270 17500
118 31 7
54 67 -1
150 159 18
55 101 4
52 89 18
197 12 8
139 57 6
34 22 15
107 121 0
140 266 11
72 257 14
241 162 -2
178 48 18
105 188 18
92 242 17
182 102 10
2 131 5
241 229 -1
242 249 -2
56 100 10
167 233 19
210 222 3
129 17 6
77 214 -1
119 18 5
230 33 18
199 35 2
180 220 4
123 177 16
36 246 13
94 26 18
105 64 -1
199 127 3
141 94 19
258 111 14
210 37 17
141 89 4
139 182 19
39 226 19
52 171 0
165 235 18
19 85 -2
121 221 3
232 192 -2
14 137 1
243 113 1
29 238 18
13 93 20
125 87 4
138 35 0
104 51 16
1 84 6
245 127 -2
3 204 14
65 140 10
86 25 1
34 209 7
107 125 12
263 211 8
24 252 -2
124 46 9
239 145 9
143 155 17
207 15 20
184 45 -2
119 199 10
153 260 1
270 166 1
77 18 19
129 243 -2
19 71 8
57 149 18
90 70 14
258 41 4
107 27 15
49 172 6
155 25 12
235 180 0
88 63 16
129 93 11
134 25 15
29 18 8
249 207 7
128 79 17
70 27 12
90 263 14
233 216 18
43 38 10
195 14 14
221 14 12
104 92 4
173 107 20
269 259 6
141 26 12
71 167 12
56 201 14
261 67 4
70 131 1
194 173 15
137 34 10
175 185 16
211 99 3
82 66 10
25 83 5
49 73 7
62 46 10
155 162 11
217 261 10
119 270 -2
27 89 3
181 240 6
258 212 19
138 76 13
265 15 17
27 128 13
3 241 11
162 116 20
125 250 8
194 207 18
183 45 0
44 213 -2
145 80 10
249 168 6
54 89 14
66 44 4
71 117 0
111 138 19
120 135 1
170 57 0
174 133 18
13 114 12
225 9 14
78 7 0
55 197 19
87 136 -2
72 263 2
96 135 15
16 23 19
196 110 1
79 121 7
239 5 12
144 140 8
110 4 4
120 246 10
154 171 12
10 127 1
237 190 16
95 104 20
100 182 20
106 228 14
186 77 17
97 239 4
121 109 -2
172 208 -2
77 53 7
125 146 17
144 196 4
216 225 16
259 31 -1
13 188 14
132 164 5
176 132 6
248 56 13
250 80 11
80 81 13
212 61 0
23 88 5
59 243 19
172 16 5
270 51 20
237 235 7
120 63 15
122 39 9
146 59 -1
28 42 7
155 244 6
212 255 10
169 94 11
177 87 4
5 123 18
179 237 7
246 219 14
250 75 -2
23 196 16
1 202 12
148 255 11
244 175 -2
221 11 12
86 230 -2
159 218 9
135 241 0
188 103 7
209 103 -1
114 30 13
96 239 17
166 246 3
44 119 4
98 164 7
156 125 16
235 243 15
230 121 13
147 33 3
247 9 15
39 193 3
48 41 13
84 75 15
119 39 3
119 181 18
264 86 -2
217 228 17
246 144 1
157 67 13
74 175 7
80 164 1
165 107 18
257 79 18
32 14 15
71 18 19
209 190 1
189 130 -1
111 33 5
113 36 19
163 55 8
116 235 13
262 163 17
47 110 17
4 246 0
9 184 18
243 55 1
251 157 -2
122 22 0
270 217 0
66 59 13
219 224 -1
183 235 8
177 247 5
157 104 13
32 66 16
63 243 20
113 58 14
129 86 6
39 66 11
114 267 -1
53 221 16
58 165 9
119 254 -1
179 12 10
183 58 3
65 234 5
106 244 1
84 120 13
9 171 5
203 81 -1
71 146 0
194 191 13
65 12 2
223 72 -1
224 39 14
246 191 17
77 95 3
85 256 17
53 73 11
262 63 17
41 64 19
247 57 1
33 71 14
182 33 9
77 135 20
107 149 17
243 13 12
11 198 -2
244 34 7
62 136 -2
77 14 20
125 130 14
189 210 18
129 62 8
111 80 12
254 218 1
67 85 8
2 108 12
224 55 7
85 157 2
46 41 5
147 216 3
43 234 16
241 258 -1
221 2 11
186 30 1
78 6 -1
63 155 -2
171 248 0
97 148 6
9 63 15
171 31 5
20 12 -1
225 63 7
182 28 6
146 46 5
16 84 -1
267 34 17
84 73 11
102 17 7
115 224 14
7 224 6
62 12 4
241 10 -1
99 23 2
263 53 6
84 180 19
9 31 -1
57 14 16
59 211 19
100 46 11
5 264 16
114 62 2
259 129 18
233 67 -1
115 270 5
218 160 18
67 55 4
91 270 19
92 241 11
78 150 -1
63 259 1
101 104 17
242 67 16
30 1 8
262 133 19
57 223 13
171 224 9
158 99 16
230 2 1
118 113 3
241 4 10
239 233 13
125 209 15
60 161 12
24 108 5
233 137 3
132 46 1
52 235 -2
11 39 -1
207 82 6
209 131 8
29 210 4
197 112 18
163 72 -1
67 160 5
162 104 20
177 201 10
168 105 1
53 144 19
11 210 18
9 193 -1
245 262 15
129 74 10
174 260 0
76 146 12
54 177 17
238 83 -2
28 88 11
227 17 15
79 30 12
90 167 18
172 133 4
169 107 12
121 17 15
9 226 -2
174 213 11
61 56 15
54 27 -1
66 192 6
5 101 20
247 192 20
31 22 13
270 181 19
45 64 18
76 173 16
174 5 -2
187 136 20
147 82 16
33 149 -2
8 169 4
38 94 6
269 264 -1
185 213 19
213 259 6
32 21 5
108 133 9
101 200 0
227 183 -2
221 232 7
81 213 8
17 72 19
35 102 11
188 11 11
113 22 5
7 208 9
270 163 9
11 122 19
12 134 14
209 189 5
101 230 17
94 23 2
9 58 19
171 111 -1
117 96 6
260 236 -2
231 83 18
246 80 -1
186 89 6
148 262 3
247 231 7
116 194 3
169 59 6
88 124 3
251 232 10
36 39 8
182 237 19
34 236 14
268 1 -1
137 246 10
150 247 6
229 189 17
164 155 11
41 91 15
82 94 6
195 172 14
46 26 5
118 203 7
111 113 7
258 97 5
267 216 20
69 146 2
263 270 18
113 34 1
191 57 4
225 82 19
169 218 6
47 58 12
34 141 3
196 66 6
169 222 3
225 261 11
11 59 17
198 16 13
267 253 8
169 112 4
58 26 9
256 156 11
207 84 12
207 152 8
267 207 8
74 90 5
30 127 -1
265 176 7
64 228 0
220 240 8
33 74 14
179 165 7
76 214 14
137 49 2
106 267 16
226 231 6
31 11 17
165 52 10
56 39 15
202 68 10
92 183 -2
246 257 2
183 132 20
123 37 16
44 199 14
180 103 -1
44 113 -2
176 33 3
225 164 19
98 249 5
127 39 18
174 167 18
115 23 7
107 100 8
180 201 2
165 188 10
47 33 7
196 172 11
47 49 0
1 236 11
76 167 12
206 243 8
87 118 0
1 127 6
116 155 11
6 65 0
101 15 0
245 31 16
77 229 1
84 252 0
232 176 15
3 27 10
185 133 -1
77 30 -2
110 1 11
161 264 9
124 39 17
235 247 1
39 148 6
44 161 3
269 239 10
6 8 9
120 119 4
141 99 6
108 37 15
213 59 1
90 47 16
77 60 13
215 151 0
168 109 5
9 190 15
180 132 12
174 56 19
29 157 7
25 222 2
209 188 5
64 13 19
45 140 16
159 153 14
26 181 12
96 113 9
190 137 14
171 159 5
181 37 14
61 37 20
87 76 3
87 10 -1
27 179 15
94 224 18
178 115 13
234 30 5
25 20 2
49 223 9
11 65 17
158 6 10
219 31 20
117 241 8
25 31 12
120 109 6
80 123 10
230 161 10
11 172 10
23 53 17
95 153 0
86 241 -1
128 142 -1
96 90 8
206 251 12
204 164 19
142 138 20
119 13 3
136 242 19
54 4 8
254 198 20
227 189 7
27 130 7
190 108 19
19 84 9
178 267 6
110 145 14
175 6 5
81 131 9
166 247 0
54 204 7
212 65 16
161 18 11
147 198 11
125 189 11
107 19 1
81 36 1
206 214 17
14 160 14
128 108 1
76 236 -2
267 80 12
42 73 13
211 121 -1
20 247 1
237 133 17
220 28 5
205 96 13
196 235 4
72 50 16
150 54 19
255 169 12
254 146 7
156 35 9
209 25 1
19 53 11
59 231 17
164 81 12
68 65 20
171 191 16
100 43 9
217 29 -2
162 220 9
6 267 10
78 22 -1
140 159 1
196 225 10
166 82 20
221 115 13
173 34 0
43 6 12
232 107 16
104 52 4
2 56 1
246 254 14
118 219 3
50 24 9
61 18 13
6 16 5
144 256 12
195 99 1
147 10 13
93 125 -2
136 256 20
24 78 6
123 50 15
234 255 1
142 270 6
270 177 15
11 162 16
191 62 19
191 106 13
197 127 10
176 230 3
87 259 19
22 152 20
178 109 -2
239 61 9
80 182 14
246 111 13
28 153 13
134 89 17
137 116 14
184 156 18
253 162 8
1 159 -2
83 148 4
269 229 -1
180 97 11
148 61 20
105 222 12
246 126 12
152 74 10
158 123 15
127 181 13
35 173 14
161 112 6
236 149 7
202 211 20
149 106 11
159 255 11
98 43 -1
175 204 9
257 113 18
244 145 7
95 79 2
43 26 19
195 253 13
170 252 20
174 122 10
254 154 19
261 232 2
237 208 14
145 121 10
119 21 14
1 45 15
132 153 13
162 136 15
222 148 1
146 34 8
62 159 5
15 61 1
1 256 7
193 186 0
77 182 14
236 148 15
194 17 18
98 108 18
147 96 10
71 127 7
128 67 16
64 223 12
177 125 7
44 152 4
227 266 10
128 34 6
196 264 5
7 242 20
123 245 13
154 117 1
130 115 14
210 171 9
181 175 8
164 46 3
131 255 2
62 179 7
269 17 9
194 61 18
211 255 8
61 242 4
7 151 -2
228 54 7
255 230 -2
210 188 12
191 116 7
22 266 14
197 72 12
144 68 3
254 227 20
170 231 14
163 16 11
188 219 -1
203 3 11
58 75 5
26 215 20
7 148 17
163 194 12
233 69 5
26 244 -1
168 128 18
157 160 11
170 187 6
50 6 18
65 72 -2
178 223 15
265 186 -2
176 44 7
231 211 14
102 123 9
9 68 9
205 200 14
262 139 20
215 199 7
259 187 14
172 248 12
55 97 10
82 39 16
83 118 0
18 157 6
94 262 2
198 107 -2
216 130 12
133 198 17
199 216 -1
52 112 0
13 92 20
214 237 1
61 228 2
5 42 19
183 137 6
96 70 5
85 152 9
220 199 10
65 77 16
42 234 16
59 182 9
258 86 -2
115 26 10
3 233 4
107 18 9
206 107 12
226 207 19
100 23 3
186 48 3
268 161 8
208 124 19
32 62 20
232 219 18
135 102 9
42 159 2
162 72 13
71 42 14
109 167 2
213 242 11
267 21 18
130 23 20
142 178 16
144 216 14
192 179 3
220 206 14
224 199 11
237 185 12
175 38 1
260 232 13
257 147 9
20 141 3
210 246 20
16 149 18
182 251 20
65 195 11
102 243 -2
35 109 7
159 161 0
41 2 16
268 48 10
175 83 13
32 59 2
183 6 4
62 258 8
19 52 4
143 116 18
229 111 10
227 138 17
88 177 20
243 242 17
260 110 9
161 138 9
249 178 -1
131 141 6
113 120 16
72 85 17
86 161 1
200 70 19
83 79 14
218 45 11
167 108 11
82 116 13
171 108 5
214 133 9
5 268 8
121 148 -1
66 121 12
5 81 0
237 188 13
123 188 19
150 225 18
184 124 3
183 115 19
91 237 14
229 208 7
220 245 19
59 100 12
71 69 17
127 146 11
20 59 15
152 139 -2
145 180 14
253 212 20
44 169 11
61 83 15
188 155 0
75 6 20
53 103 1
183 167 2
257 209 16
252 10 17
238 130 10
62 105 4
173 203 16
261 71 2
55 15 3
269 62 18
50 205 9
195 164 8
43 184 9
65 114 17
230 162 7
23 193 -1
82 91 16
159 164 4
235 248 19
38 234 5
70 174 5
249 14 5
3 75 12
13 134 2
220 33 9
61 169 1
120 100 13
169 27 9
23 229 5
151 26 -1
9 161 8
210 235 10
86 124 8
46 245 6
217 168 19
259 158 4
234 60 4
91 14 0
135 214 1
240 209 17
30 253 8
256 19 5
158 219 -2
4 51 -2
246 177 17
8 155 0
44 214 9
170 95 4
96 49 13
140 70 17
16 235 5
53 185 7
4 127 14
195 34 -1
49 165 -1
128 123 8
62 40 13
165 236 16
167 179 2
212 11 7
184 142 7
123 36 3
216 39 2
136 99 2
264 68 0
65 41 -1
42 246 12
120 234 9
218 238 0
119 5 13
36 100 18
249 218 12
231 229 10
64 18 10
137 258 4
14 117 13
58 239 12
219 162 18
116 167 7
176 155 2
162 210 8
26 150 13
151 217 -2
194 80 10
189 247 1
51 21 7
36 180 0
121 225 3
31 172 16
10 169 -2
216 191 13
180 50 13
47 138 17
236 164 5
201 24 15
242 36 10
41 144 2
255 90 10
26 41 10
206 224 19
29 221 -2
239 142 13
245 13 3
243 68 13
5 152 12
241 138 -1
199 75 3
28 122 18
136 127 9
235 70 6
160 64 -1
33 218 18
145 40 15
149 176 12
48 102 5
156 228 16
143 32 11
215 180 1
91 136 7
130 73 17
223 81 15
175 81 18
183 78 10
223 259 13
137 41 17
260 144 3
57 164 -1
105 46 7
19 216 2
253 83 3
87 140 -2
62 247 2
137 122 7
73 213 0
250 151 11
60 267 11
197 33 9
80 262 12
9 82 16
145 170 -1
232 44 5
243 159 8
85 184 8
243 73 1
64 174 12
197 43 19
68 224 8
194 202 18
140 181 -1
64 222 9
234 10 12
236 58 10
246 163 16
134 225 14
191 262 14
211 41 18
83 114 2
167 227 -1
237 57 2
253 49 2
62 209 -2
252 264 2
74 38 0
76 180 20
201 138 13
4 45 19
263 13 1
121 268 15
201 250 3
243 10 11
121 265 10
196 134 5
190 193 8
1 170 2
56 90 6
77 259 3
232 125 1
240 35 -1
187 214 19
170 209 -2
180 186 12
91 161 9
38 67 5
8 172 9
46 256 20
59 248 11
211 8 2
156 74 17
27 74 16
68 151 -1
101 256 16
28 213 2
9 64 4
220 168 11
8 230 13
156 219 8
191 35 8
73 258 7
5 205 14
99 25 2
57 70 17
116 36 5
65 79 12
200 132 5
207 174 8
249 35 8
174 177 1
10 125 8
189 165 12
