300 17500
145 94 7
186 112 37
145 298 15
67 187 -2
225 166 15
240 14 31
56 175 3
11 267 13
185 73 15
231 253 39
281 200 2
39 110 3
93 247 1
104 117 7
177 240 -5
27 55 4
54 227 22
166 81 22
126 117 17
100 225 26
49 128 17
208 291 22
2 23 9
149 170 17
34 223 33
254 260 13
212 134 29
255 86 14
272 292 12
53 280 5
277 202 -5
289 296 38
277 236 9
213 226 35
131 183 17
267 198 12
50 267 28
94 176 37
296 198 17
64 260 1
48 111 22
1 79 6
262 94 1
67 41 11
2 59 13
291 203 3
172 256 8
138 237 12
291 209 8
204 242 16
109 135 35
244 9 13
73 50 1
231 265 -4
210 127 16
58 159 37
21 243 27
272 60 35
89 35 29
296 279 -5
181 100 21
273 41 15
191 211 11
148 293 -2
263 212 12
188 264 2
189 219 21
189 28 19
167 212 12
264 281 15
251 250 30
220 10 23
40 3 11
206 214 36
207 201 9
51 58 0
253 114 10
112 136 30
165 94 -1
173 157 36
15 113 10
64 6 3
269 207 4
26 195 27
71 158 6
51 86 4
205 169 4
141 169 1
59 194 15
279 22 27
104 190 23
9 210 37
288 275 17
236 159 7
294 62 19
113 187 37
73 76 -4
260 258 35
130 159 35
181 102 8
79 244 8
200 15 31
107 18 14
122 189 29
291 282 34
65 277 2
265 65 29
236 24 1
168 243 -3
191 4 33
153 105 21
219 236 -1
222 221 37
214 215 6
84 146 2
210 88 -5
218 174 0
287 72 24
132 280 7
99 227 34
196 202 -3
251 75 38
76 222 8
6 199 3
141 58 -1
109 136 26
185 257 2
178 245 34
177 205 8
212 271 35
208 59 38
278 9 30
289 81 20
116 183 21
59 108 28
93 58 2
19 155 16
208 169 16
167 93 7
258 153 6
43 266 23
179 198 -2
35 161 6
157 205 18
245 232 -3
142 244 40
114 31 -3
289 139 5
5 291 -1
289 272 8
245 238 -2
229 44 6
173 128 40
66 107 27
199 287 21
189 229 30
140 252 32
200 243 7
226 94 -4
28 253 25
159 123 10
264 239 40
186 33 0
165 177 1
87 167 40
260 172 19
120 218 -2
196 58 40
78 153 18
124 100 18
139 238 27
68 199 24
182 206 -1
223 152 32
165 90 1
294 40 -3
134 247 17
57 251 5
85 201 34
130 187 35
295 95 9
166 133 -3
114 142 21
183 207 39
232 218 39
195 9 -5
10 20 35
100 104 14
42 178 11
23 45 35
100 201 34
212 11 19
206 233 14
287 166 14
275 95 9
150 120 34
157 166 26
264 205 5
104 130 23
276 213 16
87 136 17
152 46 27
33 174 39
141 34 2
8 218 17
179 212 5
18 149 3
228 192 5
67 244 -2
25 230 9
286 59 29
180 202 36
71 201 31
194 232 23
69 104 -4
5 92 9
297 145 26
62 42 30
100 85 11
91 34 23
167 195 7
231 124 21
19 241 11
3 210 9
152 108 24
294 122 11
103 264 6
87 286 4
114 300 17
59 265 15
74 116 24
270 258 40
88 79 -1
162 131 27
13 64 39
221 151 25
17 93 23
137 264 2
236 116 33
2 161 40
257 30 21
250 268 30
125 134 0
106 75 13
38 115 22
269 211 21
287 211 32
242 267 4
117 242 7
135 191 34
152 283 35
184 29 36
52 214 -3
235 191 37
292 140 32
240 5 23
85 292 36
84 8 21
20 199 9
45 234 31
94 142 -3
139 244 0
78 279 1
100 223 33
92 210 11
253 116 21
280 167 -4
268 20 31
75 89 -5
39 289 -2
38 4 33
174 124 30
13 153 11
283 237 2
162 134 -1
85 57 1
71 102 3
31 150 30
280 193 25
188 94 18
136 11 38
101 236 21
281 71 2
281 295 9
28 125 -3
249 59 27
65 161 5
295 62 29
117 226 11
181 295 19
174 229 13
110 261 -4
9 80 6
274 224 33
236 75 25
192 55 32
124 139 37
275 233 5
292 34 9
199 273 0
26 279 31
60 124 8
12 242 -1
29 111 38
160 156 1
283 226 16
291 265 31
85 67 8
258 263 29
173 209 33
275 150 37
115 249 15
95 197 30
50 195 25
40 241 13
187 29 31
63 12 39
264 3 7
166 109 0
32 100 15
192 46 33
236 260 1
100 199 37
18 183 38
288 106 3
136 258 0
83 188 24
257 66 18
146 115 19
232 80 8
280 158 29
86 183 19
161 242 9
101 220 13
37 154 37
4 262 13
16 151 40
240 66 3
68 114 34
15 124 19
236 242 16
279 149 33
158 10 8
262 141 20
135 249 -4
104 121 -5
170 16 3
141 182 -2
133 258 25
188 5 13
127 253 14
106 157 28
66 251 8
268 142 -3
115 235 35
4 173 16
32 179 19
218 213 40
62 265 -2
7 220 22
164 22 14
34 235 5
210 109 2
258 72 4
68 89 19
260 43 8
180 203 17
140 126 2
148 83 19
54 183 6
109 8 15
132 213 32
46 67 17
181 186 37
198 90 -3
215 170 23
228 218 4
231 6 2
23 209 33
216 200 -4
289 255 -5
2 239 14
232 75 32
203 97 -2
190 198 27
166 126 19
45 205 35
176 259 4
14 278 33
152 293 2
116 175 22
114 237 25
284 19 21
19 116 1
243 294 26
173 176 24
169 162 4
108 264 15
265 7 9
18 218 15
3 203 1
52 248 11
59 40 -3
190 209 32
295 211 26
275 97 -1
285 239 37
158 297 16
126 175 3
234 127 21
144 60 36
43 121 5
59 48 2
160 250 -2
260 29 13
194 101 23
248 191 25
101 143 10
10 163 29
110 32 30
189 283 -3
291 217 6
177 198 10
11 216 29
277 153 34
55 58 15
64 265 24
90 283 6
211 209 25
266 65 -5
268 131 12
163 258 10
208 210 24
296 290 7
292 232 39
44 40 25
221 81 7
190 222 -5
288 279 40
65 194 6
147 298 37
53 115 39
219 45 29
63 68 -4
21 138 39
96 133 -3
180 36 30
149 209 19
151 252 0
236 189 -1
240 246 13
65 48 12
257 59 22
158 135 11
91 95 4
295 231 6
283 138 40
140 264 28
189 23 5
111 87 20
170 75 24
159 169 34
39 226 36
30 281 37
173 41 5
31 28 7
234 32 9
177 70 10
270 245 28
121 152 7
42 78 40
272 139 24
290 74 38
222 250 11
246 10 30
57 164 7
127 185 19
219 204 7
149 96 27
290 185 35
99 74 0
218 211 3
44 70 4
275 174 1
280 141 9
156 47 34
17 78 9
213 87 -1
13 190 24
251 112 37
147 18 40
292 183 3
94 250 12
70 76 -5
230 143 4
157 112 17
135 217 -1
199 198 -1
204 174 28
217 252 1
131 95 14
185 130 3
76 89 -3
251 156 18
209 254 5
98 202 30
293 150 36
15 4 24
100 300 -2
189 100 4
40 21 7
22 39 35
199 63 19
64 204 31
166 207 14
229 18 19
105 101 37
182 223 5
5 179 3
184 161 21
30 187 8
219 122 -1
188 199 26
60 76 37
205 59 1
210 119 -5
53 272 29
10 22 30
23 85 25
105 45 32
220 176 30
245 189 15
168 219 39
220 251 20
204 109 1
268 262 19
200 48 20
207 34 26
73 128 30
267 66 27
157 137 0
278 131 -2
216 1 38
186 151 -4
94 180 15
62 48 38
150 67 -2
252 247 8
266 42 20
68 186 31
207 80 31
88 75 5
111 295 25
160 118 21
127 85 22
277 36 14
198 22 28
49 32 11
47 261 25
14 81 14
158 213 18
195 292 34
12 201 7
228 141 1
132 109 -5
158 255 1
70 178 20
136 48 10
291 226 34
153 127 12
137 37 38
144 104 29
92 174 27
48 103 27
177 194 7
195 146 4
263 257 7
124 191 28
135 137 11
134 229 -3
274 152 16
12 259 32
259 206 23
297 122 2
131 35 32
197 193 3
221 298 -1
238 110 11
107 244 33
177 3 -5
55 222 7
254 277 25
93 105 20
103 178 17
234 211 21
18 69 6
157 54 33
114 152 9
269 78 14
184 199 3
172 61 -1
142 146 33
5 68 28
289 196 -5
99 180 1
282 253 -2
87 132 16
165 97 25
3 299 -5
292 294 6
196 221 -5
206 173 11
292 4 38
76 125 3
223 245 24
68 171 12
127 38 14
288 291 -1
293 177 3
195 117 28
100 273 27
13 181 -2
178 254 27
259 169 -5
66 164 18
200 177 1
87 61 14
11 6 18
274 111 35
75 253 23
73 71 38
54 286 15
255 83 24
295 50 4
205 280 15
58 232 -4
209 282 16
192 210 17
164 298 10
262 63 15
241 261 30
295 184 3
273 115 0
27 41 10
224 245 29
56 221 32
42 192 27
221 197 19
113 260 32
24 209 11
283 121 38
131 240 39
63 33 3
150 291 11
16 169 -2
218 4 -3
131 255 8
101 94 7
87 116 17
19 242 0
163 170 12
47 48 39
211 99 22
67 84 -5
240 13 3
179 7 1
64 111 2
289 214 -1
152 93 31
15 289 5
12 269 39
286 215 28
178 195 9
276 38 23
232 90 17
290 33 -5
264 99 21
201 16 19
7 77 7
92 61 3
161 102 34
63 123 21
21 114 28
174 193 29
270 26 37
205 40 22
173 112 12
200 135 31
102 294 17
97 206 5
224 1 36
237 112 29
19 99 38
62 141 33
223 12 25
186 155 29
277 143 2
110 74 9
140 117 29
35 3 33
191 38 25
65 16 -4
139 130 14
158 33 30
50 296 10
126 46 40
110 263 -5
31 83 37
148 192 21
176 73 21
94 169 21
142 293 25
45 78 35
254 295 4
274 36 14
242 249 28
31 4 11
246 38 25
220 138 1
293 193 20
148 261 16
4 36 0
232 79 2
34 94 14
235 118 36
63 259 -2
58 90 19
156 126 12
47 104 33
214 195 8
103 246 17
203 219 16
139 235 0
55 11 29
101 267 28
186 199 -1
29 13 19
103 189 0
15 190 31
150 59 29
45 278 38
62 76 14
180 298 14
49 97 28
78 210 -5
153 137 14
230 39 -5
35 14 39
85 242 19
42 47 11
17 156 33
218 98 9
258 252 12
14 210 17
44 292 36
94 66 4
194 70 31
285 227 30
27 176 0
140 74 34
47 129 -5
148 212 24
234 164 -4
146 41 15
2 171 38
229 137 -3
132 248 30
131 173 32
20 14 36
73 124 -2
289 164 17
82 206 35
174 87 35
290 220 35
161 26 15
134 25 18
139 34 23
77 142 21
70 3 21
236 135 11
243 40 12
38 190 37
200 113 4
47 272 33
76 32 4
49 243 33
65 31 36
215 24 -1
121 200 1
122 175 36
300 176 39
252 95 2
235 39 30
267 23 39
202 248 40
172 60 15
210 46 17
238 55 9
168 36 5
241 236 36
183 121 28
56 278 14
289 150 32
108 35 18
218 90 12
82 88 22
293 299 33
176 235 30
165 243 9
206 64 35
113 127 35
223 266 8
73 232 18
233 229 12
114 32 14
86 70 30
241 250 39
58 215 33
111 34 4
44 234 29
244 122 13
222 209 14
161 260 8
148 102 2
121 273 36
116 76 3
220 56 22
26 84 5
106 236 14
153 261 34
25 173 12
13 238 40
64 10 36
145 23 -1
33 179 36
144 9 -5
142 141 32
170 30 4
55 215 8
31 249 6
107 243 16
211 134 22
164 24 15
197 14 8
112 168 35
35 191 0
183 62 17
51 129 12
254 49 23
39 66 -4
47 167 13
204 207 16
268 204 29
103 186 25
299 9 18
43 81 27
136 162 12
37 52 33
34 183 12
91 27 18
159 88 40
24 78 21
33 157 32
23 119 9
122 181 34
42 93 13
77 51 -2
20 58 9
300 48 28
131 265 23
48 254 3
81 257 29
11 223 31
284 71 37
198 208 27
86 261 37
26 36 33
38 11 27
74 70 2
288 153 17
235 178 1
199 12 13
246 125 1
296 149 25
176 61 27
125 25 40
270 238 7
5 3 36
226 176 31
215 177 28
51 49 -5
7 218 21
89 206 18
165 111 39
100 231 10
284 275 11
265 168 38
289 105 -2
113 20 39
243 284 16
299 16 1
10 239 30
193 148 3
296 86 -2
38 30 36
252 85 39
203 106 13
24 86 28
89 16 7
202 275 21
204 118 34
82 133 32
273 57 -2
106 246 21
249 233 18
109 60 24
217 30 2
298 122 19
250 133 7
159 45 9
262 31 38
76 170 21
160 295 20
103 177 7
125 188 28
66 71 -1
125 282 26
243 228 -4
256 149 14
4 255 35
145 196 9
89 67 24
179 257 22
2 147 5
65 119 15
22 119 34
163 172 -3
50 192 26
30 124 16
266 200 19
249 225 -1
111 244 33
239 171 -4
160 146 6
124 246 27
225 228 16
165 155 20
117 48 35
87 209 33
267 7 38
230 112 21
183 287 33
236 100 8
64 203 1
167 62 17
126 121 35
214 91 -4
260 136 39
225 240 22
134 155 32
271 264 16
17 283 34
191 41 13
234 198 12
134 273 11
72 175 20
248 178 25
280 231 25
68 147 11
69 118 24
2 37 13
135 286 3
76 158 26
103 157 20
275 245 28
300 173 26
197 21 13
2 134 31
241 248 20
50 91 15
254 122 -4
26 76 33
198 74 16
87 9 16
268 272 36
43 202 2
270 173 30
235 252 14
63 36 30
289 159 31
143 263 39
170 268 27
228 285 16
121 169 35
72 88 -1
110 129 26
33 208 15
236 282 21
84 78 7
208 113 24
217 115 5
217 137 35
23 224 29
258 170 -5
114 95 5
184 225 36
174 270 4
105 5 37
125 277 27
134 267 24
125 105 32
183 206 3
73 16 24
285 264 0
201 109 18
187 6 2
218 74 -4
118 33 4
232 45 37
3 123 26
272 108 34
287 43 20
259 194 -1
185 9 18
190 230 15
120 102 37
187 208 13
70 233 5
126 192 30
70 95 6
187 41 -5
22 1 1
198 298 33
261 18 34
76 235 40
77 149 4
68 273 -5
213 195 0
246 298 5
21 184 37
175 121 16
169 277 34
32 203 30
49 267 36
181 286 18
238 143 4
28 73 21
271 225 13
241 227 13
106 292 -1
149 110 -3
244 12 10
88 132 26
168 167 19
188 261 6
180 260 35
271 92 33
24 1 10
118 217 36
86 78 15
20 53 2
241 54 33
14 45 16
