5000 15000
1515 418 20
4357 1622 5
3821 763 -1
3268 4689 -8
3402 200 -5
4436 1397 2
535 2276 11
3546 1750 -12
580 174 8
3532 3744 18
4998 3699 -5
4216 3810 16
1024 4716 7
78 4123 -18
3572 3897 11
3420 2851 -19
3941 4616 0
2075 3148 -2
2616 352 9
2036 4932 -13
4756 1710 -2
3513 3380 -15
3581 1730 17
4980 2924 7
3698 694 -3
2657 121 6
2950 4383 -1
3323 626 7
1119 3476 -5
111 921 16
1794 1287 -2
709 1430 7
1757 3232 -19
1591 1701 -10
4354 699 15
4526 272 12
66 666 7
1308 146 -3
4159 4681 -1
3297 219 -12
1797 2748 -11
2368 3634 18
3684 980 11
3166 1302 -4
4941 2231 5
3081 4616 -5
3440 3065 -8
2164 4318 -19
786 313 5
4865 1869 3
3372 409 5
174 4909 8
590 1188 18
247 4230 -9
2787 503 0
1782 3277 6
4925 1710 15
1121 380 -1
450 392 -6
4070 274 -16
710 393 3
3432 4501 5
3156 344 10
750 3004 -2
3781 4547 3
1811 267 3
4901 3462 -13
3058 4626 11
639 1610 16
976 4338 -10
595 923 -10
3916 877 -20
1055 471 -2
3214 3171 12
1248 1693 -3
366 1745 3
3323 2216 20
4655 2393 -14
4440 1677 17
4111 3697 5
1086 2964 12
2213 4179 3
1018 1754 4
806 2834 -5
386 3699 13
636 3618 15
4127 2723 -8
2132 3393 -4
3360 4536 8
289 2111 20
1105 3408 -6
315 1032 -19
3385 1842 19
2433 1332 -7
3587 112 -12
942 1950 14
2363 4812 18
2323 559 9
15 3197 11
4586 4640 11
4195 2866 -19
635 3650 -2
3106 1319 -12
3755 3473 -12
208 2619 10
2546 2954 -5
2448 2452 -17
3690 4185 -19
2853 2211 2
1164 2790 16
3070 4298 18
1526 1829 17
2213 1767 -3
2302 4384 12
2238 2797 -9
3802 3421 -8
4051 163 -4
2571 1897 8
1505 1569 -10
706 2402 14
4321 3304 3
4937 3782 8
3853 455 8
2094 2118 -9
2019 4772 8
2058 2416 -15
1484 3609 5
1181 4236 14
990 1596 -20
756 1466 6
1901 1443 11
3360 912 10
2703 3457 -8
813 1216 14
3124 2343 6
4180 1733 4
1878 3526 3
2309 4010 -2
2703 1331 -12
2066 3057 -15
1669 2109 -1
2942 3972 5
3261 4612 6
2027 417 -12
4582 3001 -7
2477 4360 16
4192 1479 14
4338 1676 10
1548 3390 -11
3723 1413 16
4277 2149 -1
3642 2682 -8
2908 3694 -5
3080 4998 -16
1784 2201 -20
3231 4600 -9
3542 268 10
4866 1122 -18
3176 1712 -17
3846 3267 4
3682 3578 14
4356 286 2
2793 2245 -20
2636 122 11
2366 955 15
1799 2562 12
1420 2379 -7
4903 4662 18
2413 4870 -12
3883 4081 -2
582 1614 -4
977 3579 -19
2588 3666 14
1711 1303 3
4158 1085 18
401 4198 -17
929 3537 -15
551 2281 1
4460 2457 -19
1901 4738 14
4917 1919 -15
45 112 10
4070 574 19
4342 1637 -19
3276 4098 -10
2877 4947 7
2097 3395 -1
2776 4185 -6
1905 4841 11
3135 4035 15
3253 2982 -15
4299 439 15
4365 3381 20
169 4853 15
1480 2699 19
3965 483 1
889 3095 6
4975 1381 -12
1544 2755 -1
4832 2567 -15
3380 1614 -9
4180 3079 5
2711 1315 -5
2697 575 -9
2576 3368 -7
4452 1020 -2
1143 49 13
1273 3485 16
4460 2255 -3
706 1978 0
4174 568 -14
1120 2296 19
1899 4021 -1
474 3817 -19
747 2064 -19
573 747 17
972 4633 8
3490 2019 11
2877 2243 7
1192 2224 6
2385 2759 -2
4211 3680 -4
1306 2303 16
152 790 18
3028 4784 -10
3240 1140 -9
1923 3326 20
256 3335 18
3289 21 -18
2020 2102 11
2519 1106 19
4534 3506 0
3582 2765 -1
3121 3234 -1
2405 2857 2
3697 3906 2
57 28 -1
1590 2984 -9
4331 4118 11
2602 148 -4
4030 2568 15
1112 843 -17
2460 2723 15
25 3548 15
33 305 -1
2538 1160 -6
903 345 -6
2880 4033 6
2019 1748 -15
432 3014 2
610 3516 -6
693 2319 -5
3149 940 6
3573 2411 -7
4967 1406 -3
2754 2121 14
1204 4005 1
3829 321 -11
3806 2961 -14
1107 791 7
801 1604 8
4325 2065 9
2747 4755 16
4203 549 -13
1832 3263 12
1432 4570 -16
4194 1303 -10
3007 3797 8
4214 3813 -12
530 1129 13
1035 2072 8
4929 4286 0
3606 318 -15
4729 4194 -18
770 2025 12
179 79 19
4158 753 11
3905 1079 8
3 3014 11
1531 3470 9
3907 3202 14
3535 4398 -14
1556 3344 -4
3152 3818 -16
4255 1921 14
3872 2138 13
2689 917 3
2157 2027 -11
843 148 17
4665 3517 8
575 4395 -11
4085 133 -17
4441 2623 -1
4785 3340 -6
2721 3960 -14
2732 295 8
3835 3173 16
936 4926 -16
1269 1906 -19
3112 2117 17
636 3380 7
752 4465 16
4960 1394 -18
1067 2216 4
2007 975 -4
2993 2897 -10
3573 3856 7
2343 4249 -13
82 3551 13
3731 4162 -4
3785 2906 2
3725 1397 -4
1616 2494 -18
2072 554 -8
2641 4921 9
4403 4765 -12
4248 2800 15
1396 523 3
4962 2535 19
4750 2363 -5
511 491 20
613 2179 -4
3593 2776 19
2921 4855 -14
1070 2182 -17
230 4137 -14
4871 705 4
1247 4248 18
1042 3296 -1
1951 4292 11
2659 120 6
334 351 -19
1144 4591 13
4401 745 15
2773 3056 -7
2735 392 -2
2177 4587 9
1164 2601 -2
1865 318 6
4701 606 9
4053 984 12
2092 182 10
4617 519 -10
4697 2128 17
1715 524 -7
4814 3630 7
3701 1879 -18
4210 4987 -10
1720 4096 -4
2017 1544 -15
1322 2056 7
1572 872 17
4283 1668 -5
4363 1535 7
642 3273 -4
133 4184 13
2891 1786 -6
3126 4232 6
3225 4794 12
233 1650 -16
400 164 -15
2460 802 -13
4003 4774 -18
97 1357 9
4914 3275 -6
1983 593 3
614 2814 2
1901 2108 7
3737 1320 -13
4825 2352 6
4009 2913 -3
1736 3412 -15
735 1989 -11
2539 1306 -15
4095 2120 18
1885 3839 1
741 502 16
2377 3955 -10
1292 2326 5
3609 664 -2
60 2033 2
1926 3137 15
3044 2922 0
4591 2531 -19
3368 1450 -13
3479 4553 -4
1387 1438 17
528 929 15
1918 492 -1
2294 1101 -18
4757 2567 4
3098 4512 -13
2345 4657 -3
4925 726 4
4033 4546 3
4542 3513 -19
863 3264 0
4304 343 3
492 2899 -14
5 4395 11
1620 4153 12
1255 2591 10
4319 2951 -1
1253 4563 18
4480 1857 4
3870 4881 -11
4658 3763 10
581 1280 -5
1954 2084 -1
2428 2288 5
1313 272 5
4575 3894 7
4923 950 -6
4188 1979 18
4255 3154 -14
3453 3091 4
2316 4947 -15
2050 3953 -9
1852 1077 17
3125 3390 4
548 204 9
3834 3517 16
4946 3004 -10
873 700 -11
4308 3520 12
3071 1066 0
1720 1868 -6
726 1050 -4
4164 3866 -3
657 1404 -12
418 4072 12
2612 1270 10
1636 2963 -14
4655 2877 -17
739 3579 19
4589 4420 -4
4382 3480 11
2720 207 16
4791 3154 6
3955 2488 16
687 1460 -3
596 1525 -12
952 2686 0
1322 4961 -18
4719 1501 20
3883 966 10
2685 2634 12
3398 4563 5
1055 1683 -14
2957 4098 -16
1468 1334 9
2687 608 14
918 866 11
163 3291 6
3396 4914 9
4457 802 9
3537 119 -1
2970 216 16
4527 4456 -17
2643 4764 16
4367 4650 5
270 3911 -3
2714 2567 15
1716 4869 -3
4347 1069 -3
2237 3439 4
1291 1281 7
1583 789 17
3189 3300 -2
4465 2880 8
1601 4303 13
798 3466 -12
3573 4202 -7
747 3005 -2
4724 4977 -5
4863 543 5
1291 3175 -18
4285 982 19
2695 4355 5
53 1059 -14
993 3473 12
3292 4524 15
2870 125 -7
2175 1359 4
2720 2886 12
2931 2925 -15
3738 1376 12
4521 1197 17
12 2503 -13
4376 4614 -13
348 3940 14
1518 101 -8
2598 4200 -3
989 2799 -10
947 3754 -20
2605 3590 12
2877 3063 -8
884 2329 -5
2421 83 20
4175 3617 -3
4050 1917 5
4060 2291 10
4145 472 14
3818 1567 7
4057 1475 -1
1672 2894 -15
51 3352 0
605 2407 11
4222 1973 -12
989 4055 1
2908 4200 6
1107 3786 -16
1580 2096 -9
4951 3176 7
4924 3614 13
316 4281 -12
3449 4368 14
4228 4111 -12
1755 1900 -2
1727 4518 -13
3335 775 16
1328 366 -7
3645 2805 4
2581 1466 -1
3352 1452 -16
3343 1712 -12
4045 1579 -15
1689 1437 11
2318 3630 -18
1290 4330 7
2268 4071 -18
4331 3940 -9
1421 2762 -5
822 1324 19
1427 4521 7
1195 1043 -17
2980 1296 10
2062 4769 5
2840 2650 -12
57 4974 -18
2680 680 -16
3630 504 -12
1359 1070 0
3546 3612 8
823 1886 -9
1243 2799 -10
2381 2199 -18
121 3196 -17
3408 22 -19
4755 967 2
4656 4440 -1
3662 2407 -17
3268 880 -4
4108 3836 10
3675 4945 12
2889 247 -9
3086 4810 -6
1415 4829 15
1132 757 -16
480 561 -4
4986 4312 12
4030 4386 17
3662 834 -19
3047 910 12
3936 4449 -12
3470 4653 -15
4001 4592 7
1896 1092 7
989 3044 -7
1797 3665 12
569 1753 -9
3639 3763 -18
1547 4209 5
3211 2894 15
2213 3620 9
155 3606 -6
4212 1993 16
1540 4306 1
4981 2860 0
402 4855 12
782 3607 -2
3049 3371 -18
1651 2807 -11
1261 127 6
2508 1477 -19
3463 1388 19
426 891 0
2599 4321 15
4486 2957 -1
3893 4488 -6
3071 1691 -12
1927 1525 -15
2244 1264 -6
2682 3155 -6
3684 4930 -6
3606 894 10
2592 3040 17
1975 3583 -16
3387 4707 8
1089 4066 4
4845 3972 -17
116 2903 18
1782 1551 2
1537 2831 -5
2197 158 -7
2347 4029 -20
1751 581 -14
4787 3549 9
533 1720 -7
1924 3284 17
2256 4202 8
2357 2279 15
3670 3467 19
2060 4680 -15
3913 2058 -12
2429 3660 -19
2363 2818 17
987 382 -11
1310 3868 -12
141 441 9
2120 1479 -20
1114 550 -19
2124 3519 11
571 1447 -7
3985 2642 8
821 4485 -2
3080 3763 -3
2099 2443 -17
3184 3827 10
4992 4265 -6
2036 4080 -16
1797 4479 -19
3098 2998 12
1594 800 -10
1378 2129 17
3682 4295 -12
1741 4280 5
460 1739 7
4231 4971 8
3523 4013 -8
2000 2527 4
3893 2260 16
2349 2852 -6
4610 1089 -18
2150 3820 4
1460 2601 7
1346 2127 10
987 3572 5
3788 4710 13
4759 4572 3
1960 2864 11
3431 2008 -9
3242 3958 16
2052 728 8
1533 4119 12
1800 1610 9
9 980 11
4049 903 14
3505 2102 -8
3173 2706 10
2038 2426 15
2616 1732 -7
2078 2430 -3
1119 315 16
796 4441 -17
2710 4197 7
116 1364 7
2808 1317 -9
1853 399 -1
3633 2366 9
1808 3600 -18
3393 4102 -7
4243 2966 -6
3208 2160 -1
2188 3144 5
2996 2670 -12
2550 2351 13
2539 4120 18
3350 1650 -18
2402 3650 -15
1776 2861 12
4950 4638 -18
3541 3513 14
271 2832 14
2888 4077 -3
3967 3215 12
4111 2568 -11
2101 3312 16
1557 1521 -3
139 3092 7
3155 261 6
4843 4419 -5
649 1566 -19
476 2462 18
2542 2940 1
3286 4240 -7
2885 2302 17
4855 2989 -6
1487 4406 20
3143 2870 -15
1912 2415 4
4306 697 -15
3950 3193 16
2970 2977 -10
2143 4312 -12
3979 1111 -3
9 4754 -7
1292 3052 6
2495 3282 -18
4132 512 -13
3908 4605 20
3106 3927 -8
196 4430 -12
1744 1344 2
1730 1990 -6
1553 551 -14
1158 2483 4
1757 2330 7
16 118 8
4576 4955 0
2739 4277 -1
2942 2745 -20
1596 430 14
530 3349 20
4915 3250 5
1558 668 1
1944 1268 1
4643 196 -19
3167 4473 20
1298 4676 -9
2992 565 -15
349 549 -8
243 109 -7
2880 1253 2
2297 4298 -20
3280 1767 -16
4624 4580 9
1427 184 1
132 4939 -16
890 3911 7
2434 2691 -14
2204 144 1
2429 4390 -9
83 4648 -5
733 244 17
3941 4345 -7
4897 3206 4
1970 1332 -2
244 3402 10
4400 2227 8
4279 3900 12
3127 2913 -6
4436 2097 7
2344 509 -18
35 1891 3
3796 2219 -2
1731 2160 -20
629 4885 -3
649 2695 -15
3178 4036 0
4863 2851 -14
4148 2355 17
3689 3589 -8
533 672 -5
894 4467 -6
3048 1925 -17
1598 279 -3
4104 449 17
2693 1250 -4
144 2259 -13
15 2404 -17
1361 1180 -16
1824 2192 18
3844 2202 -20
4277 3116 -4
1641 687 -1
3981 3 13
2198 3226 -13
1700 4162 -15
4311 1204 -2
1187 2593 -8
3839 965 -16
2402 2608 -20
1591 2626 3
3384 1017 20
4902 570 -4
109 4196 18
688 217 -6
442 1250 4
3231 1419 -6
3961 2045 -10
4529 3701 -12
2558 4822 -3
1756 3004 -12
2389 668 3
2303 2194 17
3934 3781 5
1055 4613 19
4589 2367 -15
3127 3821 5
483 1730 -18
3537 2889 11
233 653 4
2 4975 -9
3183 2804 10
582 4608 8
3368 127 -9
2394 3300 -16
4710 552 -12
647 538 -17
2971 3579 -12
2592 2798 20
681 1100 -3
4069 2382 -17
3789 1688 20
3600 4441 -15
2391 18 -13
3955 796 12
2845 2432 -11
2300 4295 -17
3429 314 8
432 3220 6
290 3496 -9
178 4618 -9
4410 3859 -9
1995 4352 -19
3137 1606 4
351 3170 20
1758 3406 19
1570 4684 9
4890 3360 0
1509 2164 -12
4572 818 8
4729 4114 -5
4272 377 3
2629 1749 9
1430 371 -1
644 4670 -7
4331 1967 1
3438 2436 4
481 2062 3
4456 102 4
2965 4125 -15
4481 3046 13
1235 258 3
2583 3671 17
1344 4150 -20
797 4049 -2
2252 528 12
330 3684 4
2208 4030 -16
3184 2051 -8
3744 3590 6
2788 4454 -11
1906 1516 16
1351 1801 -10
3094 2823 -15
3265 2994 12
3859 3540 8
4893 1005 6
1687 2146 15
3620 3884 16
273 1949 9
396 1988 -10
539 1367 19
1221 1675 9
4649 2475 0
2872 4414 17
4069 3362 7
1121 3724 -3
4455 4970 12
1045 2121 -9
2483 614 11
1279 4765 14
2593 4353 11
987 3090 -20
577 2582 -7
3020 763 0
4149 4267 -17
3094 3365 -14
2949 116 20
1478 4878 -16
2672 2632 11
539 765 3
4882 477 -2
533 4608 19
344 2806 -16
2648 4129 -16
412 588 -1
345 2342 -10
1910 4460 15
1906 3112 11
4840 1531 -12
3496 3112 -2
764 2594 13
4762 2035 -1
4625 558 -8
4613 1355 1
2182 4445 -19
341 4758 -13
731 1196 -12
951 480 11
2070 3926 18
2453 4440 11
1983 145 -8
18 3652 -7
1241 3938 9
4415 2456 9
3675 2067 15
3845 1268 16
3541 2384 -16
3363 2553 3
1621 4900 11
1432 1293 -15
2816 3144 -9
1568 2204 3
3787 613 7
2477 2568 -5
1166 4002 15
175 125 -9
1786 688 -17
2753 2589 -2
2862 1597 -7
1931 2705 1
1707 369 10
1120 538 -13
2059 637 -3
2177 4573 3
4861 4451 0
991 4389 -19
4662 1313 -17
2778 422 8
2424 3589 -11
530 2279 0
10 4612 -19
4328 2761 7
181 649 1
3542 54 18
1947 3373 -13
3809 623 -5
2243 1230 5
3453 4551 -15
4712 3329 16
3721 1180 20
2883 1061 -9
435 586 -14
4115 3100 3
4746 3487 -5
4394 2648 13
3457 1353 12
2021 2613 -16
651 1126 -11
4604 149 -17
4678 4183 19
758 2957 -11
3322 3891 19
2073 3984 -19
2228 1605 -6
2063 2629 16
827 60 -3
4918 4668 -4
3947 1495 -19
2997 3630 -7
2412 137 18
1643 2190 -14
3073 1475 14
4180 3383 -20
4571 3018 -9
4346 178 -18
4701 588 2
370 344 -5
2791 2022 -13
3245 1239 -3
3222 2920 18
519 149 2
2340 3215 3
3422 1384 -3
474 2875 11
2850 19 0
3321 946 3
3272 3575 -19
627 3182 -8
19 4304 20
80 4162 3
4406 4132 12
3573 4817 16
1582 3839 -14
1160 1037 18
4665 4447 -20
3626 4793 -16
3007 3227 -19
57 2512 -8
1240 328 -10
1428 3257 15
3073 3506 -11
89 1348 12
3197 4179 -14
3246 3058 4
4434 260 -18
3680 1684 19
1503 4921 -20
412 499 -6
2952 981 18
3421 1145 12
1613 2512 14
2214 4814 -1
1773 4052 6
3792 4721 19
2282 2965 8
54 1337 4
547 4567 -4
2934 1498 -1
2944 2998 18
1793 1282 9
366 743 -3
4751 1065 13
4094 1068 -19
911 371 10
3255 2601 8
352 4516 12
3608 4017 -8
2131 675 -2
60 2851 -13
133 3141 -11
664 566 7
3176 3756 10
2407 896 20
662 4412 0
3000 2776 -13
112 2859 3
4726 2402 1
1591 2979 -20
3278 3804 -7
4334 4914 3
4688 3236 -19
4041 1354 9
4112 3280 9
112 1627 16
2162 3875 -20
2030 1214 -4
2795 2221 -6
3436 3351 5
366 3038 -16
2902 4169 13
3280 4874 9
669 2470 1
732 881 4
4408 231 15
1171 3370 12
3722 4027 -4
2658 3101 15
2734 2536 -17
3553 4973 -1
3303 555 7
1044 3744 -5
4574 4583 -17
3623 3761 -20
543 3221 16
2912 4912 7
4567 3179 -15
2401 780 -9
1063 4827 2
1624 1199 13
346 3634 -15
4400 3077 12
3275 1787 10
481 3480 3
2347 2085 18
604 4135 -16
4601 214 -18
438 3564 6
1204 3035 -4
3545 3753 10
4119 4149 10
3427 4305 15
2108 3757 -20
1963 866 -12
1895 4920 5
3747 3337 19
4860 3373 15
2108 282 -17
3700 2876 2
509 4194 2
984 1110 20
623 3348 -13
838 4262 17
2348 3185 18
2208 1548 17
4344 2865 16
4146 223 -8
2030 1609 -2
2877 748 6
1837 4610 -5
959 4126 -8
2213 3457 7
3065 324 18
1511 3185 2
62 1628 -16
186 4511 -10
2923 1179 5
2420 2626 3
4229 1939 16
1658 3908 -5
149 1647 -19
4600 2057 9
4858 3503 13
736 4709 -10
3969 3084 -7
4013 2662 -1
3192 3927 -13
3708 159 7
3761 4598 1
766 50 8
3753 3108 16
4346 3676 12
986 383 8
596 379 6
844 1176 -1
2657 2486 9
1796 3205 3
3397 3239 16
3744 1501 1
2134 3793 -2
3096 3229 -19
531 4408 5
2146 2046 -20
3891 4568 13
1382 3495 -6
4901 4758 8
16 4616 17
4783 1820 -14
4436 1477 -7
1394 600 -1
1240 1934 -14
1355 1367 0
4611 3757 10
4896 325 11
2252 682 -9
4336 3805 9
1054 3166 1
4758 1030 19
2647 792 0
3788 639 -13
2497 529 16
3488 2529 5
3789 1933 -18
1306 1870 -3
4821 3990 17
3805 3466 4
1932 643 -11
3525 3415 -17
2032 2634 -2
1739 4750 10
2158 1287 -4
1097 3538 -12
4088 4433 -15
4525 502 -17
4002 968 18
1553 1403 -1
1925 3822 16
1755 250 -7
3724 3478 9
2649 4607 3
1569 3575 7
771 3920 -1
3405 4953 15
78 4176 13
3457 2144 11
3851 1755 4
1173 1825 13
4350 3561 5
4047 2443 18
920 1158 -20
2173 4068 17
612 2047 20
2306 1331 13
2677 3574 -10
1339 3199 14
815 2240 -15
2692 771 7
1317 1926 2
1188 2626 -11
367 2780 -9
3537 4416 -6
4342 3899 3
3604 448 -12
2619 4343 -7
4114 3418 14
1492 3315 -11
2597 4966 -16
1084 762 -8
4476 2311 -1
1272 3147 -20
989 3755 14
1644 3394 3
1927 4291 3
916 3027 -11
4751 4095 11
420 3068 0
2761 2143 16
1008 4182 1
2983 4330 -12
821 1859 -4
2204 3162 -13
199 193 16
4372 3537 5
625 1485 -17
4574 3445 -12
1633 1669 -10
122 2329 16
429 4284 1
2279 26 13
4404 4927 2
851 1378 -17
4083 3380 -16
4424 1436 2
4408 4915 -20
756 2727 8
3892 4882 1
3152 3541 1
3098 2716 2
4648 1854 16
3249 2743 15
3199 3235 -14
4144 1437 3
3845 1971 20
3974 2231 0
4863 1129 -10
4264 164 3
253 1924 -17
816 4696 -5
1014 3778 -8
149 3285 -10
2355 2672 -12
3664 340 19
4631 831 14
621 4496 -16
362 1352 1
685 2763 -15
4541 4101 -14
2179 4467 9
4561 1249 11
1162 2620 2
2344 538 8
4435 507 9
1680 2937 13
2820 2645 10
3852 301 9
2958 2144 -13
3484 1554 -6
3205 2340 1
2719 2624 1
1122 3487 -14
4347 2588 -19
3516 3303 2
4987 3347 3
119 3725 -20
4513 4280 -16
4407 3740 -17
1507 1631 -17
3996 2216 18
929 4456 12
1846 4777 17
177 922 13
2571 4069 13
3634 1937 -20
3789 1294 -14
4143 1839 -11
1166 2086 17
4235 4413 2
3043 4366 -14
2385 4446 20
306 3419 -17
134 1270 -1
748 228 17
4057 2393 -15
2721 2142 -7
2517 3030 -5
511 2512 20
1136 75 -3
675 2139 -18
4927 502 17
20 4118 7
878 4745 19
4213 2307 4
3723 2891 7
1804 1998 2
2808 1155 12
1224 2630 18
348 584 -2
3947 1990 16
325 3364 -20
4852 323 20
2392 1134 -20
2258 4133 10
517 1320 -18
1467 3725 20
3860 888 20
3649 1587 -1
3896 3818 -5
483 1874 4
2753 1844 13
88 2091 11
1222 1002 -10
4639 1658 7
712 2407 -19
2531 4626 -9
2092 2821 4
1249 47 11
308 48 15
2922 4498 4
4755 2682 4
940 1266 -15
1959 411 0
197 615 2
3501 1906 7
5 4826 6
537 1083 -14
2762 4529 2
1090 4626 13
1165 2581 -3
4322 142 -11
3067 3894 -15
2324 1765 -11
2739 1356 15
201 147 3
4396 1151 7
1003 3966 -20
4503 2908 -9
870 4868 -9
3995 3381 1
180 3592 9
4938 1173 18
4358 951 20
2910 3076 2
2318 3311 -14
102 205 18
98 2885 0
4139 4733 16
4998 4994 15
2236 4821 19
1633 3779 1
1978 518 -9
4926 1140 -16
2942 3944 3
1177 1988 3
1303 742 15
1418 211 17
3028 2741 3
4419 936 -1
2099 2960 17
2409 1690 0
911 1983 -8
886 2206 -12
3915 1954 6
464 3890 18
58 401 -12
4515 2329 20
814 285 -18
4180 2520 -14
2791 4769 15
4955 4555 -13
3152 1991 8
1226 1811 -2
3680 4542 -11
4947 566 -7
1966 2766 14
4449 4351 12
113 358 -8
2735 2909 16
374 3345 2
3353 3978 6
2288 4070 -9
3041 2100 -17
4411 637 -20
4012 4833 3
3411 1350 -11
4349 4617 -1
2325 2221 5
980 3894 -6
1253 1386 15
3623 2619 20
4776 365 15
2697 1002 13
3856 1793 -17
252 945 1
4382 3404 -1
3096 1095 14
752 3754 -15
3105 2419 3
2022 1986 -16
2133 2127 9
1101 2881 -12
2983 2380 10
3943 2581 -9
4543 4034 3
2378 3801 -11
4951 4697 4
1989 4197 16
4977 4903 -13
3243 3640 -18
2814 506 -9
14 55 -17
4970 4428 -2
4256 128 8
1461 3024 4
1933 102 10
4783 656 -1
4250 3980 7
4653 2791 8
3765 4172 -16
1463 708 14
1185 936 -20
2521 1 -9
1854 434 -11
1308 3911 14
477 1409 6
299 4286 1
2590 3674 -12
745 2623 -17
2246 3108 3
1406 353 -4
4424 2731 16
3100 1825 -13
4123 4753 -14
551 2740 19
194 2049 -9
2523 2199 -17
3650 2756 8
2700 2895 -8
478 898 7
2463 3528 -13
930 4645 -3
4782 189 11
2383 889 -4
4602 1793 1
836 823 -5
440 3775 -6
4466 3961 -8
1348 3319 6
2572 2685 6
1848 3135 -10
4367 1637 19
3487 1429 8
203 3759 0
3541 2764 -10
2837 337 -19
4298 3499 7
3530 3447 4
3340 2749 -2
411 1110 -15
1142 4610 0
4496 4852 -16
3094 903 8
4265 3734 -6
1120 2119 -13
1356 2257 17
733 2846 -5
3821 4215 0
17 638 4
2899 1856 -16
1663 1441 -16
3221 19 -20
4929 51 14
1793 580 0
233 390 -1
1804 4691 -15
3269 1917 -11
297 3028 10
906 1553 7
4247 4581 2
961 4213 -6
3073 1675 -10
3961 4938 9
439 1773 4
3119 3099 -16
334 2292 0
4160 2194 -12
3726 1530 -19
1654 4250 13
1561 4843 -16
4732 4079 2
4354 3649 9
1370 2723 -2
3953 3181 -8
4247 1825 2
3999 760 10
4943 4359 20
1754 3490 1
3428 4593 -17
219 2053 -6
2442 4955 -18
1593 1477 19
2820 3124 20
794 4271 13
1119 3447 10
2355 2728 -13
4677 2617 -9
4790 429 -5
2677 2649 18
4636 2572 -9
377 2461 -3
126 3409 -4
155 4296 -9
3595 1415 -4
1816 2325 2
1615 3531 -14
880 1404 -8
578 608 7
2734 342 -6
438 3622 20
2279 25 0
2192 371 1
4401 1324 11
4186 657 -5
4403 2858 -11
3767 215 8
449 2833 11
197 4652 -1
4883 1388 0
842 2484 13
1397 4434 -13
4047 4014 -11
2607 3147 -15
1844 1161 -7
2247 2663 13
3349 1731 -5
2769 4282 6
3675 2449 3
3210 224 -20
4092 3183 -10
4794 2746 -19
1113 3722 10
747 4758 11
4059 2897 0
4377 4588 0
3441 2426 -13
608 654 -10
2367 106 -10
613 1516 -8
1469 97 -2
3273 4314 13
344 1505 1
2626 3013 -3
4747 909 -5
2909 2510 -2
3192 513 -12
235 3701 1
2534 32 -16
2296 3695 16
4749 2813 0
3701 1275 16
1386 3272 -2
211 418 6
1518 4223 16
4205 907 14
348 4291 14
3346 3846 -5
4912 2413 -20
1047 320 12
4244 1791 12
3416 3431 -1
3050 2800 4
2012 1542 -8
