270 16000
168 215 12
59 227 7
53 28 -2
66 232 19
247 270 0
104 242 12
224 105 7
165 55 11
146 194 8
254 10 14
131 198 16
230 259 0
49 230 17
218 231 3
125 57 17
53 245 9
169 219 4
138 50 11
110 123 5
81 60 6
31 124 13
7 231 -2
108 258 16
81 234 3
78 9 17
263 157 19
34 65 16
94 104 17
230 185 -1
68 64 1
32 189 13
262 116 5
80 71 14
232 108 10
225 199 20
36 173 1
239 252 11
131 165 3
269 45 16
189 2 9
226 83 3
195 161 13
220 97 10
251 237 6
184 93 18
189 103 5
248 26 0
244 176 0
190 94 11
137 56 5
23 141 10
167 142 13
85 62 5
1 93 9
54 253 17
244 42 -1
39 270 16
187 91 8
129 32 9
163 249 7
226 127 19
146 250 8
177 59 0
41 120 17
117 102 15
261 16 19
147 43 14
228 190 9
203 53 2
125 106 8
194 17 -1
35 121 10
251 221 -1
224 231 7
95 83 2
144 135 8
86 76 2
87 250 13
190 164 -2
186 97 15
2 3 15
183 162 11
115 102 3
129 248 4
115 226 3
147 20 10
45 15 6
246 65 0
212 148 2
187 106 2
50 194 2
268 180 4
219 241 0
211 49 11
73 90 3
31 159 0
87 208 2
120 126 4
62 216 18
18 129 10
152 167 0
184 237 20
32 172 14
153 108 4
77 175 18
17 201 16
201 135 2
99 107 2
69 165 2
214 126 19
92 48 15
218 96 0
207 41 1
78 92 11
269 218 5
183 237 11
250 124 8
59 38 3
90 191 12
54 101 6
41 139 9
76 216 2
251 264 2
65 173 10
154 153 20
194 105 0
65 4 8
28 225 4
62 140 12
243 226 4
115 158 19
127 32 13
13 101 1
47 52 10
88 69 3
154 115 17
108 149 6
249 237 15
174 193 14
250 176 20
39 47 9
42 81 9
139 255 1
164 195 16
229 43 -1
168 104 -2
6 228 19
140 117 9
62 189 4
12 150 19
244 39 10
85 103 16
31 187 15
223 178 11
169 242 16
114 207 11
217 116 2
39 67 0
79 103 15
83 6 4
193 29 2
244 265 8
185 70 7
81 4 13
80 87 4
48 161 14
224 150 0
27 259 5
170 1 2
11 93 10
9 220 17
190 129 0
109 39 7
204 192 0
201 133 12
153 175 -1
258 232 -1
9 42 0
76 207 10
194 97 11
136 256 16
151 236 18
72 190 14
122 56 11
79 64 4
201 2 1
96 26 11
142 267 9
132 16 3
190 237 20
98 14 -2
267 107 7
121 147 19
204 242 4
205 91 0
17 154 2
55 76 9
182 67 1
133 158 4
58 174 19
177 140 14
142 34 2
25 209 13
234 163 14
253 269 0
110 3 17
146 132 0
236 150 6
227 114 3
37 34 0
100 84 14
57 129 12
198 88 4
250 235 12
126 161 15
95 181 7
190 158 2
33 244 11
236 231 16
216 173 12
127 239 9
85 210 14
116 2 13
254 204 0
101 166 13
213 113 0
122 136 8
54 98 8
265 86 1
83 35 1
119 258 6
172 19 19
233 147 3
247 73 19
145 148 11
235 88 20
14 169 20
97 82 13
187 145 14
257 51 2
184 238 15
167 46 19
99 58 4
250 108 20
74 158 1
75 213 12
155 184 4
251 12 -1
230 148 17
197 113 11
264 45 5
35 119 14
37 194 15
121 143 13
90 66 -1
69 66 -2
12 156 14
230 227 20
39 163 12
1 107 14
74 40 -2
154 7 5
30 33 10
31 225 2
188 270 -1
2 29 14
74 88 8
32 42 9
183 35 13
258 157 -2
177 112 1
70 259 10
269 266 18
84 230 19
225 8 18
63 47 19
149 46 20
128 34 10
171 60 16
7 25 14
113 145 5
255 59 -1
255 208 19
80 17 -2
112 265 15
147 69 17
268 245 16
10 207 7
157 92 13
88 124 6
215 167 4
269 230 1
227 221 1
236 71 7
142 68 20
238 166 13
252 50 9
5 40 16
112 44 17
127 121 18
79 179 20
191 197 18
167 187 6
150 216 10
75 100 3
76 208 10
120 211 -2
194 225 14
83 208 15
65 144 14
116 178 -2
174 98 19
214 98 8
92 218 12
200 246 10
223 139 3
19 29 5
233 212 7
153 201 15
167 203 -2
9 47 -1
120 189 16
193 209 10
41 88 8
238 34 20
191 125 1
222 158 3
104 32 20
103 170 6
59 49 4
222 171 -2
117 165 16
193 219 -2
77 105 1
257 158 20
159 136 10
20 253 15
68 74 15
142 63 6
224 141 -1
68 194 19
25 254 15
22 186 14
233 110 10
175 135 0
252 39 1
15 233 15
206 199 3
40 215 0
90 69 9
154 268 6
93 62 -1
258 207 5
65 31 8
38 109 14
57 231 5
225 67 0
264 25 3
86 241 11
136 17 12
140 248 0
126 249 -2
227 115 6
110 203 5
99 130 14
213 66 9
243 212 -1
251 21 0
169 2 7
3 144 1
194 102 18
180 173 16
78 60 3
86 178 1
210 87 13
24 42 4
266 189 17
88 106 8
151 207 5
267 196 9
39 165 17
67 136 3
224 108 9
262 114 4
148 259 6
47 179 12
180 197 16
159 211 -1
69 49 14
197 237 -1
168 110 0
64 92 0
242 211 18
104 248 8
144 63 3
75 61 15
50 83 18
44 173 17
240 164 -1
77 7 20
35 31 17
60 145 5
117 230 13
229 222 13
261 118 13
161 221 7
152 148 9
230 180 10
117 83 15
213 160 8
142 9 6
199 72 13
78 27 18
117 101 16
158 19 11
69 156 3
202 102 18
167 213 19
264 63 3
201 224 0
2 11 4
253 81 15
82 6 8
243 250 9
209 236 20
182 61 8
184 217 12
134 260 19
5 88 14
89 52 14
207 249 12
155 211 20
25 37 17
159 46 4
36 239 15
138 104 17
73 183 -1
151 9 0
260 51 6
121 166 4
245 20 9
14 212 8
32 174 -1
187 246 11
51 85 1
178 166 20
13 99 -2
70 29 13
56 246 16
172 203 7
62 18 11
261 166 0
135 37 10
4 211 15
147 246 -2
134 227 5
261 56 11
257 138 6
116 269 19
92 115 2
109 67 -2
77 191 10
70 184 15
269 93 0
218 89 3
203 183 16
94 31 0
3 216 6
212 132 4
133 167 0
258 194 18
37 147 18
195 163 0
11 77 10
207 20 -1
181 148 15
167 72 4
161 1 15
257 269 1
200 177 7
54 233 20
148 218 12
132 4 5
210 135 14
155 122 1
226 50 2
244 213 4
3 218 11
98 173 6
122 109 13
18 176 9
107 231 3
145 132 14
184 59 14
245 173 3
20 258 17
158 202 -1
40 101 2
178 218 17
73 260 9
198 197 20
124 12 20
183 195 4
114 61 -2
82 194 0
3 185 18
246 220 17
54 235 18
165 65 3
204 210 -1
240 182 2
66 88 18
23 253 18
37 227 3
192 56 19
10 179 12
239 8 19
214 186 3
55 30 6
34 189 14
15 214 20
219 156 9
104 38 7
190 267 1
175 115 11
116 254 15
73 9 9
116 236 12
157 196 9
6 38 -1
114 97 15
262 227 13
68 202 9
247 80 2
162 10 11
174 121 14
142 145 -1
255 101 12
68 12 0
232 142 11
139 53 7
250 29 5
19 148 12
159 180 15
261 13 5
243 104 14
72 117 10
250 81 18
121 257 18
155 158 5
116 129 11
205 257 16
195 143 19
49 260 19
25 130 14
213 209 -2
196 87 16
60 133 15
218 54 16
208 178 -1
142 121 15
99 212 8
121 14 1
208 189 8
69 13 12
63 2 10
143 70 4
47 181 15
93 238 5
100 196 6
46 79 9
80 105 19
258 102 0
47 103 19
165 162 8
88 163 0
256 163 20
22 170 -2
77 121 3
142 12 4
169 43 3
82 130 0
87 264 4
23 217 16
265 145 -1
217 246 9
56 184 6
6 46 5
203 75 9
86 205 15
21 105 12
122 236 17
218 5 1
4 159 9
12 163 3
221 37 8
235 22 8
234 171 3
266 233 9
206 138 11
93 155 15
260 256 7
250 145 -1
5 181 12
261 111 0
32 33 6
132 251 1
227 171 13
45 68 10
151 135 15
98 82 -2
63 226 2
37 198 16
44 59 3
190 111 2
56 128 0
121 221 15
176 177 5
224 213 1
27 126 10
174 18 1
119 149 16
229 265 5
183 91 0
105 76 0
139 16 3
12 153 2
255 58 13
15 143 20
223 5 2
210 38 13
212 56 11
114 29 5
46 181 6
14 84 19
111 157 6
8 248 19
117 111 3
34 158 6
207 54 4
138 101 11
34 265 4
131 201 11
115 174 17
130 77 13
231 108 8
250 249 4
228 21 4
212 172 -1
200 112 0
228 128 0
97 233 16
50 116 2
154 99 17
262 67 15
242 60 13
227 63 18
185 235 3
84 30 17
216 85 8
121 79 6
14 235 1
179 84 10
72 60 -1
83 91 20
102 34 6
178 46 10
114 68 0
107 92 2
185 121 12
61 65 1
138 171 0
34 22 19
186 239 1
167 257 8
23 117 1
163 4 13
132 30 8
239 193 14
175 152 5
169 74 9
81 165 14
153 111 3
173 266 8
204 236 2
121 228 8
25 78 14
231 238 12
239 21 17
188 243 2
106 134 8
232 65 6
126 219 4
66 116 10
48 188 4
256 210 11
48 28 18
109 115 2
165 236 4
77 189 2
108 178 0
76 179 19
87 128 3
189 73 -1
25 91 11
197 134 -1
27 115 2
130 198 15
249 64 10
55 77 10
43 184 3
225 99 7
144 235 3
248 266 7
244 152 18
117 54 20
136 115 13
145 51 0
233 108 11
51 11 18
87 59 -2
5 248 13
60 55 5
136 173 14
118 63 20
82 263 20
73 162 9
25 244 7
123 11 4
227 214 10
209 167 10
98 51 7
34 184 15
11 225 2
185 115 -2
181 130 19
249 187 15
35 148 14
83 217 4
179 256 9
4 249 8
246 201 12
105 151 7
173 268 10
134 192 12
197 121 12
192 18 14
207 65 9
41 152 6
120 3 19
48 214 1
48 267 -2
81 249 15
248 224 10
215 104 -2
243 235 11
88 182 10
30 233 14
247 150 20
35 222 17
127 12 5
102 155 2
229 104 14
118 25 4
231 140 13
193 90 13
22 219 10
235 4 16
13 270 18
111 54 20
64 43 1
76 183 15
184 210 14
11 80 15
182 143 17
172 55 2
113 52 3
68 226 16
164 186 4
234 228 11
262 210 16
36 150 3
196 204 4
249 56 20
147 211 7
57 202 13
208 55 17
127 189 1
106 4 10
134 164 14
128 99 14
107 177 2
87 100 18
188 266 6
190 116 -2
239 250 -1
162 163 15
197 104 -2
201 138 8
84 87 7
153 57 9
114 17 1
230 237 16
249 172 11
208 265 20
35 199 20
166 3 17
49 5 15
232 244 5
265 190 4
197 193 16
54 140 7
182 236 16
75 266 19
135 117 19
91 228 20
223 228 0
197 192 17
76 139 11
192 230 4
263 78 9
130 58 2
205 267 4
133 256 17
76 172 4
153 228 -2
132 139 19
145 91 16
102 239 6
155 44 6
134 244 20
159 105 18
264 141 20
85 43 0
5 233 5
172 52 14
83 40 6
109 170 17
255 29 20
152 204 3
175 157 7
172 79 14
64 253 3
92 97 6
77 205 14
179 201 -1
204 8 17
247 224 3
152 252 11
225 179 2
119 66 18
270 207 8
217 120 2
230 98 13
121 108 8
168 55 1
180 145 13
208 237 7
219 131 20
35 82 0
86 40 18
182 199 8
103 160 -1
109 83 -1
182 201 1
214 249 15
181 186 2
207 186 16
54 28 11
5 80 19
67 51 14
85 95 -1
215 125 0
85 36 12
15 43 3
5 120 6
113 231 5
175 52 7
11 60 2
17 36 1
105 47 14
4 47 12
198 206 19
69 17 -2
25 51 6
41 51 8
154 94 12
237 223 14
29 44 7
33 176 12
120 44 0
193 263 19
184 161 13
77 206 10
119 143 1
139 39 0
230 241 13
211 174 18
9 15 7
3 11 12
68 67 16
195 24 7
91 223 7
101 221 15
229 182 10
87 86 1
254 162 2
208 200 14
261 41 8
32 58 13
243 28 14
93 82 9
216 64 4
128 156 3
152 184 20
265 161 9
86 33 14
245 264 18
165 264 3
3 261 18
133 232 6
176 118 18
184 69 15
162 80 15
123 248 17
68 199 0
86 141 10
237 160 -1
19 192 18
30 93 9
41 115 8
134 268 14
215 83 17
215 9 12
69 254 3
195 46 4
245 184 11
5 7 -1
14 186 9
179 268 17
9 111 1
181 26 11
225 54 11
8 86 9
159 184 9
170 39 2
190 99 7
154 166 11
58 245 16
99 204 15
226 13 13
192 217 11
125 227 -2
45 101 10
268 76 1
244 158 20
185 101 15
11 82 14
7 55 12
24 39 9
250 160 11
248 93 5
55 46 2
15 162 0
218 213 4
55 180 7
207 47 6
151 168 4
42 253 11
186 196 4
268 257 7
237 53 11
54 172 8
238 169 3
16 75 13
223 147 11
7 36 0
35 68 11
65 40 12
92 56 5
170 264 3
29 146 10
81 38 4
104 118 6
165 23 12
130 183 12
270 241 10
131 191 8
211 175 8
138 172 5
48 103 2
196 265 15
239 68 -1
150 255 17
60 52 20
258 270 3
131 106 5
162 101 -1
174 172 0
160 208 16
72 122 -2
269 189 8
259 211 11
5 240 5
51 258 2
27 45 0
181 243 20
1 90 20
215 268 14
91 194 19
236 101 17
201 126 8
243 101 2
256 32 -1
91 86 2
250 126 13
151 159 8
61 11 -2
265 232 10
95 67 -1
264 174 8
144 113 18
269 156 8
265 51 7
152 1 13
207 264 3
129 79 19
264 178 4
73 267 3
136 243 13
270 200 13
212 28 5
139 136 10
19 111 10
64 112 14
114 76 -1
250 207 12
58 198 5
110 82 19
228 137 5
270 143 6
242 181 2
70 254 17
149 198 3
237 204 20
103 196 8
270 125 11
205 67 15
119 150 19
50 48 15
177 232 4
18 116 15
41 36 12
25 58 16
185 104 0
186 151 9
14 255 16
16 257 6
65 253 10
76 223 6
100 169 17
77 43 2
209 108 18
218 174 2
53 166 10
118 199 10
147 245 1
42 168 18
258 168 19
185 183 11
141 26 11
6 118 15
243 37 3
102 167 11
33 47 20
229 169 1
248 260 0
246 179 8
86 46 -2
77 139 18
261 249 5
162 134 7
137 234 13
174 188 1
79 32 2
130 59 9
42 232 -2
245 266 5
252 103 11
138 27 9
215 128 16
137 85 18
126 193 19
264 204 4
127 8 0
72 227 19
134 161 -2
117 203 0
45 164 0
113 6 -1
185 129 -2
236 216 2
252 110 3
10 42 15
181 196 8
220 186 4
55 187 17
33 189 7
176 52 9
74 28 5
118 142 12
79 161 14
194 92 -1
96 25 7
55 59 16
54 107 6
3 150 18
62 170 7
99 92 15
93 92 8
176 237 7
177 167 16
33 57 7
37 153 19
12 160 13
98 61 1
161 102 3
153 213 16
142 53 12
52 46 -1
125 49 12
54 105 6
34 115 10
160 223 2
58 109 12
142 238 -2
77 142 18
74 266 14
243 217 6
10 120 15
172 146 4
21 266 8
194 132 2
31 76 17
5 203 3
122 84 0
184 55 2
34 125 16
2 239 20
204 15 11
106 204 7
69 201 17
157 217 14
134 124 19
116 138 18
79 9 18
34 219 3
168 119 18
126 184 11
206 178 14
251 64 19
197 185 15
157 181 11
209 215 20
177 40 4
97 253 9
107 126 4
110 156 12
83 228 5
161 74 19
105 83 7
194 119 1
47 165 1
107 160 2
164 118 8
161 236 18
3 210 0
270 89 12
264 42 20
144 220 -1
84 176 13
7 92 13
158 241 0
138 92 13
118 44 15
220 110 1
135 248 17
197 138 19
37 145 16
60 39 15
167 97 18
198 57 19
116 119 20
95 14 4
110 68 12
1 46 19
33 223 8
171 244 -1
150 122 15
140 126 -2
170 173 7
209 103 -1
265 260 -1
152 194 7
186 10 7
69 227 11
161 62 8
75 225 7
72 34 2
50 218 2
106 68 -2
213 50 7
18 33 6
24 105 12
166 204 10
141 254 0
197 158 11
238 199 11
244 207 -2
4 29 20
36 127 12
19 225 2
204 251 14
63 166 16
30 92 20
10 175 18
266 231 14
133 21 9
72 146 15
54 194 11
257 183 8
62 237 5
25 194 -1
35 188 7
71 108 10
268 58 0
54 257 17
200 198 20
249 14 11
241 16 20
217 100 14
141 189 18
87 227 20
264 36 6
33 205 8
166 156 15
2 244 2
189 147 14
156 122 8
133 105 17
62 2 14
63 78 19
195 242 12
245 152 7
52 225 16
266 192 11
127 235 -2
183 150 7
154 231 6
151 23 10
7 256 13
53 153 13
169 210 2
165 214 0
192 30 -2
194 213 2
253 193 3
14 82 2
9 259 16
64 39 2
125 174 -1
181 143 4
27 29 19
101 195 15
121 109 3
194 112 18
112 93 12
132 177 7
119 34 14
59 42 12
2 97 5
192 236 10
217 131 3
222 202 1
257 50 19
230 191 -2
263 178 9
17 236 4
174 59 -1
213 119 9
194 245 14
240 9 20
122 105 7
62 87 3
150 205 18
96 259 -2
216 202 9
6 205 11
65 176 17
255 137 4
166 116 17
72 223 14
243 192 -1
165 209 19
248 27 15
238 147 2
14 263 15
217 251 17
131 206 9
18 164 -1
254 76 0
35 43 2
248 128 20
238 227 17
130 229 18
37 40 12
190 242 4
15 122 10
157 129 4
10 157 13
19 126 2
96 74 5
3 40 17
55 133 16
75 142 15
92 245 -1
252 138 10
265 178 20
62 55 3
29 113 12
211 203 17
156 16 7
196 124 11
103 109 15
172 53 20
263 51 3
140 181 19
205 242 10
158 221 10
122 193 6
158 225 7
239 41 16
207 67 4
174 235 4
249 203 13
8 262 20
2 192 5
200 95 16
173 160 20
5 205 1
21 101 11
154 116 4
167 248 3
182 245 2
249 240 8
21 268 10
96 185 20
244 260 14
118 236 19
180 241 4
106 251 13
222 103 15
140 250 8
253 196 -2
91 42 -1
118 80 9
18 130 18
269 42 16
238 239 3
108 62 9
181 184 8
79 225 2
76 204 15
82 178 0
73 124 -2
63 168 5
109 228 18
135 173 0
167 196 5
105 94 8
207 48 0
167 170 18
137 110 6
165 15 14
149 178 9
129 8 12
216 188 10
111 135 2
21 48 10
82 157 16
108 18 -1
237 44 12
57 165 18
150 26 4
212 78 11
49 231 7
191 91 -1
94 236 4
33 17 13
8 70 12
143 214 14
210 177 7
67 131 9
174 88 16
131 124 6
95 209 1
262 86 1
184 221 1
41 133 0
36 134 16
243 12 10
258 191 -2
120 254 -2
263 267 2
4 11 15
195 231 14
39 245 20
266 193 13
101 36 9
21 220 6
11 26 5
115 61 2
4 259 14
95 135 16
226 195 4
80 100 17
234 203 16
216 194 3
249 258 1
58 13 2
228 248 4
163 270 18
164 73 9
184 262 -2
212 202 20
203 35 2
39 142 1
185 52 13
227 17 -2
266 3 15
153 262 7
270 223 18
229 32 7
131 193 14
202 268 19
164 143 0
27 157 18
33 102 5
35 53 -2
217 5 5
71 191 11
200 178 15
184 26 19
124 53 10
267 159 19
113 202 18
237 29 -2
147 88 5
174 75 7
96 207 14
114 9 16
220 135 3
223 44 -2
163 16 16
228 119 15
75 7 7
127 184 4
25 102 17
49 181 18
212 72 7
85 28 -1
3 99 3
83 166 2
92 201 10
182 107 19
102 214 2
16 17 6
115 110 0
179 221 2
237 175 -1
157 226 -2
16 167 16
179 150 14
144 81 6
243 133 13
183 14 14
87 156 8
14 149 13
154 37 2
125 33 17
143 172 12
98 268 6
177 91 12
118 64 18
133 177 -2
22 21 1
107 166 18
265 2 16
153 238 5
239 25 7
208 125 9
223 59 -1
130 232 -1
241 7 4
198 126 7
81 220 13
2 78 12
70 5 4
125 65 14
239 189 13
205 172 6
227 97 3
122 126 -2
140 179 16
177 239 7
34 134 2
190 161 9
180 264 5
202 76 4
95 126 2
103 57 6
193 107 0
135 170 -2
114 69 10
32 21 1
50 165 14
183 252 12
156 222 18
223 73 20
210 193 5
222 228 10
2 270 1
119 30 -1
44 19 -2
219 112 12
119 171 4
189 148 10
270 113 7
44 264 15
242 86 -1
65 80 17
134 82 19
19 187 15
9 168 11
25 92 8
34 87 5
50 151 4
48 257 4
48 86 7
24 217 8
156 64 6
82 40 13
117 199 9
126 179 15
106 240 0
240 100 -2
208 218 20
235 58 0
163 43 -2
136 194 13
136 211 13
190 257 14
23 270 9
134 219 14
172 142 1
56 66 8
27 156 9
34 14 14
113 49 -1
105 230 20
135 25 1
141 114 7
166 148 14
163 200 2
80 114 7
42 254 8
255 63 17
84 264 12
262 174 8
16 217 11
233 237 7
60 231 11
25 63 11
131 169 5
214 201 15
259 48 12
25 233 14
96 53 13
124 4 17
53 150 16
201 172 10
185 178 5
252 193 3
232 43 7
250 244 16
261 165 3
79 76 18
154 173 14
201 90 13
182 243 6
242 11 20
192 47 1
17 126 -1
268 200 16
46 122 10
30 57 1
103 226 4
91 222 18
10 242 17
128 166 11
153 223 14
203 85 11
91 207 2
70 165 11
27 158 13
224 5 4
249 193 2
25 79 12
133 205 18
147 138 12
104 236 7
39 232 -2
33 66 9
176 23 16
42 70 6
242 99 20
171 81 10
137 229 12
197 178 14
72 268 4
207 226 10
69 46 -2
212 235 10
6 43 16
51 112 8
146 233 18
159 78 8
238 212 3
136 163 9
117 2 16
82 158 2
189 123 3
241 186 10
235 122 2
125 86 19
15 185 16
253 222 9
218 200 6
260 170 7
236 113 8
28 143 10
203 12 17
128 23 6
250 75 8
16 236 18
102 195 6
150 245 20
109 72 7
149 145 7
35 184 11
59 139 16
105 199 1
211 247 20
82 129 12
268 240 13
249 253 1
38 206 13
52 83 -1
67 254 12
186 96 1
25 26 3
125 11 4
124 97 0
208 203 5
104 198 13
152 104 12
152 127 -1
36 208 5
88 168 7
182 210 14
183 161 11
193 182 11
231 134 11
91 84 2
194 94 19
120 82 7
124 29 12
14 204 4
125 256 8
164 169 5
23 140 2
3 263 11
181 161 4
105 16 9
113 51 14
172 163 4
80 116 17
14 96 12
152 32 -2
23 230 12
144 213 6
14 266 4
138 42 3
231 260 0
101 126 17
185 186 5
216 102 10
5 160 -1
98 189 2
49 151 10
52 105 13
144 126 3
107 269 13
68 225 8
201 102 18
163 138 18
111 134 6
64 59 10
184 21 12
132 87 15
166 268 14
233 69 15
132 83 7
111 17 16
193 10 12
266 204 9
91 237 11
27 50 10
130 192 -1
240 266 12
30 219 -1
150 127 18
51 212 5
29 13 17
177 168 9
134 58 10
119 76 7
135 47 13
158 146 6
130 145 20
207 184 11
125 238 1
119 120 13
31 231 17
225 229 -1
191 117 18
245 159 15
74 121 20
71 225 11
64 269 14
251 102 3
190 192 5
139 8 0
214 234 19
144 118 16
142 198 1
158 165 19
35 182 2
199 142 7
193 53 14
225 122 -2
177 48 14
196 222 7
139 108 14
135 73 17
208 9 16
15 236 1
102 231 15
13 128 17
26 264 13
60 185 3
85 75 17
61 137 3
54 91 3
26 194 15
79 186 4
176 211 3
19 135 10
171 103 6
267 28 3
265 225 -1
73 134 10
126 217 16
93 172 8
63 57 9
210 209 1
200 85 7
258 221 16
138 40 17
266 44 8
127 142 19
48 88 8
64 139 12
37 240 14
231 90 20
38 239 12
36 96 9
203 37 0
234 209 -2
7 58 11
1 131 9
109 148 0
4 156 5
118 20 6
158 229 7
72 236 3
104 81 15
136 23 13
107 77 14
61 33 17
74 81 16
87 177 15
164 259 9
199 227 20
217 44 12
201 29 3
242 234 14
69 245 4
263 46 13
106 221 -2
263 161 11
64 105 15
138 269 -1
10 202 17
103 30 14
260 218 18
24 137 6
13 140 5
64 184 2
168 128 17
91 218 13
84 6 16
32 121 15
72 22 15
126 229 -2
23 99 9
161 239 12
155 259 19
256 35 7
60 221 16
147 30 4
43 196 -2
124 81 14
248 117 19
132 141 14
63 101 4
259 179 6
198 79 0
99 147 4
24 11 16
176 25 -1
122 215 1
9 172 -2
228 139 7
23 245 19
