5000 15000
3374 2392 16
2752 4887 16
2637 2091 1
1341 842 9
3984 3275 18
4953 247 13
1917 3144 20
3047 3794 2
2270 4675 4
1381 841 17
69 4434 19
2281 2768 20
1037 139 8
3463 4844 5
4586 1930 4
3708 2917 5
576 4411 2
1877 3790 5
221 1867 4
2419 3037 1
1158 1251 20
903 3882 14
2344 4150 1
4832 2933 5
338 2257 7
3257 2996 15
2389 2242 1
310 1010 19
3578 3276 16
1808 1905 5
3390 3272 1
4267 4223 1
1668 3164 6
1548 2266 11
4386 3626 13
4903 1846 11
2336 1828 18
565 3379 12
1417 1140 2
3157 1314 13
4488 3236 3
4149 2688 10
1266 2610 4
1670 2533 3
172 2908 6
3579 874 17
544 4855 15
3900 2215 11
3397 3803 4
2366 437 16
3930 4235 15
254 3377 20
4536 1057 12
4686 4577 15
171 1623 16
2485 134 10
483 161 19
4270 2401 2
3220 2331 11
1491 1467 18
201 1692 5
4532 3910 8
2628 3194 6
3736 266 3
330 3243 17
571 604 10
1278 346 12
4799 2098 3
3474 2115 6
3810 2532 17
1282 1644 6
2621 1927 1
3303 3044 2
207 3893 16
881 4898 10
1321 3884 15
4942 1295 11
4923 1437 6
3041 163 5
4987 1809 13
2803 2908 5
743 2203 4
3311 3009 10
485 1519 7
3814 4766 19
843 95 12
609 1332 11
3628 4102 3
1716 3009 2
3726 2463 19
2361 4789 1
2925 2677 3
29 1065 1
2988 4014 20
2851 4907 18
4531 992 16
2985 1227 20
1922 4538 9
4551 4951 8
4875 4738 4
2297 598 13
4505 1456 7
455 882 2
3143 3153 6
4425 246 5
4316 109 9
4788 3552 1
1040 3281 13
2002 4293 7
3658 3336 20
740 1715 10
2698 1579 1
2223 160 16
4649 4540 7
727 1053 20
4148 4731 5
2249 989 7
1291 3986 20
90 424 17
3347 3364 2
2043 4099 18
1393 3868 4
4952 2407 16
2451 3714 2
4284 1659 10
1848 359 12
3792 2944 2
2989 3735 6
4341 935 12
3788 2857 12
2119 2228 19
3591 2418 12
2183 2453 8
1665 3327 5
4297 1871 6
2291 907 5
161 3147 4
870 3042 20
2371 3136 19
3342 3434 20
2594 3526 1
1912 2451 19
4421 3464 5
1959 1402 16
183 4906 19
2222 4825 6
4842 3763 6
1701 1736 15
299 4567 4
3611 1784 12
3262 2356 8
4710 2219 8
1149 3421 6
4004 4020 5
1654 815 11
967 1634 15
2251 1211 17
4672 2470 3
2499 4863 7
1984 3451 2
2709 2949 9
1178 3702 11
1457 3228 12
3127 2810 4
308 1721 18
4477 4684 17
3864 1516 16
3828 2720 11
2316 567 10
3283 807 15
4392 2325 19
271 4382 3
691 4866 2
1089 3565 6
41 3679 2
4908 2027 14
779 888 12
4902 2497 10
1804 3556 1
3990 3700 9
2945 3744 11
1029 3841 20
4759 2791 11
136 2507 10
3880 680 12
1368 1126 16
4623 291 15
2878 1811 5
81 169 15
3281 4025 14
1633 616 16
423 2808 1
2336 1523 6
2243 1403 1
3071 864 7
293 4945 7
497 709 20
1742 2388 9
4506 563 9
4100 2286 17
3973 707 5
4446 256 17
4828 4288 7
2200 634 16
2549 2594 11
3612 2570 7
1725 2596 2
1670 951 10
1126 439 15
229 1339 17
4981 2027 18
4624 23 18
2183 4213 3
4712 146 16
3464 684 16
3182 1159 14
3750 410 6
993 790 8
696 4186 16
1200 3093 8
663 1090 18
1583 4467 16
664 52 17
1071 4166 6
2815 1231 15
1490 4606 7
1970 2206 17
1029 2354 13
2306 4887 12
1602 4685 4
4902 3076 5
192 4704 17
2746 4375 6
3533 3 8
4043 4774 9
4323 4907 18
4155 2245 20
1511 1760 9
944 2426 2
4025 1585 10
4426 390 5
182 3936 8
3239 2461 11
721 2779 9
1481 1772 14
1394 3645 19
3987 1576 19
281 2966 1
4607 1967 5
4004 4796 5
1505 3545 17
4564 3137 13
864 1784 10
1949 1888 12
714 1274 1
2097 316 1
2606 1922 5
2623 1777 4
241 3913 13
4118 4376 5
2843 2670 20
2196 4049 16
1391 837 13
454 4010 3
783 1878 9
761 3507 16
3694 2235 14
3157 3922 19
2101 1781 10
2081 1696 10
206 1857 2
769 2032 11
4635 2324 6
1390 3017 4
2820 4914 5
852 2812 12
514 1891 7
4530 1578 14
1599 4914 8
1724 1162 1
2691 3062 7
1460 874 18
4580 2042 6
759 3447 16
4065 1126 8
2746 3841 11
3631 2239 4
4826 635 18
2365 1719 3
4477 4931 17
4994 238 10
2832 4646 18
2846 2434 4
3565 1049 19
2007 573 12
4359 4804 9
1751 852 3
4879 4498 12
4940 2290 3
4458 3760 15
1538 4487 16
4847 3033 4
1766 2219 4
23 1676 20
4617 3592 12
2298 3734 8
1959 4128 17
3727 2270 20
724 4180 3
2888 1277 17
775 1942 13
4505 939 18
327 4696 6
4763 4254 5
559 3674 9
3740 2026 13
1164 155 1
735 4603 19
3293 1425 17
2647 2138 13
522 3756 9
3046 3359 20
4069 4209 2
3601 1443 7
4888 1342 8
488 1387 3
2408 3819 4
1292 1470 14
3854 2542 5
4531 3728 10
1876 163 14
2335 1162 9
3238 1376 13
3693 430 15
755 97 7
1154 2654 20
1004 1060 1
3497 3312 1
4593 1841 13
2403 1928 3
918 2033 3
4284 3017 1
4100 4725 9
3774 4233 7
491 3899 13
2386 2115 8
3852 2910 8
1327 2370 6
2586 1724 4
431 2004 12
3770 1695 4
2973 1767 13
4705 3885 16
3294 3156 8
3988 2057 11
884 1682 12
948 1465 1
2799 1507 13
1651 1389 7
687 2830 2
357 16 7
3900 1330 1
2636 4720 11
2977 1750 19
4864 3803 3
4865 2009 11
2029 160 9
2009 2735 3
3565 4427 13
1558 680 9
3634 2526 16
3462 4234 7
1276 1059 10
2220 1708 17
2289 2028 13
3545 2840 15
4700 3522 13
3213 293 11
3944 4858 6
4099 4787 16
4525 3675 14
3881 2133 4
749 3884 5
2254 3880 1
3679 367 19
862 2259 15
2045 3100 2
825 81 16
582 3600 1
3920 1491 15
2464 3817 19
118 2982 4
4714 3321 11
3962 238 3
4063 2753 13
2207 2579 13
1485 4135 12
2555 482 14
4079 4904 13
2434 4358 14
2919 1849 5
4793 2148 7
4505 4492 4
3339 4311 10
2603 3450 1
2562 4903 20
4978 496 16
4189 1454 11
678 475 9
805 3077 15
1094 2706 8
2951 1950 14
248 1521 19
3770 545 18
1587 1139 11
2391 3453 12
2230 3566 3
1697 3693 6
1020 900 2
3319 2995 13
1840 699 12
4451 886 2
732 2899 5
3902 744 2
2604 4867 18
2146 964 8
4801 1023 5
1684 2343 13
2209 328 15
1873 2368 15
4134 2106 19
4242 3224 14
3340 2409 6
4616 397 7
549 3551 16
1301 2021 15
2105 1470 11
1533 24 4
2604 4539 6
2196 2115 6
959 2450 9
925 4149 2
440 4400 20
3787 4451 19
1111 829 8
4065 347 1
2467 3044 5
4502 932 10
3121 3736 7
2992 4521 16
2866 2122 8
4439 3900 20
2483 4257 12
1696 2189 6
203 3867 16
610 537 20
2504 4290 3
1108 3033 16
4726 1475 14
1099 2496 17
1216 2719 19
2312 3823 3
4176 3307 10
734 1953 20
1856 725 7
1856 970 11
2797 426 11
3667 2938 4
2837 4624 6
4090 3246 6
1541 2198 2
1647 2115 13
2052 2789 18
4743 2451 2
3836 4427 12
3376 1890 5
2377 1779 17
4327 992 12
1157 819 15
381 4514 11
2486 61 7
3352 1016 2
4211 1588 13
4820 4725 15
946 1447 13
2513 3686 11
3293 720 2
2557 2591 6
4133 993 19
941 2385 14
2294 1158 3
4117 2663 10
1769 1666 17
3070 185 18
2647 4599 6
4598 111 17
3894 1315 15
2886 3859 7
849 3872 2
59 2014 12
338 2485 4
457 2648 9
1808 2398 17
4719 1718 12
2239 4162 16
2017 575 8
4527 2547 17
4545 2317 8
242 1264 17
2177 4626 2
4247 2768 20
2306 777 2
4519 2307 12
1348 885 1
2556 2372 6
3522 4955 6
3812 1828 10
4464 201 7
381 3198 5
2072 4844 2
592 2198 1
2553 4855 8
1737 2916 4
4923 4154 3
4342 1231 18
3662 584 8
1347 4702 19
631 152 11
2296 4438 16
1344 2742 17
3908 3361 14
3236 4259 7
1340 1713 7
2231 3743 7
4559 3326 12
4867 4946 19
3930 4356 15
1287 4026 13
4683 2061 8
937 3887 3
1099 2488 2
3449 3745 8
4584 2548 13
875 3816 11
4886 3479 2
1211 2394 11
1490 4703 10
1591 2693 8
3316 4905 8
830 3911 3
3283 1580 10
4343 2255 17
3626 3341 15
2193 2003 4
585 4898 8
3971 4301 10
248 344 6
2744 2248 15
1673 247 5
3516 722 3
3933 3245 5
1413 930 3
2989 222 10
3453 574 5
1607 3372 8
3189 4093 3
2864 1681 14
1562 2832 17
3971 4538 11
4577 3415 14
3492 1253 15
650 888 12
565 4183 6
3008 4058 15
1709 3880 2
2641 3156 17
222 1804 2
691 3277 1
498 851 9
3150 1212 20
2675 3405 6
3684 364 8
1219 2554 1
2544 4314 2
1864 2474 4
1871 2674 7
60 4538 2
4901 2637 16
4082 2275 13
1823 3749 7
4385 1880 4
4586 2335 10
127 605 15
3471 2235 3
1648 4762 13
4683 1627 7
4335 4807 15
1130 2193 8
2941 2728 18
2886 554 9
196 3712 9
1800 3549 13
619 1715 10
1320 154 11
676 990 13
3762 825 13
608 3655 10
1172 57 9
99 4872 9
1911 3873 10
1233 1075 9
2539 3497 20
270 2220 18
4215 4004 18
353 1554 11
2477 3478 1
1172 4628 3
1635 3136 14
1513 495 6
4039 3668 1
4426 1697 7
4085 1263 20
4373 559 7
712 777 13
2013 2775 10
3358 3389 10
4714 3654 13
825 4700 10
4618 1767 3
4627 4344 1
610 2781 5
2761 4539 10
80 1639 1
4409 678 7
216 2395 13
325 2677 14
1443 4355 6
2177 2314 12
1368 3754 17
2857 2164 9
4568 1516 7
4254 1765 8
1801 3013 13
3102 3792 10
3963 557 5
4268 1426 15
668 3047 12
4124 1518 20
1124 271 18
2811 3031 3
3051 1161 7
4431 4522 12
280 1705 2
2481 4681 10
1223 1146 8
1393 1411 17
64 3679 11
3348 670 3
648 4069 17
4164 2842 2
3965 28 5
3507 2826 19
4424 1481 2
1921 2261 18
4177 4525 17
4099 1705 3
2393 2673 13
3541 4979 1
3003 1845 11
2444 1574 19
3223 1098 18
2654 1182 13
32 3743 5
4308 4677 10
2438 3137 11
4356 2899 12
3821 2400 11
1085 1087 13
1783 1157 8
1764 1434 16
1182 2797 2
2267 75 5
1082 1049 4
1713 1987 10
3088 2404 12
1449 794 19
2556 1560 16
3481 600 8
4789 2923 13
153 3726 6
1463 3384 15
3086 4600 8
3343 2135 9
4754 942 12
4547 4765 20
2221 1196 20
2799 1480 19
3697 4075 12
3987 3756 8
864 4970 7
487 3333 1
2926 2942 20
2011 439 10
612 258 3
4468 509 11
4816 46 5
2593 358 19
4614 4530 14
428 3011 16
4423 1862 18
1692 4267 20
2981 511 7
4275 1896 5
998 1843 11
104 525 12
2529 623 4
452 1309 12
667 1315 2
548 4936 15
4602 865 19
1383 2176 7
2764 1782 3
4338 4296 2
1715 4739 2
538 1563 18
1498 1024 6
4987 213 9
3163 1144 20
4581 1410 8
2800 3227 19
1607 2882 3
3 3413 5
4554 3414 15
2656 3604 10
4150 3624 7
2433 3692 5
4340 736 13
2433 4426 7
4687 179 3
1100 2152 9
1795 1903 2
1163 4046 4
3901 931 18
3817 4472 6
1691 2076 8
1985 3104 16
4377 3693 10
3373 4882 12
4781 1852 17
4025 4074 8
1406 4443 9
768 2343 18
2805 4339 1
4255 1532 9
4813 574 4
4731 3513 9
4990 596 5
1916 2693 7
139 4478 15
2615 4592 19
1393 611 4
3485 4218 1
3099 2632 18
500 3116 11
1267 734 14
4776 3598 16
1320 3735 14
1879 481 16
3356 4812 8
1381 1875 15
1405 1490 14
956 1514 13
1592 3347 16
3585 2664 15
3046 1321 18
4668 4856 16
199 3991 19
1770 4201 12
19 2280 15
4856 1628 2
4746 3654 6
3101 186 3
2066 1722 4
2360 2547 15
2900 3337 16
3271 4190 14
2278 911 9
3507 2628 7
3838 2894 6
1399 3756 13
1091 3864 20
4357 3219 6
1060 4366 7
1833 1788 12
1908 1276 10
1877 667 5
4215 705 17
4358 3379 19
3318 3731 6
3107 2006 7
4076 4570 17
4131 1682 18
1503 1377 20
3533 4967 4
1032 2766 14
401 3691 12
4630 3115 8
997 2274 6
121 1472 5
3650 4831 10
2966 3646 1
1861 3638 10
3649 4993 17
1713 4808 10
2340 3976 13
209 3119 7
4873 1034 2
4453 1992 13
627 2418 15
1407 2893 15
4806 3960 14
1290 3863 7
145 1713 2
2585 4362 16
2048 2364 11
1125 653 7
2482 4672 19
2223 1574 14
100 1166 17
437 3310 19
3493 2614 13
4382 902 10
2711 3376 14
4581 1775 15
4067 1471 20
991 4465 7
10 2515 20
2838 2051 9
680 4011 2
1131 3471 1
2625 3029 7
78 2673 4
3828 2526 9
535 3508 18
3447 171 5
3130 2521 1
3199 976 3
656 276 1
4568 2320 17
765 1725 1
1686 1795 3
1756 3134 20
3460 2249 7
3810 1936 5
3790 3243 19
927 2548 4
4712 2875 19
3669 2917 3
1043 4772 10
4847 3595 5
212 2503 3
2029 1812 16
1841 4847 12
3423 4161 19
3627 366 13
4699 3766 1
2676 1585 7
1070 2798 16
3492 1128 9
1447 4938 3
4456 368 5
2181 3268 2
4895 1319 3
1177 272 18
3849 4259 6
4962 3773 8
4267 2743 19
276 2205 1
1140 2322 19
1064 4732 20
250 649 2
16 2062 7
903 4489 6
3878 2382 14
166 2750 4
3532 2285 3
1440 4321 18
561 3948 11
3961 3418 7
3296 3827 15
1335 3014 2
4420 77 20
1844 342 4
1181 1063 19
4725 4130 10
3502 1443 16
1981 4024 7
1069 2339 14
1959 4679 7
4262 1359 17
4622 929 7
4359 1083 1
4995 3811 4
2133 1165 7
1615 2446 10
1094 4291 19
4303 2852 5
4500 2775 7
3441 2003 4
4768 4780 7
4662 3749 5
4741 4073 8
3694 2430 17
602 1654 13
2023 3865 8
4568 2305 11
1640 4560 11
4789 1689 18
509 355 12
3055 1044 14
3945 1209 3
4382 1471 3
460 2424 5
377 1737 18
4812 1336 7
4212 3593 20
4662 4685 17
4162 3138 1
1586 4020 10
3379 2271 4
835 879 13
2906 2625 6
2124 1914 18
664 1541 6
209 1022 12
775 3157 8
3388 121 5
125 3560 2
4831 3205 15
4765 2119 16
4860 3650 20
2604 1262 9
4952 1143 6
975 1225 2
2812 4423 13
1785 273 17
4971 3940 17
517 1866 1
1376 2108 16
1012 2271 4
2077 1037 16
4226 3218 20
2740 4008 4
3541 4718 18
4324 3646 4
2146 2166 1
3979 4528 8
3921 1558 10
3045 1673 20
3949 202 1
4234 2829 2
3752 4197 15
2691 4053 19
4280 125 10
1057 1457 14
3483 1925 15
31 3752 2
3102 1927 8
1314 575 4
2112 2281 14
3496 1094 12
3080 2361 9
3479 3450 5
104 3065 17
3888 1996 13
2298 3806 13
3923 3630 11
4781 3516 8
1684 506 10
350 755 20
1949 2446 4
4250 39 19
4882 569 13
1982 1309 1
1821 1732 16
2377 4143 16
14 136 2
2645 3898 20
4099 1282 19
3634 4365 1
