250 15834
29 63 14
245 12 14
5 213 4
5 17 10
88 18 12
26 9 17
150 132 6
153 97 15
64 245 -2
145 236 16
208 162 7
44 181 7
218 120 9
176 5 16
36 8 5
3 106 3
7 33 5
171 206 1
54 191 14
94 130 8
48 185 -2
113 36 3
136 121 5
82 225 16
113 182 20
241 94 20
31 71 3
68 238 4
237 235 18
182 9 -2
136 61 10
221 219 5
54 108 11
58 227 4
31 41 10
82 178 19
194 24 10
103 193 8
197 166 17
18 182 8
11 140 5
186 69 7
190 194 2
101 186 9
14 230 15
46 49 2
183 44 13
71 56 19
250 15 5
92 175 4
29 212 1
207 92 8
162 101 2
86 82 6
89 71 9
92 46 2
226 205 10
217 41 -2
167 88 2
167 156 12
52 228 7
136 170 12
204 180 8
220 243 2
45 234 14
212 15 15
157 239 18
232 47 2
231 32 2
110 108 18
176 73 4
209 57 15
48 79 -1
109 142 9
234 114 8
164 240 14
228 158 1
49 79 16
100 78 -2
184 226 1
102 18 18
6 124 15
83 44 15
162 131 9
73 215 8
19 196 17
61 150 13
73 246 5
1 155 9
59 117 20
179 117 15
234 7 17
29 41 4
244 3 10
112 142 16
155 27 10
124 8 16
235 118 2
17 176 20
25 100 12
57 5 3
232 57 14
183 94 16
80 74 16
155 86 9
127 130 8
64 98 14
188 91 13
49 4 16
152 42 18
164 195 6
152 177 7
113 144 10
87 122 13
99 133 8
190 36 18
1 43 15
217 227 15
142 131 15
66 33 5
57 63 20
186 203 19
9 45 0
49 151 16
227 37 6
189 239 3
196 177 -2
36 109 11
71 236 16
209 35 0
92 123 -1
27 40 19
147 238 20
31 223 7
127 204 0
156 60 8
179 247 6
140 130 17
135 142 2
192 7 19
74 19 10
122 236 14
93 108 -1
244 206 8
181 35 18
230 25 6
29 190 3
232 108 3
76 7 16
75 99 1
153 17 6
141 125 -1
24 81 0
166 160 18
191 233 14
49 181 18
14 3 -2
19 32 20
38 122 8
120 133 1
38 237 12
73 172 6
162 230 -1
25 235 11
163 161 10
153 55 8
109 32 15
221 135 18
27 18 -2
122 68 1
108 72 15
173 107 10
171 248 18
100 204 19
232 34 5
121 9 17
41 91 6
30 5 19
125 114 7
9 109 17
1 145 -2
106 238 7
59 174 10
224 199 4
119 42 11
217 16 -2
27 30 15
47 216 18
177 195 3
237 220 14
213 136 6
76 5 6
164 50 4
232 113 4
128 67 16
117 33 10
153 137 18
130 8 12
194 176 6
237 44 19
90 130 17
82 120 14
236 196 -2
9 158 11
69 134 4
82 69 6
163 194 15
181 237 12
17 220 19
226 10 3
186 40 4
93 159 9
59 47 8
248 193 0
107 187 5
27 172 10
109 49 4
113 211 2
141 186 16
227 162 1
199 62 4
166 219 15
171 194 19
190 187 13
195 149 10
243 28 17
178 28 15
141 90 19
97 197 17
249 173 17
76 42 13
147 165 1
95 196 0
140 58 13
5 12 20
163 23 20
155 213 7
171 246 -1
90 123 18
155 176 17
38 85 -2
248 32 16
126 5 10
92 243 -2
160 67 7
178 123 2
249 19 1
35 10 9
29 22 2
193 14 18
217 14 8
89 16 10
165 148 3
203 143 -2
168 113 2
163 218 8
8 117 5
130 173 13
80 171 11
61 153 -1
81 22 10
214 64 6
13 231 5
236 92 8
19 101 18
174 143 9
246 115 -2
10 87 19
43 178 5
45 203 5
240 185 4
55 170 6
123 205 4
130 37 16
219 141 -2
37 141 4
73 211 16
68 54 16
143 80 12
164 178 -1
46 136 14
220 205 14
86 6 7
151 244 11
244 43 4
234 112 14
99 93 12
211 110 0
237 140 20
19 42 7
172 156 11
68 198 7
133 172 6
217 126 -2
48 160 15
198 163 17
91 180 18
11 91 15
136 27 18
5 186 11
118 206 7
147 229 7
70 139 15
4 134 7
220 240 -1
141 74 5
38 29 1
42 89 17
231 43 12
78 209 16
236 134 16
250 193 -2
21 91 15
230 75 6
25 94 2
25 225 3
21 233 4
119 153 3
115 247 6
220 32 6
219 81 9
54 167 3
46 26 3
193 125 1
146 74 14
57 109 15
5 166 2
230 83 1
141 137 18
129 80 14
192 105 -2
56 4 8
94 159 4
107 225 8
51 243 13
163 25 12
35 186 8
31 180 -1
241 242 0
32 150 9
64 228 9
118 17 16
161 237 19
91 119 20
80 24 10
209 5 16
167 17 9
82 206 6
47 221 1
82 227 17
231 249 16
38 141 15
164 65 13
91 181 3
232 178 13
141 182 10
54 77 14
192 179 7
187 20 3
143 65 11
4 203 11
5 131 12
44 111 12
9 226 19
78 32 3
152 81 5
59 209 1
10 129 0
206 39 4
223 232 15
139 151 18
21 3 0
154 4 12
38 182 20
90 176 8
10 193 6
52 60 10
135 234 1
55 113 -2
36 187 2
140 2 15
105 213 20
113 13 20
131 46 18
8 4 1
72 71 9
21 18 -2
244 41 -2
186 191 6
82 99 8
235 90 0
128 117 17
166 3 9
80 227 12
1 195 1
215 201 7
200 26 8
205 43 8
193 236 12
106 110 16
60 220 -2
177 174 13
191 196 1
145 220 12
136 52 1
128 80 7
148 172 -1
9 80 -1
180 103 2
150 175 4
43 173 1
155 163 -2
15 228 12
30 63 11
60 10 -2
152 119 3
147 149 2
246 236 7
61 217 1
65 78 20
55 88 8
156 94 7
178 127 20
179 72 10
165 190 3
204 118 13
188 139 13
138 132 -1
95 176 9
86 85 0
5 149 18
149 178 17
216 204 1
140 141 1
178 180 12
247 15 16
171 93 16
79 187 14
18 34 3
244 114 13
192 183 15
36 18 2
180 239 13
62 205 15
218 102 -1
23 86 17
141 238 2
228 45 16
169 91 14
31 28 10
224 194 19
96 83 18
130 131 0
135 197 2
226 31 5
195 77 17
47 168 10
69 122 11
127 193 1
32 94 2
69 245 8
128 213 20
24 28 18
50 143 3
250 44 14
33 217 2
54 82 18
66 137 0
61 193 19
242 102 17
47 206 4
68 29 20
23 158 6
43 84 1
192 165 11
90 17 3
219 238 8
89 122 14
120 103 9
203 23 9
45 100 6
72 58 16
239 111 18
187 143 11
55 33 16
55 165 1
104 169 15
165 23 5
187 164 9
58 92 17
8 235 9
217 203 20
90 162 10
77 56 3
80 103 12
16 93 2
108 157 13
195 235 1
102 168 0
160 108 10
40 207 14
182 88 4
98 205 5
28 235 13
134 127 15
33 107 -1
250 230 0
36 58 3
194 15 17
131 171 4
172 162 0
51 30 20
132 79 -2
201 12 1
234 126 15
133 163 6
66 34 17
165 140 19
4 67 5
171 65 15
125 121 20
173 115 -2
203 106 4
83 80 8
143 40 17
166 1 20
177 156 17
200 206 15
9 126 1
115 156 20
181 8 7
61 112 8
177 237 5
42 228 11
209 222 -2
75 134 4
236 39 7
67 231 9
18 210 16
185 138 2
115 186 3
232 206 1
72 141 2
240 187 15
245 213 3
24 53 16
114 113 0
22 222 17
248 238 7
137 70 14
105 239 2
84 225 10
208 134 2
6 107 -1
166 205 4
206 48 9
62 101 3
42 17 5
103 47 16
249 123 11
218 230 10
223 36 2
91 20 5
197 162 3
2 244 19
93 190 18
97 67 10
47 2 4
236 97 0
58 158 -1
152 76 0
121 168 19
171 143 1
165 80 3
217 114 -2
32 21 4
153 125 11
111 107 2
188 178 16
92 173 8
35 145 -1
203 135 10
220 2 12
229 8 15
178 81 7
163 168 6
214 246 -1
111 181 20
154 118 13
237 200 16
116 128 6
189 46 18
216 55 20
197 21 11
225 222 2
236 131 18
102 44 2
3 83 13
44 54 18
3 241 -1
133 183 16
147 152 5
210 240 0
40 176 20
114 186 10
244 9 14
247 194 19
172 213 5
230 19 2
16 4 9
238 240 7
217 36 2
199 154 8
240 105 4
212 76 6
226 175 5
83 65 14
242 60 18
39 183 4
50 233 7
90 89 7
156 19 9
21 210 19
53 145 10
242 1 7
188 61 2
234 223 -2
246 47 17
213 200 19
189 146 -1
214 120 17
88 135 -1
160 117 18
113 42 7
123 47 2
208 92 19
28 35 -2
74 34 12
152 225 6
149 104 18
94 56 13
19 186 7
55 21 3
128 84 13
236 15 17
211 118 12
247 105 6
189 224 16
11 10 18
175 7 2
14 228 12
191 107 2
239 244 -1
210 215 15
203 17 8
100 212 9
97 110 13
220 127 7
200 163 0
91 173 4
117 120 5
161 145 17
28 11 6
28 130 3
29 196 9
240 154 7
48 168 6
214 173 13
190 158 18
230 113 -1
91 212 18
34 230 14
63 45 16
105 47 16
119 37 12
14 234 20
168 58 11
38 248 2
155 125 0
183 8 5
53 127 14
124 243 14
18 48 18
232 98 2
70 99 13
33 165 16
147 246 5
192 140 6
226 63 2
222 245 2
131 209 12
21 108 9
124 20 4
104 9 4
162 91 -1
222 86 19
14 87 5
191 124 14
145 98 4
216 119 7
249 166 -2
124 112 15
76 225 19
145 11 11
101 234 15
13 96 14
139 141 2
164 225 19
103 225 11
120 71 -2
234 27 16
75 64 -1
204 219 3
10 58 16
158 147 2
53 197 5
243 103 6
193 223 2
117 249 19
16 124 12
118 167 5
150 214 7
8 241 15
6 11 2
179 119 18
153 22 -2
63 78 16
193 205 20
33 147 17
20 95 10
240 249 1
38 17 6
197 84 0
91 142 19
80 154 13
156 235 13
28 116 -2
124 145 14
11 75 5
40 110 17
236 8 20
179 142 -2
166 2 -1
67 82 2
31 67 2
117 50 8
76 30 6
94 99 5
243 3 8
243 63 16
124 109 20
211 223 17
44 195 10
199 85 9
134 15 13
164 112 18
211 91 9
170 99 -2
45 193 -2
9 193 3
143 193 15
107 236 16
139 207 10
230 22 19
146 209 13
214 116 12
120 121 20
205 49 14
67 218 20
133 98 -2
168 21 2
47 164 16
120 229 13
70 55 7
52 8 20
227 17 -2
1 116 2
95 175 1
96 52 7
137 92 15
224 246 -2
152 188 3
70 168 -1
49 228 12
205 128 -1
219 72 19
189 144 11
208 17 17
217 139 12
108 234 0
47 190 2
30 66 16
14 1 6
181 93 9
201 198 15
95 125 19
232 227 18
194 159 20
242 30 4
218 168 15
74 131 19
240 169 10
38 148 0
31 167 18
207 85 7
115 80 14
224 61 3
245 192 3
212 88 11
125 62 9
14 158 10
228 236 3
172 45 19
170 140 9
56 40 -1
57 59 2
26 132 14
65 43 12
218 148 16
236 142 19
62 69 1
45 116 4
29 82 7
34 141 6
239 124 19
229 14 6
51 128 5
148 226 1
209 212 11
232 129 5
137 193 19
16 206 8
14 246 5
247 162 8
16 47 10
212 43 7
122 197 9
240 221 3
40 103 17
151 97 5
11 95 7
58 45 0
189 26 1
188 225 7
143 249 16
190 62 1
208 143 16
241 181 19
19 214 13
57 29 20
37 56 8
149 240 14
217 191 2
108 102 0
202 65 8
241 79 4
156 8 2
11 238 18
186 90 1
85 8 11
81 137 -1
123 204 -2
94 172 20
192 48 2
167 64 13
244 218 8
84 119 13
230 72 9
194 146 -2
91 68 20
246 204 18
24 206 12
92 227 0
202 78 17
60 111 -1
131 138 10
198 94 7
95 117 7
105 149 16
216 206 -1
242 111 7
150 248 -2
140 89 3
3 109 13
53 239 2
33 41 0
156 62 18
236 29 16
89 200 18
224 217 7
203 241 2
73 34 4
250 93 9
249 210 11
24 151 10
147 71 7
60 213 6
81 10 4
163 113 18
2 199 0
190 105 1
157 113 6
235 33 -1
234 50 14
70 203 16
29 143 2
38 20 -1
192 160 1
107 177 -2
155 179 0
243 127 1
228 238 10
43 102 18
212 129 18
127 23 2
85 90 7
120 105 4
228 95 18
105 153 -2
91 132 10
75 24 12
219 28 15
235 112 0
188 23 16
38 13 19
4 110 18
204 224 1
63 41 19
238 156 0
209 58 0
111 172 10
9 34 17
182 66 3
15 158 9
157 201 20
128 86 6
7 133 4
63 111 20
52 39 20
105 250 15
70 231 1
195 117 18
70 229 2
53 58 19
250 2 3
73 57 5
43 6 15
91 184 20
38 51 12
198 92 11
145 175 14
114 99 17
239 216 16
108 202 -1
15 170 8
210 104 15
61 23 20
240 231 15
198 223 13
186 105 9
143 15 9
46 103 16
142 201 11
56 223 19
20 37 4
61 232 19
208 227 10
227 212 5
233 152 15
145 4 17
128 2 3
122 128 8
224 60 11
10 75 -1
108 40 18
248 126 14
190 133 5
148 106 8
5 190 2
231 210 1
174 202 8
59 165 19
217 207 5
140 127 13
226 240 4
170 249 18
144 200 7
132 60 14
25 227 0
66 173 12
222 123 4
162 12 11
136 11 3
197 42 2
232 110 17
19 11 20
15 103 6
201 88 20
150 80 -1
109 220 8
55 107 12
111 132 5
115 38 6
142 159 17
13 166 -2
27 70 15
135 177 2
48 91 5
228 43 0
55 14 16
91 115 14
85 147 20
114 26 10
168 146 12
161 56 8
140 120 5
233 141 6
150 199 12
92 62 4
7 96 4
113 28 3
144 22 6
83 142 17
185 159 0
4 159 15
180 82 8
183 166 15
160 171 11
104 188 12
64 211 4
134 67 18
204 142 12
50 183 18
15 139 18
164 145 0
51 45 6
39 148 8
186 122 2
135 9 -2
240 93 3
209 202 1
250 4 5
122 199 16
65 46 19
66 148 11
67 84 19
110 235 18
79 114 -2
221 154 10
239 168 1
107 17 12
48 246 17
95 62 -2
114 134 10
235 238 1
138 77 7
185 82 11
179 47 3
28 45 18
196 231 16
111 51 18
148 79 1
197 13 1
20 139 4
57 149 16
154 160 7
59 96 18
94 132 6
136 110 13
114 250 0
42 35 5
51 16 15
150 84 10
102 193 0
4 107 9
177 109 -1
167 245 16
47 79 20
55 237 2
219 20 1
234 215 5
176 220 9
163 227 2
172 226 13
110 118 2
50 196 16
95 161 12
198 104 11
42 244 20
163 121 17
111 143 2
236 116 20
133 175 4
113 130 19
50 46 14
211 10 2
61 5 2
234 250 2
14 107 11
71 41 2
138 24 0
152 171 3
122 233 3
36 64 18
192 30 4
17 116 12
145 232 5
83 160 3
163 92 16
31 90 9
55 95 1
102 2 19
13 95 17
53 183 20
40 215 2
68 62 9
136 93 11
250 26 15
203 69 7
98 53 -1
84 52 11
214 230 13
158 25 -1
127 242 4
77 214 2
231 58 0
166 38 20
226 53 18
135 160 0
220 157 17
72 87 -1
205 211 15
44 84 20
78 2 3
225 191 1
192 35 20
29 21 10
181 56 6
169 249 14
141 22 1
181 234 12
136 176 6
238 215 15
13 1 10
142 12 19
122 232 6
80 41 14
21 166 8
100 31 6
86 214 5
143 239 13
13 69 1
144 51 17
11 83 17
212 64 11
146 110 10
237 92 4
59 235 8
75 161 4
241 19 1
128 167 16
230 224 18
222 80 10
198 124 16
139 170 12
136 233 9
68 218 9
137 242 6
224 39 11
231 63 5
215 140 -1
83 120 1
164 154 1
44 163 2
67 24 12
100 244 14
236 112 18
240 13 6
21 59 14
99 110 8
141 222 3
182 22 16
242 206 -2
101 53 9
186 73 2
113 245 16
105 140 4
60 233 6
70 2 11
118 227 1
204 210 1
5 23 16
3 238 3
28 187 17
8 78 20
37 152 6
145 8 8
188 228 2
206 99 2
41 185 11
174 173 8
3 113 19
245 121 8
210 36 -1
41 77 13
35 212 4
212 136 18
4 50 -2
175 123 0
195 85 3
25 68 9
146 111 8
26 155 2
170 218 5
132 130 20
77 115 17
102 68 18
45 129 15
128 20 12
12 125 1
112 199 20
81 205 11
16 216 12
110 69 13
28 193 9
192 41 4
55 91 12
132 133 10
76 147 -1
5 133 17
236 181 2
195 89 18
193 129 -2
73 48 18
98 83 5
249 32 8
59 123 4
30 85 -2
67 174 -1
103 241 0
166 31 3
17 81 3
159 20 5
41 177 1
83 181 19
205 69 20
78 115 20
180 156 19
66 138 20
247 235 4
68 236 20
134 132 18
250 8 17
71 239 7
232 243 1
183 69 -2
18 95 0
10 208 20
22 154 16
156 116 13
220 21 9
26 202 8
151 156 19
22 116 19
30 187 14
33 209 5
45 200 1
61 56 7
53 17 3
188 4 7
16 46 4
223 78 2
3 182 13
164 86 19
188 68 5
66 113 16
24 190 6
92 117 8
201 191 9
141 95 1
66 39 19
127 121 6
152 92 3
54 101 9
45 204 16
70 39 8
200 129 7
85 72 15
219 187 18
204 85 5
185 198 8
50 150 9
17 16 15
94 180 11
131 9 8
85 18 5
211 124 12
37 44 2
171 169 15
76 232 14
38 49 18
243 177 2
133 63 1
21 94 8
54 181 1
116 143 7
16 120 15
163 14 5
196 243 4
135 216 19
136 124 -2
153 249 1
140 148 20
107 216 14
75 139 1
204 20 17
14 113 5
36 101 10
77 219 -1
188 135 13
162 109 9
6 80 4
157 146 3
213 82 -1
247 223 15
215 161 3
5 25 14
121 118 8
36 31 -2
168 227 10
196 186 10
80 201 -1
3 89 7
245 132 4
8 188 7
238 233 1
99 128 -1
115 48 4
20 148 4
246 56 16
133 57 18
137 180 4
200 54 14
152 13 13
175 158 0
37 30 12
81 47 4
187 242 11
46 188 -2
122 178 16
184 142 11
204 133 0
195 128 12
164 51 4
228 111 2
161 150 9
244 145 12
101 22 13
238 250 17
91 95 8
130 181 2
16 69 8
223 167 -1
58 172 2
43 145 16
186 198 10
98 103 17
29 179 -1
127 111 11
44 224 -2
53 177 15
96 198 15
105 63 3
209 160 5
235 183 15
66 143 16
115 18 15
55 136 17
229 66 6
243 25 15
84 161 13
144 29 13
171 215 9
22 38 8
197 120 6
237 151 6
79 50 -2
72 12 3
89 55 -1
50 241 17
222 192 2
163 94 17
232 173 2
240 166 13
247 14 16
151 137 15
117 103 7
85 122 20
9 232 -2
129 119 1
97 33 13
132 202 10
111 230 17
131 235 19
168 171 15
226 80 7
109 160 17
124 181 18
70 59 6
220 150 9
42 216 6
71 34 6
103 201 19
154 243 9
116 34 0
31 241 0
55 114 -1
214 210 0
210 212 1
170 36 8
74 119 3
123 238 12
102 79 18
26 57 17
98 69 15
67 178 7
120 34 16
236 104 16
104 103 9
203 193 4
105 52 3
79 120 20
130 63 7
240 58 11
66 152 11
161 110 9
80 22 9
188 197 19
224 70 10
113 234 2
170 115 10
139 71 12
51 145 3
212 221 17
81 114 3
102 117 15
115 52 4
10 197 8
83 222 15
42 195 9
51 167 3
188 202 10
175 214 9
60 178 16
93 37 14
20 77 12
82 124 -1
175 68 9
146 119 8
81 110 1
40 221 16
83 24 16
106 207 15
167 112 14
145 217 9
207 241 6
82 110 18
48 65 11
225 1 12
174 240 6
109 237 1
249 246 7
102 219 2
50 238 19
57 201 3
147 100 5
158 124 20
242 109 20
165 236 12
75 20 0
58 177 -1
26 3 20
29 124 6
69 25 12
157 212 8
157 58 16
59 193 17
147 46 20
36 63 19
122 148 7
92 81 15
131 52 5
24 181 12
75 67 2
227 44 -1
226 208 1
118 208 1
198 193 16
204 23 16
180 12 7
218 210 9
178 166 14
201 100 8
161 27 -1
54 237 12
196 217 7
125 136 4
125 100 7
137 247 9
114 204 17
160 243 -1
215 204 7
240 176 16
145 221 0
162 220 19
134 161 14
39 102 11
130 41 14
227 149 19
150 16 17
142 205 16
12 158 17
12 178 17
79 184 2
197 107 -2
216 178 9
78 120 14
198 208 3
126 95 12
150 176 1
208 96 16
142 1 0
228 129 3
30 115 15
105 217 3
192 147 14
201 207 -2
158 85 10
180 4 3
12 76 11
12 37 -2
129 109 16
56 187 9
206 181 16
164 79 -2
237 206 8
210 31 -1
85 162 3
213 178 14
82 250 1
159 75 -1
113 47 6
164 62 5
230 155 2
13 165 -2
78 98 16
98 86 20
182 109 10
129 110 19
58 141 12
138 96 19
242 54 2
73 126 -1
88 242 13
118 123 7
149 88 2
241 248 12
133 160 1
158 186 19
96 124 5
71 168 2
112 80 12
206 112 -2
206 241 12
124 167 14
103 22 13
189 193 18
63 162 15
35 94 18
3 40 19
8 41 8
90 214 11
197 34 18
198 114 10
174 32 19
238 232 17
201 179 0
87 90 11
47 153 16
207 150 -1
134 221 19
232 117 6
39 161 18
199 43 1
64 133 9
29 59 6
95 90 5
146 235 10
42 132 15
59 64 10
82 161 -2
161 89 -2
2 163 15
211 7 1
180 2 10
202 49 12
111 50 5
29 109 11
31 113 3
170 68 19
150 109 1
236 171 18
25 202 16
21 151 13
199 145 2
133 149 1
112 139 15
144 140 6
19 7 7
196 202 15
240 180 18
28 182 4
153 235 1
14 77 7
134 108 11
52 223 6
197 126 2
124 241 -2
116 149 10
48 107 19
212 6 5
124 172 9
149 142 5
106 48 15
151 105 -1
171 82 4
134 183 5
207 50 15
85 216 19
222 70 1
111 199 16
84 144 18
243 100 -2
77 164 6
45 168 13
129 46 19
237 217 18
63 206 14
49 110 13
23 29 4
215 165 14
39 123 17
241 88 18
170 112 15
101 143 13
182 226 10
180 226 2
127 85 11
118 131 8
170 146 -1
123 70 7
126 156 0
4 106 16
60 106 5
17 142 14
58 34 1
132 136 10
92 156 2
97 240 18
86 156 10
93 77 14
158 93 3
77 242 9
75 193 -1
57 21 0
196 213 13
90 14 12
124 52 18
40 13 3
87 168 1
39 234 2
35 185 3
50 225 19
240 20 18
151 73 7
126 229 12
194 4 6
233 156 10
122 11 20
249 242 0
215 185 -2
58 89 2
27 32 11
12 154 16
55 160 12
1 84 -2
164 94 3
132 196 20
196 193 6
138 144 18
246 22 2
196 195 7
17 177 8
244 111 1
7 60 6
202 117 10
70 33 20
189 18 6
204 116 15
17 226 4
41 17 16
43 92 -1
41 161 20
185 175 15
241 35 7
57 151 16
196 247 13
19 116 17
126 198 19
176 140 7
1 109 -2
49 55 -1
172 104 9
40 35 16
118 150 9
212 53 12
111 213 2
151 221 7
217 59 8
207 138 3
150 34 17
145 122 8
83 124 20
196 1 5
173 235 7
196 9 -1
23 82 16
181 225 5
116 126 7
58 230 0
241 39 19
182 191 3
59 200 15
138 216 4
216 2 3
129 114 19
135 65 -1
180 205 15
161 143 -1
109 85 6
5 168 9
224 234 18
56 125 13
114 8 8
49 187 5
148 248 18
86 159 9
187 88 5
122 4 4
106 154 13
134 244 17
24 12 1
134 139 2
28 128 4
50 40 5
64 204 20
215 191 -2
203 110 5
200 84 11
162 97 9
138 245 3
213 201 17
55 172 20
197 213 11
5 157 9
24 232 4
242 250 13
86 192 5
195 2 1
103 52 -2
105 111 -1
82 241 -2
106 63 2
70 176 -1
28 32 8
30 230 18
87 248 17
123 186 0
225 243 7
235 62 14
36 49 19
35 205 17
15 136 0
248 162 9
210 199 15
109 112 2
214 57 20
158 115 3
235 199 14
176 57 18
35 179 1
128 27 3
222 242 8
146 113 11
10 233 20
190 202 13
180 65 11
165 203 16
203 72 17
190 132 16
36 6 1
113 81 5
53 97 1
50 139 8
182 217 2
164 250 13
248 102 15
103 68 -2
20 12 12
235 100 13
86 93 10
41 22 17
93 246 0
17 88 12
174 88 14
52 106 -2
241 26 18
148 143 -2
178 61 -1
223 140 17
106 131 9
40 36 8
203 99 15
178 11 11
144 100 13
37 157 14
215 21 6
211 169 9
95 199 -2
120 190 9
106 114 18
89 30 13
173 118 18
213 93 -1
96 170 9
244 54 12
217 81 14
87 226 14
149 68 15
73 81 16
132 129 19
79 141 1
71 166 17
162 242 0
98 149 1
117 208 9
42 5 6
234 94 6
240 195 20
172 69 4
99 193 2
249 171 -2
165 62 -2
128 126 5
187 99 14
60 35 1
247 33 20
15 80 3
80 85 -1
167 38 19
28 157 5
191 37 9
134 16 18
61 238 4
56 205 20
148 249 18
217 164 4
95 231 8
193 235 15
77 156 0
23 196 3
157 230 17
70 166 16
19 143 -1
7 95 6
248 98 7
227 200 -2
46 61 0
30 155 14
244 130 0
53 61 -1
33 148 1
164 151 1
26 242 8
95 77 11
157 89 8
139 180 8
129 25 -2
93 162 5
136 122 13
177 14 15
200 242 4
67 39 14
37 170 5
132 166 15
138 118 1
163 74 14
76 154 19
167 155 14
54 239 6
3 135 20
20 180 1
247 146 19
207 35 18
178 146 3
123 63 5
91 128 5
