300 17500
141 189 11
204 287 39
273 263 35
30 236 2
39 215 36
120 250 28
218 121 -5
231 60 28
268 275 15
170 121 23
1 213 9
29 113 19
124 59 23
53 229 27
243 131 34
26 62 25
107 84 23
182 251 25
149 124 37
179 250 10
141 152 16
92 203 12
249 1 39
77 274 18
141 31 30
76 137 9
29 71 20
113 207 28
72 124 0
153 273 30
66 231 29
42 41 35
233 150 23
140 142 15
165 239 28
284 211 -3
292 201 11
231 14 8
67 17 6
159 15 27
105 285 36
194 216 36
202 37 40
150 43 23
194 255 0
231 244 29
200 110 -4
53 282 34
43 224 27
228 268 2
269 114 6
43 29 22
136 9 -2
282 102 27
53 275 11
187 76 7
263 75 13
219 272 23
6 167 -3
221 89 10
282 221 29
189 18 17
40 2 33
276 11 30
68 251 23
17 64 -5
134 57 12
216 172 14
81 269 5
182 125 30
198 219 20
238 282 0
258 75 19
32 109 33
72 191 0
31 59 23
202 101 14
49 142 14
250 270 31
186 140 -3
143 121 16
215 16 25
169 32 4
6 116 13
55 252 15
233 30 2
275 61 3
145 149 17
189 159 -1
126 12 35
89 258 18
127 75 10
263 16 31
144 187 38
125 141 3
184 288 33
14 48 20
96 32 35
114 108 23
218 201 30
16 61 15
251 234 -1
62 103 0
185 162 10
119 161 24
254 248 21
71 65 33
23 227 27
188 241 22
139 190 35
112 13 26
236 270 29
25 20 16
138 239 32
9 108 33
115 241 8
9 285 34
135 297 28
193 37 17
8 183 40
180 174 25
30 220 26
234 104 9
67 78 -2
160 225 37
89 35 11
214 235 19
69 65 -1
124 251 22
129 56 15
253 13 12
274 63 9
293 263 24
201 210 23
148 143 15
34 278 32
60 224 15
251 179 24
62 238 1
9 247 13
5 40 34
76 53 28
156 133 16
231 164 28
146 256 7
97 225 27
96 85 29
161 97 13
246 208 18
278 143 12
259 234 22
16 156 40
127 198 6
30 217 36
206 236 13
23 163 9
16 213 35
190 100 19
227 25 -3
264 280 25
165 92 29
163 136 27
252 282 14
65 116 18
68 8 28
33 109 20
139 47 33
292 158 30
131 158 -2
49 220 9
211 186 35
300 170 -1
105 68 4
53 25 24
247 123 34
62 126 15
288 286 12
194 225 32
276 271 36
233 160 14
266 186 21
133 155 25
216 25 34
13 79 15
282 122 16
267 63 -2
210 281 10
205 293 11
299 125 33
37 217 -5
119 91 20
233 71 -5
41 71 19
129 122 1
174 258 40
55 49 -4
273 132 30
97 148 -3
119 96 30
147 37 30
234 267 1
188 162 32
241 238 -2
115 126 40
285 221 35
39 112 31
289 87 6
31 55 22
168 266 15
262 69 34
160 289 40
236 286 7
42 85 22
23 7 5
225 249 30
88 259 7
95 27 28
92 219 8
294 32 25
58 215 34
230 6 19
133 188 19
216 6 29
241 22 40
82 166 12
26 162 21
201 69 13
13 91 8
67 255 19
274 106 16
158 127 30
172 185 29
148 72 16
35 16 15
241 73 8
18 175 2
124 299 13
272 193 1
141 233 -3
229 12 4
204 37 18
204 142 9
62 157 0
163 152 0
218 149 36
215 194 17
35 218 13
23 256 9
190 255 -5
8 69 18
114 116 40
79 186 11
108 292 -5
89 113 10
175 247 -5
32 247 36
295 163 36
254 285 19
209 157 15
95 14 35
200 82 23
116 158 40
297 220 27
197 246 28
279 164 9
238 113 37
182 252 38
122 297 10
226 271 15
293 239 2
131 212 13
267 218 5
156 39 35
264 269 14
285 5 4
39 284 31
37 93 0
136 173 21
116 173 24
25 170 23
102 157 10
112 206 -3
189 231 14
85 78 36
210 169 29
19 24 2
290 259 11
43 149 5
201 138 35
22 275 -3
212 167 32
109 269 34
32 199 33
215 271 14
147 65 26
130 93 17
173 227 1
118 84 -2
91 107 4
260 299 19
131 167 4
95 36 30
156 102 33
37 20 12
128 152 17
238 294 29
277 235 6
32 108 22
255 272 -1
237 63 33
12 35 2
69 72 8
135 22 15
60 122 -2
22 170 -5
12 209 16
204 126 30
65 265 32
84 174 27
298 248 20
234 77 37
66 267 5
115 282 26
289 7 35
203 16 33
164 181 28
25 260 6
132 248 15
194 114 38
180 34 0
279 4 1
186 77 2
222 71 -1
212 259 30
264 158 30
238 242 -5
219 261 13
52 186 12
295 40 10
153 197 38
65 142 0
95 259 22
199 126 3
17 160 15
169 39 1
68 72 23
50 52 4
192 115 11
149 183 3
123 19 32
73 118 28
42 241 35
186 5 35
300 123 6
18 33 -1
91 238 32
83 20 4
111 100 21
15 32 3
291 198 8
122 227 34
121 195 -1
214 285 -3
140 185 -5
205 109 -5
218 232 17
171 209 38
141 159 12
280 123 21
288 133 23
213 295 15
77 93 11
20 219 -5
230 35 -3
103 8 22
81 163 24
72 7 15
85 31 -4
80 206 13
71 289 10
19 237 34
1 260 24
175 41 16
101 232 4
115 23 19
66 98 0
265 239 22
207 185 38
234 296 -1
298 260 29
163 244 12
229 13 36
53 259 19
64 215 -3
137 97 -1
179 220 2
239 212 3
171 114 8
27 125 27
113 86 33
217 101 10
163 95 13
109 134 7
129 148 0
88 15 37
244 297 5
67 90 17
164 283 -1
258 231 12
245 19 28
205 190 7
293 232 33
3 185 -2
34 20 18
259 147 17
64 283 -1
196 298 10
150 290 17
11 56 4
85 151 10
287 3 -3
62 266 29
21 56 5
1 131 38
288 162 14
85 167 -1
143 147 25
27 60 -4
272 196 18
181 162 1
27 231 -1
121 275 18
212 68 6
187 54 31
198 9 20
159 142 16
257 224 8
46 217 16
151 5 23
153 290 22
100 147 36
244 115 34
31 135 28
291 124 4
160 6 10
16 208 15
234 243 24
26 18 21
162 27 15
221 128 26
270 111 -2
77 104 23
203 30 6
76 273 5
103 105 21
291 147 32
195 98 26
56 240 27
236 181 20
297 82 38
173 83 9
169 218 2
33 112 -3
224 232 14
52 180 32
115 57 -1
176 142 11
31 189 3
187 276 23
101 206 21
125 246 33
77 164 5
115 82 -4
237 247 0
300 45 29
21 97 34
41 141 16
30 150 12
189 24 -4
214 128 3
156 112 32
161 171 3
32 200 10
122 287 12
182 199 5
232 140 38
298 127 32
281 231 26
190 110 9
143 204 23
169 279 22
205 26 5
133 211 24
35 10 16
236 63 36
18 76 36
141 196 37
17 8 37
82 278 34
149 228 40
53 112 6
154 237 -5
239 26 37
265 175 29
186 39 37
30 259 18
95 138 4
192 195 22
202 197 -2
8 229 2
175 143 24
290 93 10
139 154 17
299 106 23
63 97 37
268 15 14
3 14 11
203 180 13
278 147 27
175 130 12
150 49 21
115 278 0
86 26 -1
115 97 5
149 165 1
144 138 40
59 262 21
297 209 33
147 30 2
235 191 39
199 101 7
164 291 19
65 137 4
51 259 32
126 7 4
299 179 23
236 258 17
32 7 27
226 97 9
256 67 37
136 269 13
64 148 23
273 124 32
212 64 -3
277 265 10
151 263 9
16 222 27
256 149 3
101 97 -3
221 233 -3
33 56 -1
176 181 -4
57 15 6
129 223 13
43 36 11
197 277 26
176 216 33
26 48 25
224 238 7
44 77 13
238 151 40
122 58 18
196 20 23
54 165 27
9 151 30
145 128 1
61 263 18
270 33 1
169 254 19
75 255 33
52 21 28
223 221 -3
293 272 5
136 239 16
46 71 27
32 92 28
101 235 -4
269 242 29
170 281 26
139 244 -4
240 58 5
42 159 8
127 132 16
251 45 31
218 51 0
208 248 28
239 52 33
222 254 10
179 240 35
39 290 31
46 249 13
293 296 13
246 19 -3
103 237 3
257 115 24
294 116 22
107 33 2
235 120 33
219 134 12
68 214 10
242 28 36
136 167 38
300 81 9
82 187 5
174 119 -5
37 33 34
234 209 28
25 34 4
216 279 7
29 39 11
79 129 -5
137 122 7
130 245 18
153 257 39
256 272 -2
26 131 20
161 215 15
127 192 14
198 19 8
57 262 1
281 171 2
232 122 37
149 45 39
264 298 14
91 59 -2
20 209 -3
291 7 14
232 119 40
159 183 16
252 140 1
71 260 15
147 82 7
86 85 31
119 46 12
106 255 21
225 231 38
139 210 35
97 149 22
186 70 34
292 61 4
243 189 16
64 276 26
242 118 23
113 106 17
241 78 34
253 100 7
128 35 35
19 4 24
148 278 32
130 126 9
114 81 35
124 147 3
261 163 15
55 150 8
234 153 7
273 37 0
116 237 37
114 270 10
79 271 32
129 231 29
293 218 20
44 18 30
218 191 36
205 249 33
216 152 25
123 57 23
203 137 7
57 130 24
157 193 33
20 97 -2
234 195 19
207 79 34
13 187 10
158 266 7
126 81 27
173 189 31
269 293 29
162 110 4
79 39 36
285 78 29
256 86 11
186 107 14
49 115 -2
282 197 -2
284 299 27
245 290 5
163 150 30
233 112 39
18 64 40
201 194 13
244 177 39
206 248 11
241 275 0
91 241 37
166 110 10
222 123 -4
98 287 15
277 258 15
265 73 23
154 137 14
30 225 26
216 209 36
293 295 27
32 121 8
6 126 8
270 298 15
132 271 16
283 71 -3
293 250 23
131 260 28
254 184 12
111 292 0
280 186 13
270 40 32
17 22 5
278 276 35
228 209 12
285 239 9
172 87 11
5 145 5
275 189 1
211 281 2
130 78 -2
183 11 9
249 196 27
298 207 36
133 183 26
34 264 26
37 144 8
154 233 36
213 195 14
247 265 24
243 197 5
25 13 -4
157 190 32
204 138 24
147 196 10
249 231 7
59 207 24
235 219 15
122 274 -2
207 192 18
2 255 3
101 83 2
232 168 21
104 57 9
286 269 22
41 32 -2
41 2 -5
15 68 32
183 15 15
48 71 15
73 137 15
8 37 15
73 281 -3
247 201 -1
21 169 19
92 276 18
59 55 36
52 70 7
224 74 9
197 219 22
62 125 28
262 295 29
291 270 10
281 240 36
94 300 -2
188 19 14
68 117 38
165 182 32
103 154 32
5 123 25
289 123 0
33 95 5
171 109 0
80 135 35
245 165 23
232 23 -3
183 203 37
44 197 33
101 266 9
275 114 23
239 243 30
213 176 24
249 242 2
250 182 -2
166 207 11
47 99 -1
286 172 18
48 129 29
191 161 18
176 75 11
65 88 4
61 25 18
196 164 34
129 267 32
203 56 17
93 268 25
40 113 11
169 63 28
4 228 39
204 240 -4
169 186 24
147 272 30
263 19 26
86 274 22
160 40 4
263 287 33
112 179 36
83 283 33
279 270 9
226 201 2
97 189 -4
257 104 -1
70 284 33
176 11 -1
101 186 -3
156 93 1
244 51 27
40 121 30
1 199 13
33 32 33
167 260 17
43 178 18
33 12 39
89 136 15
86 287 15
284 126 9
276 107 39
237 129 15
233 88 27
291 81 5
189 125 38
279 160 -1
129 44 23
199 94 13
48 92 0
127 238 30
20 237 36
92 156 35
141 266 13
183 230 27
264 183 40
297 187 33
231 293 4
181 186 18
289 242 17
146 81 15
294 120 -3
209 174 29
43 8 30
88 210 -5
72 165 12
16 290 6
65 203 33
185 225 31
10 172 37
128 89 4
288 53 32
232 233 14
44 203 4
202 189 33
191 267 11
283 63 19
282 200 34
144 243 26
42 87 27
262 252 25
240 167 0
298 27 29
15 288 10
175 22 23
90 229 0
200 163 20
233 281 30
66 141 16
45 168 4
177 175 39
16 2 11
167 103 12
141 198 20
186 47 40
81 260 17
117 107 23
220 282 29
136 270 17
154 292 17
158 107 17
124 151 2
144 69 6
100 263 22
158 121 39
66 270 12
5 122 -1
126 50 14
188 36 23
292 288 -3
184 106 4
237 141 29
117 135 -5
181 29 28
131 8 35
112 56 17
200 114 25
250 20 25
250 228 39
284 209 15
164 13 25
241 145 -5
209 64 20
171 95 32
96 95 2
59 226 39
10 238 40
91 230 28
261 131 39
196 210 23
272 122 -4
97 4 29
32 83 -4
210 187 21
86 148 30
162 260 6
239 42 39
187 154 19
89 263 31
214 94 27
227 141 18
102 111 36
210 136 21
195 300 25
216 107 6
177 36 39
10 253 40
192 79 17
133 2 29
134 200 6
62 241 -2
34 201 22
101 159 28
197 196 2
224 68 20
226 251 37
276 212 39
273 86 19
150 154 10
213 184 11
217 208 21
2 275 12
275 212 39
172 47 37
206 85 17
98 96 40
219 145 38
277 13 33
228 51 28
167 250 2
217 144 33
204 35 10
224 263 26
243 247 13
269 99 7
20 111 35
128 82 14
141 243 13
291 9 1
33 6 11
267 45 27
127 251 10
97 23 38
241 148 40
58 204 9
48 211 20
11 14 10
256 29 28
110 6 30
77 139 19
178 138 3
66 109 13
194 53 26
15 191 22
151 127 -4
198 277 -2
13 268 28
272 158 11
79 208 1
248 202 19
295 113 37
179 211 3
65 230 20
196 262 1
85 292 10
284 230 39
111 205 26
217 129 14
250 34 37
36 125 26
81 117 23
285 108 18
292 221 30
171 274 12
203 61 -2
113 206 33
263 30 36
82 236 38
34 95 3
166 193 5
249 73 2
224 269 -4
28 142 33
124 171 5
259 205 35
280 232 33
58 10 17
47 160 29
181 45 15
68 169 28
157 153 3
75 200 12
258 40 30
254 249 40
43 11 25
240 39 36
27 35 14
232 210 38
126 40 9
56 58 29
94 34 9
14 153 6
294 21 37
44 253 13
214 54 2
221 88 13
221 123 -1
235 190 29
92 109 22
126 29 39
9 17 29
16 59 38
198 145 5
143 156 6
26 129 23
77 294 19
139 110 9
198 33 28
243 290 -2
4 244 15
18 251 19
118 290 39
224 1 40
112 150 30
230 169 32
128 179 15
231 219 36
13 152 1
262 290 25
21 29 17
101 198 11
146 12 7
115 226 21
48 247 -2
178 67 21
86 77 29
145 141 13
31 117 -2
262 232 24
253 181 14
66 279 32
44 74 12
85 215 -3
66 125 27
187 299 35
257 200 6
2 86 8
238 164 5
189 196 -3
292 18 -1
94 116 5
34 256 38
261 265 40
139 9 3
29 13 40
39 171 4
106 234 39
270 36 5
74 97 28
203 115 -4
133 222 18
286 33 8
177 119 12
164 30 -3
252 273 1
269 59 22
57 2 20
285 252 30
174 78 14
89 184 16
189 5 9
2 75 15
216 243 -2
213 47 13
158 228 34
95 238 33
96 77 16
272 217 38
159 62 5
174 292 21
29 197 33
222 145 25
152 261 23
215 182 -4
203 291 32
216 168 37
16 199 32
104 119 12
257 210 -2
84 236 40
235 82 -1
106 138 31
277 129 24
248 96 7
269 155 35
49 9 31
195 24 31
256 89 2
74 158 35
15 274 34
132 251 22
266 106 9
189 7 37
218 177 22
207 164 26
279 108 11
95 210 -2
61 21 38
257 249 21
275 130 25
150 151 16
27 172 39
37 117 7
9 37 39
48 107 34
299 286 24
95 25 12
21 114 -5
108 241 25
152 127 15
84 45 13
258 296 -3
146 106 24
113 52 15
174 264 1
260 52 19
278 149 17
231 174 6
181 103 18
262 264 33
41 255 -3
147 177 2
133 162 4
52 267 33
2 84 35
154 124 36
205 41 -2
56 298 6
116 182 3
29 178 23
91 126 6
82 150 -3
97 95 36
296 38 -3
85 80 0
146 179 28
248 296 0
130 1 3
96 28 25
171 139 28
296 117 40
246 221 18
209 114 37
130 168 38
100 178 3
298 119 22
145 26 7
255 118 37
257 127 34
66 293 19
113 223 21
48 152 21
159 197 19
82 32 18
194 107 26
129 244 29
163 101 35
205 174 27
205 162 1
44 97 34
53 97 31
105 189 30
79 215 5
266 229 32
121 235 21
30 132 22
292 261 21
254 235 20
97 292 33
223 255 -2
68 265 28
243 122 1
112 161 39
99 211 21
205 240 39
229 102 20
216 280 18
223 61 28
157 151 5
129 90 21
154 209 -4
256 197 30
159 253 1
23 92 -1
86 192 -2
210 233 4
257 48 8
82 143 2
151 294 22
230 215 22
233 11 10
218 127 13
128 80 -5
282 203 15
31 67 8
277 43 6
273 187 8
75 143 28
54 270 37
124 11 31
74 269 -3
157 88 24
48 60 4
44 207 0
154 88 10
157 99 20
287 153 6
209 8 33
110 172 18
164 200 18
132 133 26
67 66 1
6 300 5
84 227 23
253 270 21
12 272 37
215 75 22
103 81 -3
174 123 4
13 171 15
197 262 26
34 18 34
137 22 24
226 94 18
160 11 17
229 77 34
86 109 11
230 160 13
15 269 26
167 231 29
249 155 5
25 43 11
113 5 35
127 214 34
280 208 32
173 284 26
238 99 -5
91 217 33
76 57 18
154 277 24
95 274 35
284 26 3
94 101 0
69 17 20
134 19 7
45 72 36
93 48 23
69 185 2
216 135 11
189 223 11
130 298 12
176 183 4
57 160 33
144 211 17
201 219 23
256 19 20
139 212 -4
84 129 32
291 200 40
141 170 40
111 185 12
77 184 22
276 57 33
224 209 18
218 70 26
230 189 35
46 213 33
254 266 18
72 113 -3
91 288 12
96 188 20
162 227 23
59 208 -3
178 239 -4
153 85 30
257 258 23
203 123 35
275 117 25
45 121 -2
244 225 -3
195 298 30
80 53 36
292 163 5
155 37 31
190 220 9
156 130 12
93 137 11
206 103 3
97 239 23
143 194 26
186 16 -5
194 268 19
93 88 -1
70 131 40
83 221 -3
145 231 36
236 295 40
123 126 7
174 187 29
269 132 2
224 86 4
223 41 20
271 51 -1
273 12 20
199 14 23
175 209 32
282 37 36
187 51 11
165 104 34
58 29 -1
299 294 29
248 144 34
125 18 -2
222 230 31
113 55 22
70 53 6
119 90 18
6 185 36
142 235 40
85 40 10
263 56 22
171 296 39
115 145 14
209 14 24
299 30 16
179 223 19
42 128 -4
231 275 8
193 6 6
198 30 10
250 111 -2
248 184 30
186 98 36
183 26 4
47 174 36
283 40 5
80 10 17
109 236 7
38 59 25
105 286 37
137 240 36
158 84 28
264 133 17
147 156 -5
57 121 23
177 278 39
9 171 37
34 273 23
144 231 0
79 19 -2
94 48 21
45 190 14
124 239 30
200 115 38
94 93 2
2 296 16
136 121 10
10 234 16
71 30 38
277 186 -1
153 13 10
178 286 9
231 62 27
168 149 22
117 133 2
16 32 38
46 38 28
209 283 5
215 176 9
24 152 10
18 289 15
181 263 -3
9 200 16
146 149 21
275 27 7
198 261 5
143 228 30
30 140 24
168 95 34
287 101 20
146 265 13
235 294 27
143 29 6
16 9 16
229 71 -3
281 218 1
119 207 23
27 285 -4
286 15 33
250 268 19
292 48 18
222 202 36
3 195 25
158 295 12
189 232 26
96 183 -4
252 300 19
193 56 -2
119 26 40
136 25 24
86 116 32
281 265 13
279 290 10
210 87 15
75 118 2
170 147 37
225 238 0
116 292 15
51 276 38
286 57 18
249 290 35
67 224 40
184 125 40
89 195 26
285 222 4
192 276 30
229 290 33
223 100 35
65 155 39
189 112 11
170 61 -3
97 208 1
119 190 7
84 214 6
26 24 14
205 229 0
183 191 9
123 170 10
287 64 2
228 231 29
274 190 11
194 21 27
211 235 3
15 165 -5
127 119 23
276 27 39
217 122 9
298 87 9
116 185 37
246 150 21
178 297 17
137 47 3
240 97 10
213 196 8
251 1 31
165 215 27
60 107 24
191 258 8
64 273 17
131 126 26
98 21 27
36 65 28
113 242 -1
241 287 23
33 275 10
142 299 13
193 147 0
113 92 33
72 223 20
77 282 29
40 110 12
151 291 24
113 80 6
131 227 27
277 293 8
13 276 16
207 129 21
218 106 40
267 165 31
14 15 12
1 60 -1
99 291 -4
207 261 33
186 67 -1
141 135 -3
174 77 5
1 136 38
178 171 12
126 187 8
299 233 30
243 63 35
52 130 28
246 27 19
187 6 25
52 244 -1
152 284 8
99 129 17
144 296 0
59 270 25
2 137 33
33 238 9
194 297 14
6 143 10
284 252 9
18 297 -2
267 106 14
35 67 29
102 195 19
203 138 11
269 216 7
156 135 24
218 111 8
119 89 1
130 280 38
182 265 19
181 264 23
236 28 18
22 274 7
5 197 32
69 162 9
78 242 38
153 42 30
245 148 35
183 41 5
122 158 35
233 76 -4
223 5 25
102 224 -5
30 58 -2
200 292 35
74 58 0
32 66 1
251 120 35
62 68 -4
98 250 10
25 214 13
8 25 28
298 263 37
138 15 11
91 215 4
116 165 20
25 56 24
50 224 8
99 97 38
228 73 19
163 182 -2
161 205 16
133 66 38
288 114 27
274 242 10
78 61 30
43 222 -1
54 108 1
111 35 26
289 291 12
179 89 21
154 253 10
115 151 -3
4 215 4
78 73 33
279 131 23
203 90 15
106 188 4
87 34 -5
9 179 16
179 150 0
167 273 16
267 60 3
158 128 0
152 184 32
75 155 -1
299 266 10
22 155 -1
2 163 18
246 157 -5
111 98 15
286 292 2
294 252 1
132 230 36
165 226 18
57 259 15
195 51 31
90 28 28
271 295 15
121 226 18
46 4 39
239 157 0
246 132 12
266 76 26
244 207 6
240 60 32
182 81 4
173 3 -5
199 120 37
179 170 14
147 6 36
216 229 6
27 62 0
5 193 25
277 109 23
7 12 14
59 274 34
241 151 35
276 266 7
298 19 6
141 91 28
236 241 16
234 132 19
54 51 11
167 74 2
58 205 29
295 146 9
279 250 39
87 120 19
18 224 30
4 289 -4
12 137 35
187 67 -5
251 285 11
233 53 15
141 260 17
145 255 3
22 99 4
37 284 18
270 178 4
287 10 31
104 127 17
25 160 4
53 115 15
265 135 17
147 3 4
206 144 29
187 21 5
191 288 35
96 66 38
169 298 34
63 130 13
248 26 36
243 117 25
188 255 6
209 43 9
236 197 35
200 205 22
32 222 0
193 285 -2
255 15 3
55 76 40
254 159 -2
122 218 40
219 131 -2
23 133 11
259 36 34
60 147 6
173 256 12
154 153 -5
11 217 2
175 128 27
112 136 22
100 300 25
83 238 4
70 100 20
82 264 29
120 232 18
232 217 6
143 260 14
257 111 8
66 8 32
69 181 26
55 30 13
5 61 9
221 295 29
194 92 5
28 232 6
76 248 15
152 22 -5
288 237 27
294 196 1
158 239 21
27 288 0
67 23 -2
194 275 24
152 103 14
140 6 37
233 268 13
35 33 39
117 289 5
1 74 18
180 225 23
131 199 31
229 41 33
76 63 21
167 152 19
99 208 -2
119 179 9
238 170 1
177 300 28
106 192 3
20 260 2
167 182 25
137 79 6
243 86 38
278 190 24
17 40 2
203 290 15
9 114 14
278 101 -4
206 177 13
125 231 5
242 228 24
103 224 17
248 230 22
97 243 26
216 104 22
89 123 10
280 129 14
11 278 40
173 180 38
291 129 35
259 83 26
78 165 35
22 51 19
215 204 30
84 12 8
139 161 -1
139 276 21
152 248 35
172 143 19
187 81 -2
273 52 4
277 76 37
190 3 5
165 278 4
270 254 36
153 18 35
95 175 -1
94 67 16
146 235 16
34 163 34
116 36 1
137 105 24
69 75 13
232 157 33
54 282 14
52 84 18
293 276 18
286 54 14
207 248 5
55 290 5
43 31 12
120 10 20
55 298 10
61 217 39
129 297 14
68 234 24
292 33 37
79 238 21
98 45 29
73 12 16
279 149 27
144 270 27
219 207 20
30 12 21
16 293 5
159 145 12
202 231 8
111 139 25
179 59 36
131 229 11
33 166 35
66 53 2
64 61 15
33 64 34
150 121 26
90 92 -5
236 220 -1
133 18 17
168 97 10
197 58 37
147 290 39
255 252 26
145 160 34
70 99 22
221 294 2
11 221 6
42 245 38
215 171 -3
291 36 9
14 211 28
132 221 38
49 227 35
268 155 21
16 155 19
1 62 19
6 263 17
199 89 -1
214 299 39
81 140 7
259 185 6
246 53 28
117 270 9
281 122 27
235 78 24
236 166 30
87 112 -4
286 165 17
9 157 24
222 3 23
141 35 35
60 244 6
290 146 29
287 33 10
206 243 17
37 105 28
129 188 8
224 183 17
48 125 38
39 56 11
233 296 31
31 106 -5
158 135 0
137 239 3
161 261 8
15 106 26
267 247 10
58 49 8
131 28 5
79 233 -4
111 109 34
158 153 21
4 245 -3
75 210 3
73 212 1
267 292 38
138 24 27
234 167 20
138 248 36
82 190 6
282 146 29
95 221 -2
65 280 27
271 32 30
5 16 9
185 19 3
217 153 6
240 12 34
9 56 8
245 17 5
290 124 2
185 250 20
66 209 32
208 37 28
170 131 12
216 7 12
105 297 12
121 15 25
34 178 31
239 73 2
234 19 23
169 161 7
216 98 36
113 243 38
297 127 33
114 172 21
206 184 -5
219 29 9
249 101 36
139 48 22
298 197 32
156 165 11
172 1 15
298 198 35
239 292 13
125 257 10
279 181 2
251 261 38
242 210 31
228 191 37
181 154 11
68 193 15
120 191 39
223 36 35
92 36 12
66 15 0
156 29 34
196 263 34
1 52 1
173 252 -2
86 272 18
136 211 4
228 69 7
3 243 17
109 180 21
18 233 34
256 242 12
19 206 20
137 58 6
13 296 -5
75 119 19
191 247 5
234 122 7
68 99 0
