270 17500
29 51 36
133 104 2
57 147 15
85 266 2
177 194 1
3 90 40
3 7 5
83 135 11
263 164 36
32 62 13
236 61 2
202 38 19
210 215 16
175 129 32
101 100 13
192 222 3
35 3 14
119 70 30
64 98 17
99 255 7
63 255 24
15 121 2
250 188 28
61 69 32
253 81 40
252 247 40
182 93 -1
36 79 16
19 35 14
70 177 36
26 1 21
20 78 14
174 235 21
153 30 0
256 100 0
102 94 29
256 13 19
68 49 35
213 253 11
165 104 37
250 120 -1
88 32 29
208 74 10
144 78 29
9 79 4
248 132 13
165 40 24
170 263 29
85 187 8
213 20 19
56 186 37
218 227 0
242 206 10
140 77 25
30 242 35
18 81 3
182 48 5
115 25 8
167 253 25
121 163 -2
81 216 27
241 15 23
217 183 14
27 163 37
13 137 29
59 1 10
215 216 23
106 219 4
36 158 31
266 6 13
92 108 19
60 229 21
99 164 27
47 256 1
71 248 9
206 213 33
202 21 -1
174 246 21
35 110 24
83 172 13
237 236 22
25 82 3
251 54 10
177 56 17
64 31 39
2 33 16
168 192 7
110 54 39
76 200 33
3 149 23
54 5 9
229 74 23
20 128 23
55 65 15
103 193 30
69 112 31
213 197 13
174 159 25
87 126 26
69 182 24
23 210 3
262 125 2
252 144 -2
245 130 27
91 233 19
69 32 36
248 156 25
126 217 27
138 167 14
257 252 13
164 260 8
81 152 34
101 193 40
153 43 36
162 77 28
119 137 11
184 118 30
179 254 16
3 151 0
140 123 34
158 83 14
146 164 26
220 257 32
183 65 3
225 32 9
189 101 4
270 101 18
70 268 6
19 50 4
165 63 0
259 63 9
207 242 0
236 95 32
148 44 0
190 106 -1
161 68 1
109 217 37
101 131 16
82 100 33
165 14 23
26 258 22
158 90 17
17 36 14
79 148 4
251 188 20
185 191 38
210 103 37
250 15 37
124 164 10
220 78 23
17 142 27
270 205 -1
197 221 29
220 242 11
22 213 39
126 22 -2
264 260 23
81 29 15
135 12 17
154 244 1
109 64 -2
177 140 19
50 36 21
3 110 31
91 149 26
24 164 4
251 44 -1
138 64 13
131 161 4
268 220 -2
223 260 20
51 125 11
124 203 1
155 186 35
110 40 31
270 264 18
56 106 6
103 221 19
120 125 14
189 146 36
192 130 12
89 22 1
240 33 20
233 205 26
109 240 9
116 59 19
81 248 16
17 107 -1
214 188 33
90 220 16
66 156 5
159 7 3
211 25 10
8 81 14
155 46 16
187 175 21
42 115 26
9 246 22
220 170 18
66 151 33
108 130 28
195 197 39
246 12 19
50 65 37
158 70 -1
107 226 20
185 105 38
38 250 4
253 171 9
205 202 10
243 215 6
190 200 25
11 261 22
70 87 20
254 20 15
116 245 8
114 171 25
149 265 38
22 186 7
1 248 3
254 237 3
149 256 18
118 259 11
1 219 1
19 118 33
157 174 6
97 27 14
149 56 7
50 142 12
264 217 39
268 80 23
185 262 18
164 188 34
166 201 8
49 222 8
245 123 36
202 81 21
80 164 9
160 22 15
8 192 26
65 227 23
6 259 7
134 20 3
8 218 24
249 212 33
5 155 8
80 199 35
180 21 -2
22 120 14
21 246 1
147 94 31
155 167 0
202 157 9
269 43 4
100 40 1
198 149 4
160 89 20
71 256 24
208 1 8
68 142 10
108 166 26
138 231 22
258 253 18
265 21 24
140 127 3
250 57 7
177 166 23
101 54 37
105 237 3
245 171 7
262 214 40
113 90 36
270 109 21
234 243 2
5 130 19
49 8 9
115 13 16
113 225 18
105 11 25
172 5 17
30 265 25
145 94 28
72 92 12
212 206 15
83 106 38
131 239 39
230 166 10
181 156 18
53 252 20
116 189 22
258 85 7
187 81 25
172 131 3
253 21 12
258 57 26
29 52 31
56 88 21
13 67 37
181 100 7
231 81 40
71 228 6
77 79 33
52 51 35
178 163 23
151 133 21
153 259 25
152 82 17
239 33 32
140 61 22
72 73 18
26 211 7
33 21 19
76 155 4
254 162 20
121 89 9
169 10 26
106 161 36
241 29 27
191 182 17
166 146 12
141 216 17
126 67 31
156 186 37
187 2 35
67 146 17
154 160 -2
219 5 32
139 149 2
206 82 35
189 64 25
105 269 33
135 60 9
9 75 27
142 65 1
29 68 -2
167 144 14
260 40 34
202 198 35
99 242 -2
93 200 21
231 263 18
262 220 24
227 189 5
259 139 27
231 55 20
14 84 7
224 267 23
196 265 32
50 53 35
75 215 36
230 156 10
31 116 28
182 136 31
207 39 24
42 30 33
270 171 23
117 94 38
201 98 4
141 172 18
236 210 31
200 25 33
181 49 -1
201 39 1
202 252 40
13 53 34
83 101 26
121 50 2
70 9 26
133 10 20
180 112 30
53 240 25
12 47 7
86 104 32
98 50 1
238 204 32
160 141 33
221 94 17
100 88 35
202 258 -1
24 192 4
222 196 24
210 22 17
217 194 32
231 157 22
139 104 25
228 217 33
199 131 5
82 225 5
192 53 1
269 203 8
83 182 39
229 24 32
159 63 0
6 54 38
132 247 32
262 81 8
60 253 25
249 80 0
43 257 30
221 108 2
119 108 20
200 189 25
90 83 11
74 66 20
96 147 27
41 95 0
149 20 30
7 173 8
110 187 29
124 246 15
110 171 39
117 266 21
112 78 29
216 163 -2
130 42 5
251 132 24
27 173 10
213 210 7
38 28 34
252 74 36
12 136 29
130 4 17
165 130 24
211 251 -1
126 205 1
27 57 5
207 149 32
52 105 11
68 138 11
204 47 35
194 261 22
27 198 6
72 247 19
46 149 9
124 12 8
185 95 11
163 162 39
140 160 25
180 78 24
56 112 37
171 112 13
217 16 39
97 258 18
244 43 29
81 189 11
120 94 26
258 137 11
70 218 1
188 261 23
160 254 22
142 24 18
178 68 1
68 218 6
98 270 22
47 85 39
232 64 24
249 164 -2
238 135 38
260 135 22
135 263 23
240 141 25
16 51 20
80 230 22
249 23 29
38 227 7
224 238 17
244 205 4
180 32 28
102 270 23
147 78 39
111 14 23
65 158 21
220 115 7
70 241 2
69 211 31
256 81 18
7 243 32
29 76 0
212 66 31
48 11 35
154 23 8
145 236 1
135 262 37
103 167 24
54 90 29
61 255 21
27 181 -1
182 141 13
174 77 14
133 93 40
187 247 26
262 197 7
39 205 31
128 140 18
31 76 30
173 270 12
30 25 32
241 138 4
194 60 40
110 216 2
182 99 32
73 92 -2
95 118 8
47 227 5
213 28 27
88 10 25
52 249 0
116 111 28
40 19 5
248 250 10
36 150 13
119 241 31
63 150 21
232 207 16
254 12 24
110 135 40
174 197 7
20 55 9
52 220 11
109 43 7
71 237 23
25 242 1
18 118 14
162 21 18
163 189 39
59 163 36
33 108 14
27 46 2
223 66 19
35 238 18
250 194 -2
226 146 34
255 221 10
270 31 18
109 71 14
152 144 0
132 8 27
172 87 14
258 174 1
247 210 12
44 261 35
170 215 38
161 141 33
171 42 2
151 61 14
159 11 10
130 88 28
198 46 2
120 36 15
54 88 36
152 90 24
142 103 7
206 159 22
175 84 -1
125 115 10
59 205 27
21 237 34
41 35 30
164 140 28
22 32 23
103 15 11
242 158 19
173 127 22
203 37 31
128 60 30
28 246 11
186 47 24
253 115 29
56 264 13
77 199 21
171 199 -2
159 43 33
148 67 37
179 207 10
103 30 2
43 163 19
186 140 12
71 28 30
175 211 32
157 167 25
71 129 40
264 65 11
97 162 12
52 89 17
30 13 35
243 6 10
222 128 9
167 115 14
159 85 9
159 122 13
257 267 39
266 43 29
264 45 40
203 95 38
82 241 30
249 165 8
206 144 0
214 49 3
216 123 34
81 183 31
233 252 15
74 192 31
229 233 5
268 196 34
148 21 37
10 207 7
161 255 26
14 201 29
92 78 -2
31 173 39
193 13 6
47 198 -2
28 21 20
109 130 15
18 154 6
182 147 20
119 103 17
247 123 34
183 247 22
95 20 34
207 17 4
261 233 21
30 84 28
260 13 19
80 267 4
154 86 -2
36 261 39
202 82 5
256 44 33
240 102 -1
108 186 9
162 235 5
138 181 7
68 246 8
172 86 23
236 190 7
267 126 31
87 129 5
167 200 -2
241 38 17
253 52 32
174 43 3
35 2 29
131 44 28
183 85 38
222 155 16
118 25 0
207 197 31
69 51 12
255 122 13
172 126 11
259 193 -1
161 126 23
19 253 24
3 137 17
40 59 16
39 247 40
36 257 16
52 104 12
206 192 27
164 165 22
256 138 3
161 110 30
95 74 12
28 58 19
64 65 8
168 144 37
89 207 2
113 92 11
7 193 2
206 241 34
199 19 7
261 42 27
98 43 10
127 71 -1
200 162 40
203 154 24
195 266 34
118 136 33
119 177 9
202 172 21
173 145 28
7 46 28
139 140 12
108 42 6
67 105 17
192 261 31
166 111 33
48 119 17
182 57 17
188 105 10
266 68 3
78 201 38
78 154 11
18 205 39
10 244 20
77 119 16
80 224 24
228 198 35
60 144 23
183 193 6
237 39 5
50 253 3
34 64 4
21 166 1
230 122 21
70 210 5
80 41 33
189 17 34
240 126 22
241 235 35
142 263 13
165 47 21
62 97 7
10 241 40
23 247 4
253 45 -1
260 267 20
243 208 9
120 231 17
60 270 2
6 228 33
214 104 28
186 12 12
162 73 18
134 96 10
238 34 2
13 214 19
169 167 5
173 14 21
20 137 14
120 192 18
3 208 6
132 182 12
56 243 19
57 97 40
42 85 25
9 201 4
111 155 28
109 55 5
35 140 10
163 227 13
163 230 35
94 200 0
254 147 20
68 34 33
123 88 39
37 171 11
258 11 28
169 154 1
253 22 2
118 50 9
210 100 32
178 112 11
105 107 22
130 41 19
143 98 13
126 208 7
14 124 12
235 16 29
197 49 18
102 196 35
249 91 6
219 86 17
92 190 21
67 269 38
170 97 40
13 153 -2
238 261 33
72 258 4
102 229 3
155 237 29
12 157 34
264 222 29
77 50 27
59 27 29
41 190 23
227 140 0
231 261 6
11 240 20
63 8 39
221 1 2
265 68 18
236 98 19
87 37 12
123 82 11
172 158 6
5 243 32
117 154 27
26 156 28
206 148 8
23 253 29
16 1 14
256 210 18
112 244 35
151 137 10
70 61 39
71 50 3
60 235 4
229 26 28
138 18 22
219 236 35
87 227 40
250 154 24
108 235 32
69 141 4
138 20 38
42 186 3
239 30 11
190 170 39
48 256 24
128 95 29
213 219 10
118 61 12
228 123 24
94 77 17
29 108 27
102 233 26
202 149 10
96 33 9
169 122 18
174 264 -1
179 68 17
129 29 38
216 63 23
173 80 21
72 233 6
126 188 30
65 69 0
100 56 24
78 130 25
157 251 28
7 77 33
67 175 20
146 32 36
92 23 40
109 128 12
188 270 14
215 54 36
78 210 32
259 121 40
62 191 28
61 258 27
229 51 30
223 39 26
4 196 4
32 98 21
31 202 25
30 155 28
55 58 24
206 41 4
172 150 36
256 89 6
95 109 4
203 170 4
177 68 3
234 49 10
53 262 24
7 9 40
90 25 2
3 213 20
134 261 38
24 103 3
182 59 0
186 185 7
106 43 2
8 229 5
195 15 33
157 104 9
115 269 19
219 248 20
119 173 27
226 200 7
250 145 5
178 15 4
241 12 8
259 195 20
3 92 -1
61 203 7
267 3 25
21 37 10
110 71 8
189 65 4
207 267 3
101 206 19
70 103 1
30 89 34
1 210 19
164 69 27
21 6 20
125 219 5
232 106 29
262 89 40
118 144 21
24 170 28
226 28 -2
148 198 2
228 12 34
216 57 30
54 162 19
168 41 -1
115 171 28
106 247 30
182 133 33
199 225 40
148 101 18
43 141 22
256 79 19
165 99 14
187 230 21
33 129 13
82 243 0
177 55 21
140 91 28
269 112 14
181 97 24
54 8 -2
202 32 38
232 126 25
259 41 18
85 133 34
53 239 13
240 243 11
147 174 8
104 163 27
41 173 36
67 233 10
251 104 21
19 7 22
265 76 29
5 177 21
103 168 12
120 190 32
68 8 9
21 215 3
10 219 33
180 109 2
38 237 27
192 32 15
60 81 19
117 232 1
250 21 8
142 80 8
254 64 25
102 111 30
229 206 6
222 234 11
132 1 30
33 180 28
208 40 37
15 119 21
55 105 33
131 223 39
79 205 37
213 187 27
185 4 23
18 249 3
19 219 6
14 180 24
213 118 31
44 10 40
230 264 -1
209 257 35
24 233 -2
91 29 5
240 154 2
73 63 12
255 18 1
33 121 17
112 251 18
121 194 27
120 9 38
174 138 8
234 73 0
210 17 31
70 104 8
123 66 19
123 137 3
171 158 9
196 191 28
220 196 33
155 216 37
20 107 13
62 24 17
228 170 16
192 86 27
110 242 24
237 60 12
105 17 34
15 185 14
151 219 16
92 230 22
88 208 38
23 41 7
183 169 32
134 192 28
185 243 2
53 193 29
126 98 21
51 99 19
9 186 22
61 192 38
242 61 36
9 121 20
165 28 4
240 82 31
249 7 26
24 264 24
252 256 29
255 52 12
142 37 30
178 85 27
17 61 7
218 225 27
140 27 17
233 31 31
208 189 0
226 222 17
268 263 31
150 198 26
231 179 1
19 22 35
75 146 25
179 145 8
214 133 21
226 178 21
190 258 4
23 66 27
255 153 40
187 195 34
85 163 12
258 234 36
261 126 5
141 148 24
157 35 36
226 57 18
112 76 13
22 220 39
222 48 33
10 67 8
165 159 32
45 155 21
79 206 11
128 96 21
1 212 17
30 209 37
263 64 29
207 215 -2
261 111 22
68 188 1
218 60 11
229 158 14
190 99 37
31 220 -2
179 70 0
185 57 28
25 165 30
217 210 11
101 169 13
69 136 3
15 10 37
81 230 26
141 81 10
16 107 2
80 203 35
79 116 20
116 159 9
255 214 32
14 116 27
218 81 8
250 132 17
268 18 21
120 166 18
49 227 1
264 100 1
146 147 2
183 71 14
35 162 8
36 87 21
238 141 16
82 253 8
244 201 40
134 108 34
263 222 31
33 177 7
113 143 21
111 121 36
235 204 0
40 257 36
45 92 36
267 71 9
161 20 4
215 219 18
268 45 11
165 247 13
65 267 39
45 14 29
182 58 4
162 125 16
115 188 40
253 162 15
234 190 16
261 130 -2
114 219 10
167 17 31
38 184 5
219 97 5
171 143 11
155 195 5
211 134 40
25 77 34
177 42 7
266 228 8
90 39 18
97 178 21
157 18 34
89 65 33
135 174 26
266 42 31
243 172 14
257 60 -2
21 79 19
183 161 22
200 201 39
67 228 32
234 58 16
232 203 1
26 69 29
17 79 -2
241 83 30
99 193 3
235 149 12
250 220 13
150 17 2
169 51 26
8 269 31
181 238 38
195 8 6
179 80 13
205 200 14
220 182 17
190 187 20
87 214 13
139 91 30
57 256 40
203 237 17
217 245 38
153 58 2
232 33 16
83 127 21
31 172 21
17 74 0
209 173 24
41 31 3
80 160 32
27 208 33
198 39 11
6 58 12
49 241 4
76 159 38
170 86 39
165 210 5
152 200 39
79 191 -1
88 69 31
58 130 22
63 135 31
259 22 25
96 130 12
227 235 -1
79 259 17
222 184 11
204 137 20
130 60 5
49 154 39
77 30 38
21 221 1
269 174 19
177 210 40
172 49 3
157 145 36
81 210 40
125 161 36
207 244 30
209 75 23
76 257 26
138 260 14
187 122 9
162 241 34
211 159 3
95 18 3
27 60 27
136 18 11
118 201 -2
82 268 13
77 8 36
4 110 17
35 239 28
34 55 25
88 47 23
40 63 35
50 268 16
54 165 40
14 170 19
269 23 32
32 234 33
82 190 15
28 197 40
178 107 26
100 57 28
216 62 2
147 113 7
105 125 27
147 16 38
196 261 16
19 236 8
125 116 15
211 137 6
51 49 1
202 41 1
159 62 37
201 129 30
198 167 1
27 262 -2
266 226 26
67 21 36
81 102 16
87 74 7
56 110 17
66 35 25
12 134 33
152 7 12
178 113 7
179 188 34
155 90 6
129 88 23
95 14 28
253 140 12
50 106 24
172 264 7
259 101 29
115 98 10
127 174 8
137 100 10
208 98 25
177 139 39
9 187 32
77 195 13
95 260 8
185 49 15
130 246 7
240 268 40
201 6 4
175 94 34
6 38 11
115 5 38
70 74 -2
35 113 28
179 167 32
68 251 25
168 11 23
217 17 11
84 263 19
5 206 33
173 150 33
93 24 14
188 177 15
168 258 4
158 246 32
71 142 6
141 51 -1
212 106 21
37 125 33
15 120 19
240 125 25
174 236 -1
61 159 -2
7 67 36
140 109 31
52 45 17
125 27 12
145 40 -2
80 145 13
146 269 0
91 39 39
180 119 7
78 21 34
13 1 31
223 111 21
224 43 35
78 239 34
43 84 21
110 120 18
93 205 19
186 177 39
99 215 12
83 185 12
223 149 18
20 183 34
250 259 27
184 213 33
23 160 15
223 70 40
188 84 0
35 149 8
239 176 34
253 135 38
18 150 5
107 77 39
141 229 -2
207 28 34
82 191 15
268 174 14
186 260 40
5 131 -2
129 65 17
249 104 7
105 83 2
183 52 1
236 166 32
4 116 2
50 60 19
127 218 23
128 82 32
108 23 22
194 129 35
175 85 31
263 195 10
61 243 9
270 129 5
119 148 33
220 131 17
150 212 22
86 178 37
199 5 32
157 63 0
249 33 38
107 57 11
156 36 24
229 211 27
209 236 35
258 95 16
28 236 29
96 27 6
52 200 2
228 1 -2
268 205 18
66 82 16
218 250 14
45 30 38
2 190 16
53 133 26
79 5 19
32 241 32
66 181 10
191 37 21
102 1 11
49 152 9
102 142 37
190 147 3
220 146 4
249 37 9
224 59 22
78 219 29
147 143 32
173 169 20
238 96 30
53 108 35
178 227 9
257 245 18
108 171 -2
133 141 30
110 51 19
65 230 13
168 2 40
224 124 2
