250 16000
232 68 12
82 217 16
240 136 1
121 82 15
23 56 19
197 50 8
146 174 15
204 170 6
53 249 6
30 223 2
221 245 -2
54 76 0
155 128 11
203 200 7
46 74 8
31 224 11
180 227 17
128 169 2
36 236 19
248 105 9
109 190 16
234 177 19
97 36 5
115 89 18
77 48 0
150 125 7
109 189 6
184 193 1
237 74 -2
67 86 -2
15 41 -2
201 58 0
175 204 8
115 82 8
19 187 18
81 1 12
187 121 3
168 21 1
241 135 16
2 223 2
83 227 9
164 175 1
4 115 10
133 223 11
176 208 0
81 80 10
204 202 16
37 248 4
149 20 13
100 73 0
218 69 -2
51 239 14
79 161 18
127 83 15
181 214 12
50 31 16
224 2 12
178 212 6
38 234 15
205 157 -1
122 138 13
25 36 3
8 162 17
47 148 19
62 66 5
3 20 7
40 170 10
147 155 13
12 107 16
211 130 20
45 166 16
206 33 2
125 106 5
99 184 12
35 121 12
189 171 20
57 74 3
123 188 -2
250 19 11
163 189 10
7 124 16
30 148 8
181 241 1
204 155 9
145 32 9
95 152 8
33 66 -2
69 27 17
235 190 8
17 225 3
220 5 18
50 63 2
113 217 20
62 81 10
59 188 -2
165 79 7
16 156 18
61 228 1
121 127 2
46 84 19
184 247 -1
209 165 4
173 138 19
100 89 11
201 150 6
100 29 3
11 12 14
130 97 16
226 82 19
198 83 2
96 213 -1
219 77 -2
28 217 17
32 84 14
95 211 2
154 178 10
45 23 17
170 182 15
143 133 20
160 173 3
129 143 16
150 171 16
97 26 8
115 245 16
107 169 6
221 36 -1
234 97 12
199 141 11
229 205 10
56 166 20
122 56 7
228 50 16
107 59 7
67 74 19
53 105 18
84 185 6
116 222 20
37 235 11
86 168 18
79 126 5
200 54 16
248 9 18
111 176 12
225 30 6
67 165 11
95 88 5
213 160 15
232 246 15
200 105 14
140 238 18
87 89 8
145 205 17
14 74 0
171 141 4
146 19 16
49 231 18
128 207 -1
99 93 19
20 197 18
89 199 14
131 168 8
5 219 10
7 88 1
61 77 8
39 158 3
102 70 2
7 32 19
162 2 14
43 50 5
183 173 11
175 194 4
64 71 8
37 125 12
64 148 5
234 137 6
63 248 7
175 206 13
56 134 5
140 35 -1
131 197 15
80 226 13
193 177 12
98 73 3
128 223 17
33 189 14
191 43 -1
145 34 6
228 134 6
8 140 4
73 162 3
250 15 14
1 186 2
220 171 4
237 51 0
95 101 18
230 78 0
33 123 18
14 232 14
114 115 16
79 99 14
72 160 7
110 81 -2
142 233 8
137 45 6
114 221 16
94 215 6
126 189 6
80 90 12
225 216 2
4 224 -2
4 79 12
161 37 7
66 60 11
156 19 2
113 12 12
151 173 9
235 72 7
36 247 13
142 33 19
165 157 1
37 3 16
135 174 15
169 138 17
71 238 0
108 89 14
1 89 7
162 233 -2
5 231 8
50 65 14
220 133 18
15 171 8
169 249 2
143 177 7
203 108 9
175 154 7
140 130 17
163 70 5
191 33 10
138 162 8
124 193 19
184 55 10
206 55 8
183 136 14
223 157 0
41 66 -2
114 204 18
35 151 7
51 230 19
176 123 18
225 196 18
188 91 19
104 183 7
180 68 5
26 245 19
67 80 9
8 142 7
212 53 7
78 187 18
171 173 4
222 122 11
21 209 -2
197 87 2
218 111 17
86 228 4
187 194 -1
35 101 -2
99 248 -2
63 115 11
208 46 4
117 227 20
131 204 10
13 46 11
116 218 -2
127 76 -1
79 243 8
206 222 0
128 36 18
63 99 19
35 62 7
34 71 20
177 245 10
216 171 0
210 109 -2
100 60 11
164 198 0
220 75 9
126 155 19
80 99 4
85 194 14
150 223 1
13 213 1
4 45 15
238 144 9
116 159 4
210 185 3
110 137 11
243 126 16
16 55 -1
205 31 6
142 214 6
27 243 7
12 240 9
16 246 16
2 172 15
102 224 -1
187 17 15
221 130 6
122 167 9
137 245 19
200 46 2
163 25 1
240 160 19
137 201 19
55 90 6
126 183 2
209 99 4
153 99 13
105 66 8
58 160 7
131 224 8
34 91 3
174 192 9
166 247 1
177 155 7
148 103 16
220 165 17
62 203 -1
111 226 0
165 80 14
98 172 15
76 96 17
207 169 19
44 157 17
78 105 10
170 92 3
164 14 -2
229 101 6
217 180 5
36 120 1
79 162 8
224 27 -2
180 69 11
212 10 5
41 130 -2
50 111 3
211 106 14
11 65 18
192 50 0
53 178 3
182 65 -2
181 190 16
72 62 17
222 199 9
57 221 1
159 51 2
19 86 -2
120 218 15
87 175 18
49 104 20
189 3 0
29 188 2
6 226 15
203 222 -2
86 49 10
18 72 20
227 219 5
28 97 10
76 41 19
246 57 14
11 4 6
245 109 15
103 172 11
207 49 1
240 97 18
133 131 12
109 31 13
139 176 2
21 115 8
69 244 10
204 62 9
81 30 10
43 31 3
110 192 1
155 84 10
9 158 17
79 148 14
85 8 6
102 192 9
216 45 8
155 95 0
13 57 18
228 72 1
250 68 15
61 168 7
31 30 6
246 243 1
164 104 8
36 131 17
44 104 7
149 68 15
112 92 5
174 45 16
98 208 18
164 177 -2
245 74 9
73 164 9
78 164 7
190 176 15
50 113 10
184 37 6
11 146 11
136 91 9
156 117 9
248 242 10
152 87 -1
31 179 -1
47 118 20
17 119 0
63 128 19
156 145 19
15 70 11
158 144 5
68 131 3
149 191 19
94 24 -1
194 139 13
167 14 13
143 174 16
76 45 -2
136 221 0
112 209 10
24 232 18
177 86 -2
240 123 13
149 182 11
140 248 13
132 63 2
127 190 4
169 208 17
190 222 12
119 77 0
43 13 16
9 87 17
223 95 2
191 101 -1
185 1 12
135 55 0
210 73 16
250 178 10
129 213 8
61 111 2
93 191 -2
164 33 5
46 139 10
159 3 8
82 9 0
65 99 -2
162 25 1
70 113 1
149 227 19
46 43 5
148 234 13
232 126 6
111 30 14
235 195 4
114 121 6
228 126 -1
81 185 18
221 95 20
86 187 17
107 133 19
112 219 2
32 49 6
145 64 20
54 92 20
140 32 -2
218 36 2
206 217 0
18 204 2
228 41 8
242 131 7
233 208 20
145 59 6
106 2 20
68 3 5
189 29 20
127 72 -1
212 192 3
207 222 8
61 133 17
11 187 -1
230 222 5
220 52 13
196 195 7
11 243 14
121 150 14
102 228 -2
15 174 0
33 126 2
141 73 3
241 92 7
85 167 0
85 146 3
2 90 14
22 103 -1
28 106 6
189 98 8
159 91 -1
209 203 -2
182 232 11
121 135 0
143 159 8
194 235 5
245 165 5
37 182 9
247 76 5
217 205 -1
196 20 3
34 159 7
35 133 7
31 223 15
162 194 15
53 234 -2
43 198 6
28 63 3
199 237 12
183 41 1
221 80 6
52 47 6
115 231 16
166 49 11
52 246 11
6 238 17
223 226 14
160 174 0
212 145 12
140 98 0
7 230 15
131 59 -1
53 120 -1
233 96 13
8 128 5
113 184 8
48 201 8
232 93 4
50 178 18
127 203 4
229 138 17
184 41 4
69 140 15
84 247 12
146 119 0
179 48 3
78 130 -1
71 11 15
11 8 3
10 240 -1
204 68 19
193 60 8
112 146 4
139 22 11
73 166 6
33 21 15
238 242 20
192 18 18
13 175 17
131 140 20
223 24 17
238 125 15
95 126 6
157 210 7
125 208 10
120 161 10
229 10 10
250 228 12
145 246 -2
66 170 5
63 80 13
192 4 19
106 85 0
210 241 17
84 129 4
196 241 0
55 98 0
13 84 7
54 104 15
237 202 0
173 187 15
32 239 9
224 223 18
37 76 12
134 189 19
231 116 -2
114 232 2
204 241 2
196 216 14
156 173 11
67 77 10
114 37 1
169 246 10
98 165 8
217 67 19
34 108 18
234 9 2
221 120 10
90 109 4
156 217 9
20 45 20
59 222 4
214 241 20
6 86 19
90 124 -1
164 165 3
22 66 14
24 194 12
141 87 5
94 78 0
42 186 4
98 153 8
221 250 17
219 156 20
140 87 5
195 35 7
43 142 18
88 8 7
195 198 20
13 140 16
51 24 14
20 182 16
107 21 8
114 6 3
215 111 11
143 81 5
5 154 7
250 200 9
165 129 12
202 105 17
184 21 1
242 70 12
98 60 14
170 166 3
177 115 5
133 210 11
200 137 17
50 181 20
15 147 0
16 33 18
101 19 17
54 99 20
114 51 20
182 162 5
187 38 4
148 181 17
166 184 7
48 233 16
163 154 9
118 221 5
52 26 19
179 175 16
106 64 0
220 213 16
41 185 17
189 219 -2
202 236 10
46 30 19
185 146 15
21 193 5
97 248 7
15 12 7
36 174 8
171 40 5
3 212 11
161 70 17
177 52 18
116 96 1
152 245 13
77 80 2
75 168 18
35 48 10
218 6 11
77 78 -2
212 197 16
140 93 15
230 57 0
174 101 9
242 18 4
173 227 3
250 83 4
72 166 3
54 228 -1
159 125 13
81 27 12
43 78 0
4 68 9
160 234 16
220 69 20
214 236 13
122 124 5
168 47 20
136 226 5
221 163 14
224 51 5
64 3 9
242 123 2
35 181 15
74 68 17
170 32 20
201 115 4
232 156 20
30 65 -1
182 148 4
81 99 0
58 154 4
203 151 6
197 34 19
42 153 4
234 132 -1
249 112 4
70 146 0
72 5 20
241 172 13
189 39 -2
19 125 18
136 41 3
48 56 2
107 162 0
208 133 5
149 7 20
156 162 14
211 180 19
235 183 13
127 102 0
175 71 2
135 78 20
110 24 20
60 96 15
118 162 2
131 185 20
37 92 12
49 189 -2
198 247 6
41 211 5
48 60 5
48 27 9
117 126 15
100 105 15
225 82 19
87 200 1
90 217 16
112 169 3
156 136 10
9 105 8
26 65 3
194 165 20
155 238 16
34 151 6
81 20 7
214 193 7
43 100 -2
7 218 -1
164 182 16
104 62 17
235 216 17
177 47 9
139 23 10
2 102 1
192 41 17
127 44 20
5 245 17
247 42 8
212 208 -2
177 180 16
52 128 20
79 225 14
228 105 12
201 233 14
239 123 -1
148 237 0
5 35 -1
120 78 -2
153 237 16
199 136 8
46 168 10
78 217 13
39 244 6
226 78 9
233 110 3
98 10 17
11 22 -2
59 187 10
57 141 19
227 236 0
50 217 -2
150 122 18
157 107 7
133 90 20
209 249 13
202 21 8
27 176 -1
103 92 -2
1 102 8
184 107 14
102 201 16
155 32 10
36 69 9
166 211 9
213 11 19
142 90 12
16 173 8
63 94 14
105 147 13
114 187 16
141 225 -1
179 210 20
156 192 18
169 131 2
117 230 17
168 188 1
168 229 -2
146 35 10
58 16 2
35 16 17
23 83 -1
188 170 5
73 21 1
150 136 11
223 29 0
120 242 15
201 90 14
26 157 5
147 18 -2
185 57 18
155 205 18
223 217 0
24 49 -2
161 10 7
110 7 7
172 4 14
122 159 8
222 239 15
139 101 1
206 124 10
54 171 4
156 124 12
162 60 7
14 135 2
221 86 8
226 232 14
112 166 17
29 147 -1
160 138 -1
213 120 1
73 240 9
63 109 18
109 191 9
52 140 10
231 107 14
150 108 5
199 224 11
72 103 0
37 20 20
159 192 20
58 6 20
28 75 14
123 92 7
216 2 10
250 125 0
111 244 4
124 46 -2
228 119 15
145 196 3
90 132 4
217 26 9
1 148 -2
70 7 19
127 22 6
99 156 19
232 127 19
151 107 2
124 107 -2
23 228 18
222 249 7
132 245 4
159 153 7
176 91 5
73 2 0
211 94 3
206 195 5
141 15 2
94 83 20
33 184 18
231 240 12
124 180 6
64 9 16
199 172 9
237 46 15
88 19 4
132 50 9
172 244 3
234 174 20
150 86 3
246 56 6
23 8 2
194 156 9
140 121 -2
246 30 14
3 220 2
217 158 8
11 239 20
127 179 18
163 53 11
220 2 15
112 51 13
91 113 8
164 139 2
205 105 17
48 214 14
212 7 3
84 148 1
46 52 14
112 107 17
42 173 3
201 171 1
67 121 3
235 240 3
211 160 2
219 98 5
197 103 3
83 172 19
233 4 19
216 105 6
106 99 -1
56 65 0
55 65 9
140 105 9
22 43 19
25 60 4
170 150 13
57 93 1
209 136 18
238 199 18
30 145 13
237 141 4
133 164 10
235 91 8
114 98 13
87 15 10
53 223 12
213 198 1
161 171 1
60 4 15
135 165 16
147 227 7
201 100 16
61 10 16
22 210 20
99 235 7
181 121 16
42 205 19
79 129 9
14 106 2
84 146 -1
65 183 -1
80 241 8
102 26 12
51 44 8
56 137 16
187 129 14
214 206 11
227 133 4
129 218 11
219 153 11
95 135 7
155 7 15
87 92 3
195 240 16
61 108 18
87 133 9
139 113 0
173 221 14
248 30 7
74 100 -2
76 13 14
39 74 4
159 163 9
106 150 1
135 15 19
77 174 9
215 114 10
122 225 -1
133 108 9
244 12 8
67 56 2
242 158 17
171 127 10
217 250 13
185 94 17
32 152 16
228 66 18
228 11 0
149 119 6
216 221 8
133 150 8
28 201 15
248 71 6
90 183 6
73 38 6
98 220 1
112 178 19
62 4 14
224 11 14
15 48 5
167 155 15
23 128 1
195 168 -2
234 35 16
131 20 5
21 210 2
198 144 6
49 243 4
50 139 17
60 231 12
115 38 2
137 18 20
80 26 0
206 182 11
233 179 13
193 25 3
201 66 15
61 126 11
95 236 15
77 79 2
209 226 11
51 141 17
121 11 5
34 20 3
147 174 -1
186 73 18
6 190 -2
90 98 17
156 58 15
181 138 20
125 219 15
169 136 20
63 6 19
185 235 1
49 50 13
196 144 8
83 174 12
187 142 11
180 116 6
2 80 15
167 202 19
86 199 6
173 127 16
154 156 13
66 117 9
158 160 11
99 91 17
103 12 17
183 161 5
163 231 17
85 165 4
37 141 17
157 160 8
66 148 17
7 217 9
99 139 20
125 119 12
24 237 14
48 20 3
93 29 3
133 100 3
110 153 8
210 205 13
33 183 2
167 78 16
202 70 5
235 249 9
136 129 3
122 196 10
211 208 0
196 132 9
109 67 -1
238 23 10
51 181 20
13 105 14
111 140 7
237 39 17
73 25 -1
87 82 6
36 96 3
92 125 19
104 178 19
49 76 1
13 243 20
169 229 19
107 2 12
161 144 -1
139 134 0
164 24 4
139 9 5
200 76 16
5 105 10
60 93 1
123 31 9
239 119 19
29 103 19
211 170 7
30 203 1
43 207 14
207 224 6
40 222 16
13 250 12
165 20 16
126 43 5
18 92 0
226 235 14
24 158 15
32 85 8
99 250 8
148 241 11
47 222 3
148 27 19
236 20 -2
126 209 11
239 226 -1
73 84 1
129 244 6
18 78 12
208 48 11
240 179 15
115 118 6
82 94 3
126 225 13
154 49 1
65 203 1
55 110 -2
212 234 7
139 69 18
82 245 6
16 141 12
11 23 16
155 111 13
108 151 0
126 241 6
226 201 5
124 42 7
114 68 15
128 166 5
170 140 7
74 18 16
222 93 2
64 250 19
212 161 11
122 186 5
169 224 17
232 159 16
154 202 15
215 46 3
114 85 9
100 198 17
179 6 12
231 126 17
71 226 15
248 60 7
124 19 -1
143 15 0
159 107 1
82 114 9
216 156 -1
229 129 15
164 243 2
67 69 5
235 130 2
86 217 5
23 231 16
92 208 1
116 189 6
219 209 1
66 111 8
29 210 19
90 250 5
147 133 6
178 180 11
249 108 12
193 93 19
100 15 3
203 153 11
130 66 11
231 85 -2
163 118 9
8 231 20
169 200 2
95 84 15
218 29 2
44 30 3
206 237 18
179 181 4
64 41 13
183 223 19
49 182 -1
190 145 16
132 81 17
173 190 4
148 152 5
55 112 20
186 223 4
196 156 12
142 34 19
152 215 9
116 206 16
2 25 6
82 23 18
212 55 13
167 81 6
185 80 0
42 2 4
7 244 2
222 100 17
232 56 5
100 125 2
93 3 18
119 184 4
72 176 13
99 9 10
165 170 12
54 246 2
232 233 1
151 241 13
226 140 14
153 150 7
222 140 20
169 55 20
168 118 3
80 228 18
38 205 17
154 97 9
31 51 3
20 13 6
116 50 14
109 74 7
211 157 17
129 93 5
107 33 6
229 23 19
173 44 7
63 238 7
66 152 18
23 208 19
42 40 0
218 34 5
229 181 19
232 82 -1
60 240 15
45 64 -1
130 23 6
155 201 18
191 124 5
32 50 5
189 101 7
167 61 0
166 137 2
124 235 0
59 158 11
73 176 15
48 40 8
35 157 11
155 173 18
154 210 10
220 249 12
87 154 11
204 35 15
30 219 4
245 231 17
213 62 18
11 92 -2
149 133 5
158 236 18
74 162 17
53 24 17
61 87 12
43 101 -2
137 164 1
68 94 20
40 166 8
230 243 19
231 52 20
82 179 2
48 55 14
193 23 5
218 101 20
209 37 12
175 89 7
23 141 1
158 179 -2
112 212 -2
72 247 -2
178 164 3
173 125 -1
175 93 2
124 160 14
44 148 12
126 121 4
207 150 7
200 156 13
4 235 20
151 99 20
246 149 7
99 39 14
68 153 12
137 37 4
129 190 4
53 203 3
17 48 15
1 218 5
93 81 13
108 185 -1
103 173 17
242 172 12
246 245 10
152 1 4
109 55 17
20 222 -2
212 26 -2
73 244 5
202 222 -1
54 202 3
65 240 15
15 45 1
61 103 12
125 163 10
57 2 14
107 202 11
95 76 6
43 42 8
212 4 1
140 211 16
54 204 16
147 107 17
87 219 10
135 240 -2
162 180 17
31 133 7
197 36 20
108 113 5
174 90 0
33 170 2
25 8 14
250 104 12
26 220 17
248 72 4
148 28 13
227 184 4
58 222 1
84 97 0
43 85 0
169 127 -1
103 199 13
34 154 1
83 175 10
66 147 8
36 208 19
100 153 1
241 174 2
133 197 19
18 15 19
243 104 1
90 243 0
159 7 12
67 248 3
134 219 18
183 221 5
55 4 19
170 243 8
172 51 17
59 109 17
106 148 11
42 227 10
206 151 2
105 101 -2
128 81 0
121 244 20
121 174 17
100 122 5
114 107 17
96 160 15
115 122 3
239 102 18
137 176 2
113 164 20
108 236 -1
38 8 14
36 122 4
245 30 8
33 137 19
69 76 16
76 197 5
141 168 4
216 66 -1
69 250 3
159 38 11
80 137 14
36 15 13
51 221 19
248 166 7
60 16 -2
181 109 20
200 49 1
119 124 19
28 142 11
178 171 11
98 228 2
173 124 19
131 175 9
48 41 13
105 225 15
47 71 10
62 190 15
22 187 12
55 96 14
126 245 2
223 78 -2
27 196 -2
187 217 17
11 88 2
173 88 7
170 127 -2
146 182 9
54 169 2
169 108 18
22 134 18
235 107 10
151 9 1
233 71 9
